Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PREC;47420,0;0.94;18252016400,0;386217,0;440,0;47000,0;47420,0;47000,0;47258,45;PACIFIC EXPLOR AND PROD CORP
ETB;769,0;6.81;13742947455,0;18313487,0;49,0;724,0;769,0;724,0;750,43;ETB
ECOPETROL;3595,0;0.28;11317109655,0;3151317,0;10,0;3585,0;3605,0;3580,0;3591,23;ECOPETROL
GRUPOSURA;36920,0;1.21;11272149700,0;308243,0;440,0;36500,0;36920,0;36500,0;36569,04;GRUPO SURA
BVC;39,2;1.29;8662807320,1;221752745,0;0,5;38,7;39,3;38,7;39,07;BOLSA DE VALORES DE COLOMBIA
CEMARGOS;12400,0;1.14;7662631160,0;619115,0;140,0;12280,0;12400,0;12280,0;12376,75;CEMENTOS ARGOS
ISAGEN;2355,0;0.43;6836238990,0;2899745,0;10,0;2350,0;2365,0;2350,0;2357,53;ISAGEN
PFBCOLOM;28580,0;0.56;5901729720,0;207283,0;160,0;28500,0;28580,0;28380,0;28471,85;BANCO BANCOLOMBIA
INVERARGOS;21520,0;1.89;4587245720,0;214682,0;400,0;21100,0;21520,0;21100,0;21367,63;GRUPO ARGOS
ISA;13900,0;1.46;4318270280,0;312615,0;200,0;13700,0;13940,0;13700,0;13813,38;ISA INTERCONEXION ELECTRICA
EXITO;22080,0;0.64;3650638220,0;165944,0;140,0;22000,0;22080,0;21900,0;21999,22;EXITO
EEB;141000,0;0.0;3024735660,0;21416,0;0,0;140500,0;141500,0;140500,0;141237,19;GRUPO ENERGIA BOGOTA
CHOCOLATES;25600,0;0.0;2456134480,0;95973,0;0,0;25600,0;25600,0;25560,0;25591,93;GRUPO NUTRESA
GRUPOAVAL;1320,0;0.38;2406991610,0;1824231,0;5,0;1310,0;1325,0;1310,0;1319,46;GRUPO AVAL ACCIONES Y VALORES
SIE;14340,0;0.83;1812103920,0;126257,0;-120,0;14540,0;14540,0;14300,0;14352,5;SOCIEDAD INVERSIONES ENERGIA
PFHELMBANK;481,0;1.05;1718114642,0;3554903,0;5,0;485,0;489,0;480,0;483,31;HELM BANK S.A.
COLINVERS;6610,0;0.6;1612910020,0;244193,0;-40,0;6650,0;6660,0;6530,0;6605,06;CELSIA
CNEC;2280,0;0.87;1588130240,0;694250,0;-20,0;2310,0;2310,0;2280,0;2287,55;CANACOL ENERGY LTD
BCOLOMBIA;27920,0;0.14;1581045980,0;56533,0;-40,0;28000,0;28000,0;27900,0;27966,78;BANCO BANCOLOMBIA
BOGOTA;51480,0;2.14;676516960,0;13383,0;1080,0;50500,0;51480,0;50500,0;50550,47;BANCO DE BOGOTA
INTERBOLSA;2405,0;0.42;614003945,0;255977,0;10,0;2335,0;2405,0;2335,0;2398,67;INTERBOLSA S.A.
CORFICOLCF;34300,0;0.88;613369620,0;17935,0;300,0;34180,0;34300,0;34180,0;34199,59;CORFICOLOMBIANA
MINEROS;6800,0;1.49;549412100,0;80948,0;100,0;6760,0;6800,0;6760,0;6787,22;MINEROS
PFCORFICOL;33000,0;0.0;309247640,0;9372,0;0,0;33000,0;33000,0;33000,0;32996,97;CORFICOLOMBIANA
ENKA;13,8;0.73;291171122,3;21012479,0;0,1;13,9;14,0;13,8;13,86;ENKA DE COLOMBIA
BIOMAX;1340,0;0.0;150080675,0;111940,0;0,0;1340,0;1340,0;1340,0;1340,72;BIOMAX BIOCOMBUSTIBLES S.A.
ODINSA;7750,0;0.51;148701750,0;19187,0;-40,0;7740,0;7760,0;7740,0;7750,13;ODINSA
COLTEJER;0,85;1.16;132372582,22;155250000,0;-0,01;0,85;0,85;0,85;0,85;COLTEJER
TABLEMAC;9,92;0.8;97431667,34;9811885,0;-0,08;9,92;9,92;9,92;9,93;TABLEMAC
FABRICATO;27,0;0.0;55544269,5;2065573,0;0,0;27,0;27,0;27,0;26,89;FABRICATO
PROTECCION;54000,0;8.0;40662000,0;753,0;4000,0;54000,0;54000,0;54000,0;54000,0;ADM DE FONDOS Y CES PROTECCION
OCCIDENTE;36000,0;2.45;39060000,0;1085,0;860,0;36000,0;36000,0;36000,0;36000,0;BANCO DE OCCIDENTE
BRIO;0,0;0.0;11850000,0;15000,0;0,0;0,0;0,0;0,0;790,0;BRIO DE COLOMBIA S.A.
VALOREM;0,0;0.0;5415000,0;15000,0;0,0;0,0;0,0;0,0;361,0;VALOREM S.A.
BMC;0,0;0.0;2235000,0;1000,0;0,0;0,0;0,0;0,0;2235,0;BMC BOLSA MERCANTIL DE COL
BBVACOL;0,0;0.0;1004000,0;4000,0;0,0;0,0;0,0;0,0;251,0;BBVA COLOMBIA
