Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;29940,0;0.81;21930826800,0;734200,0;240,0;29520,0;30000,0;29100,0;29870,37;BANCO BANCOLOMBIA
ECOPETROL;4100,0;0.36;19612329470,0;4818478,0;-15,0;4100,0;4110,0;4025,0;4070,23;ECOPETROL
PREC;63200,0;1.22;5920108540,0;93778,0;-780,0;63680,0;63920,0;62700,0;63128,97;PACIFIC EXPLOR AND PROD CORP
GRUPOSURA;37480,0;0.58;4035589500,0;106924,0;-220,0;37880,0;38100,0;37480,0;37742,6;GRUPO SURA
ISA;14100,0;0.14;3172210700,0;224439,0;20,0;14000,0;14260,0;14000,0;14133,95;ISA INTERCONEXION ELECTRICA
CONCONCRET;1690,0;0.6;2845550770,0;1692996,0;10,0;1665,0;1690,0;1665,0;1680,78;CONCONCRETO S.A
ISAGEN;2600,0;0.0;2095844630,0;799430,0;0,0;2595,0;2640,0;2595,0;2621,67;ISAGEN
CEMARGOS;11400,0;0.87;2005481880,0;174495,0;-100,0;11480,0;11580,0;11400,0;11493,06;CEMENTOS ARGOS
CORFICOLCF;34320,0;3.87;1725642000,0;48706,0;-1380,0;35800,0;36000,0;34320,0;35429,76;CORFICOLOMBIANA
INVERARGOS;19900,0;0.5;1484243400,0;74078,0;-100,0;20200,0;20200,0;19900,0;20036,22;GRUPO ARGOS
CHOCOLATES;27100,0;1.42;1424235840,0;52646,0;380,0;26820,0;27100,0;26820,0;27053,07;GRUPO NUTRESA
PFDAVVNDA;22980,0;1.23;1376776960,0;60182,0;280,0;22700,0;23000,0;22700,0;22876,89;BANCO DAVIVIENDA
ETB;670,0;0.15;1321602634,0;1947089,0;1,0;676,0;683,0;670,0;678,76;ETB
BCOLOMBIA;29500,0;0.0;1224142800,0;41606,0;0,0;29400,0;29500,0;29380,0;29422,27;BANCO BANCOLOMBIA
GRUPOAVAL;1700,0;3.03;1219036285,0;711231,0;50,0;1710,0;1745,0;1695,0;1713,98;GRUPO AVAL ACCIONES Y VALORES
EXITO;23360,0;0.26;1092303020,0;46501,0;-60,0;23400,0;23840,0;23360,0;23489,88;EXITO
CNEC;2970,0;1.54;1044501305,0;352045,0;45,0;2955,0;2985,0;2930,0;2966,95;CANACOL ENERGY LTD
TABLEMAC;9,8;2.3;963303639,49;99534251,0;0,22;9,54;9,8;9,54;9,68;TABLEMAC
BMC;2580,0;3.2;722261520,0;285000,0;80,0;2485,0;2580,0;2485,0;2534,25;BMC BOLSA MERCANTIL DE COL
COLINVERS;5770,0;0.52;629360460,0;108793,0;-30,0;5770,0;5890,0;5770,0;5784,94;CELSIA
EEB;174500,0;1.58;563146860,0;3215,0;-2800,0;175040,0;177500,0;174500,0;175162,32;GRUPO ENERGIA BOGOTA
ODINSA;8450,0;1.2;533613600,0;63792,0;100,0;8350,0;8450,0;8300,0;8364,9;ODINSA
SIE;14340,0;2.43;508877520,0;35558,0;340,0;14300,0;14340,0;14300,0;14311,2;SOCIEDAD INVERSIONES ENERGIA
PFHELMBANK;458,0;1.55;281290472,0;610324,0;7,0;462,0;462,0;458,0;460,89;HELM BANK S.A.
ENKA;12,7;1.6;271386300,0;21369000,0;0,2;12,7;12,7;12,7;12,7;ENKA DE COLOMBIA
BIOMAX;1850,0;0.27;264919145,0;145754,0;5,0;1795,0;1850,0;1795,0;1817,58;BIOMAX BIOCOMBUSTIBLES S.A.
FABRICATO;26,9;2.28;250388078,2;9326458,0;0,6;26,4;26,9;26,4;26,85;FABRICATO
BOGOTA;57900,0;0.17;176263320,0;3041,0;-100,0;58020,0;58020,0;57900,0;57962,29;BANCO DE BOGOTA
OCCIDENTE;37660,0;0.43;159264140,0;4229,0;160,0;37660,0;37660,0;37660,0;37660,0;BANCO DE OCCIDENTE
PFCORFICOL;33620,0;3.89;121943120,0;3600,0;-1360,0;34500,0;34500,0;33620,0;33873,09;CORFICOLOMBIANA
BVC;43,0;0.0;116430897,5;2707525,0;0,0;43,0;43,0;43,0;43,0;BOLSA DE VALORES DE COLOMBIA
MINEROS;7860,0;0.26;110068040,0;13949,0;20,0;7900,0;7900,0;7860,0;7890,75;MINEROS
PAZRIO;46,8;0.21;73241953,2;1564999,0;0,1;46,8;46,8;46,8;46,8;ACER. PAZ DEL RIO
INTERBOLSA;2920,0;0.0;63118980,0;21543,0;0,0;2950,0;2950,0;2920,0;2929,91;INTERBOLSA S.A.
VALOREM;0,0;0.0;22123646,0;53789,0;0,0;0,0;0,0;0,0;411,3;VALOREM S.A.
CARTON;7900,0;0.0;17948800,0;2272,0;0,0;7900,0;7900,0;7900,0;7900,0;CARTON COLOMBIA
BBVACOL;0,0;0.0;15367390,0;52991,0;0,0;0,0;0,0;0,0;290,0;BBVA COLOMBIA
COLTEJER;0,0;0.0;13109701,2;14792760,0;0,0;0,0;0,0;0,0;0,89;COLTEJER
SDCORFIC10;0,0;0.0;7525000,0;215,0;0,0;0,0;0,0;0,0;35000,0;CORFICOLOMBIANA
POPULAR;0,0;0.0;5400000,0;9000,0;0,0;0,0;0,0;0,0;600,0;BANCO POPULAR
VALSIMESA;0,0;0.0;103600,0;56,0;0,0;0,0;0,0;0,0;1850,0;VALORES SIMESA
