Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PREC;41040,0;2.96;33229974940,0;810812,0;1180.00;40000,0;42000,0;40000,0;40983,58;PACIFIC EXPLOR AND PROD CORP
ETB;1160,0;2.2;25686560545,0;22348587,0;25.00;1140,0;1160,0;1140,0;1149,36;ETB
ECOPETROL;2780,0;1.09;24420991885,0;8815500,0;30.00;2750,0;2780,0;2750,0;2770,23;ECOPETROL
SIE;15180,0;5.42;21578165200,0;1447322,0;780.00;14420,0;15200,0;14420,0;14909,03;SOCIEDAD INVERSIONES ENERGIA
EXITO;17860,0;0.11;10822202880,0;604611,0;-20.00;17880,0;18060,0;17800,0;17899,45;EXITO
GRUPOSURA;30120,0;1.07;4786719040,0;160072,0;320.00;29800,0;30120,0;29700,0;29903,54;GRUPO SURA
PFBCOLOM;23320,0;0.09;4753603780,0;203765,0;20.00;23340,0;23460,0;23200,0;23328,85;BANCO BANCOLOMBIA
ISAGEN;2315,0;0.0;4539531760,0;1962892,0;0.00;2315,0;2320,0;2310,0;2312,68;ISAGEN
EEB;129500,0;2.37;3415815900,0;26839,0;3000.00;128020,0;130000,0;126000,0;127270,61;GRUPO ENERGIA BOGOTA
ENKA;9,98;2.89;3408202241,13;345036794,0;0.28;9,71;9,99;9,69;9,88;ENKA DE COLOMBIA
INVERARGOS;20040,0;0.3;3189737860,0;159739,0;60.00;19980,0;20040,0;19860,0;19968,44;GRUPO ARGOS
TABLEMAC;7,59;1.34;2927784950,58;387687846,0;0.10;7,5;7,65;7,45;7,55;TABLEMAC
CEMARGOS;12300,0;0.65;2871514640,0;234227,0;80.00;12220,0;12320,0;12200,0;12259,54;CEMENTOS ARGOS
COLINVERS;59040,0;89.99;1777449060,0;301170,0;-53096.00;59000,0;59180,0;59000,0;59018,13;CELSIA
ISA;13120,0;0.46;1196804060,0;91516,0;60.00;13020,0;13140,0;13020,0;13077,54;ISA INTERCONEXION ELECTRICA
CORFICOLCF;29160,0;0.21;1085037560,0;37387,0;60.00;29100,0;29160,0;29000,0;29021,79;CORFICOLOMBIANA
CHOCOLATES;22200,0;0.09;1053125060,0;47444,0;20.00;22200,0;22200,0;22140,0;22197,22;GRUPO NUTRESA
FABRICATO;30,6;0.97;927811806,7;30159482,0;-0.30;30,9;30,9;30,6;30,76;FABRICATO
GRUPOAVAL;910,0;1.11;803304547,0;885868,0;10.00;900,0;910,0;900,0;906,8;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;23300,0;0.43;802057600,0;34400,0;100.00;23400,0;23400,0;23200,0;23315,63;BANCO BANCOLOMBIA
BIOMAX;1055,0;3.43;659910935,0;627959,0;35.00;1040,0;1055,0;1040,0;1050,88;BIOMAX BIOCOMBUSTIBLES S.A.
INTERBOLSA;2460,0;0.82;635488260,0;259963,0;20.00;2425,0;2470,0;2425,0;2444,53;INTERBOLSA S.A.
BVC;37,5;1.08;483546453,3;12908591,0;0.40;37,3;37,5;37,3;37,46;BOLSA DE VALORES DE COLOMBIA
COLTEJER;1,01;0.0;387023008,21;381928721,0;0.00;1,0;1,02;1,0;1,01;COLTEJER
PFHELMBANK;436,0;0.23;386873890,0;878921,0;1.00;440,0;450,0;436,0;440,17;HELM BANK S.A.
PAZRIO;37,5;0.81;186675000,0;4978000,0;0.30;37,5;37,5;37,5;37,5;ACER. PAZ DEL RIO
MINEROS;5730,0;0.17;168144090,0;29383,0;10.00;5720,0;5730,0;5720,0;5722,5;MINEROS
BOGOTA;38000,0;0.0;140144000,0;3688,0;0.00;38000,0;38000,0;38000,0;38000,0;BANCO DE BOGOTA
VALOREM;330,0;2.8;97506740,0;296390,0;9.00;329,0;330,0;329,0;328,98;VALOREM S.A.
BNA;2350,0;0.0;61191650,0;26039,0;0.00;2350,0;2350,0;2350,0;2350,0;BMC BOLSA MERCANTIL DE COL
ODINSA;7400,0;2.63;28031200,0;3788,0;-200.00;7400,0;7400,0;7400,0;7400,0;ODINSA
PROMIGAS;34880,0;0.17;23230080,0;666,0;60.00;34880,0;34880,0;34880,0;34880,0;PROMIGAS
PFCORFICOL;28100,0;0.35;19267100,0;685,0;-100.00;28100,0;28100,0;28100,0;28127,15;CORFICOLOMBIANA
SDODINSA;0,0;0.0;3425500,0;527,0;-;0,0;0,0;0,0;6500,0;ODINSA
BBVACOL;0,0;0.0;1777113,0;9711,0;0.00;0,0;0,0;0,0;183,0;BBVA COLOMBIA
SANTANDER;0,0;0.0;89910,0;81,0;0.00;0,0;0,0;0,0;1110,0;BCO. CORPBANCA
VILLAS;0,0;0.0;12840,0;4,0;0.00;0,0;0,0;0,0;3210,0;BANCO AV VILLAS
