Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PREC;44420,0;2.35;51789623000,0;1177645,0;1020,0;43460,0;44420,0;43400,0;43977,28;PACIFIC EXPLOR AND PROD CORP
ECOPETROL;3615,0;0.82;44365227055,0;12203221,0;-30,0;3660,0;3660,0;3605,0;3635,53;ECOPETROL
PFBCOLOM;28940,0;0.56;13725818140,0;475164,0;160,0;28800,0;28940,0;28780,0;28886,49;BANCO BANCOLOMBIA
GRUPOSURA;37880,0;2.38;10131754840,0;271167,0;880,0;37500,0;37880,0;36900,0;37363,52;GRUPO SURA
ISA;13560,0;0.44;8175370420,0;605296,0;60,0;13300,0;13600,0;13300,0;13506,4;ISA INTERCONEXION ELECTRICA
COLINVERS;6400,0;0.63;6980372120,0;1093233,0;40,0;6360,0;6450,0;6310,0;6385,07;CELSIA
CEMARGOS;12400,0;0.81;5896077200,0;477893,0;100,0;12300,0;12400,0;12120,0;12337,65;CEMENTOS ARGOS
MINEROS;6730,0;3.22;4964924210,0;747364,0;210,0;6520,0;6770,0;6500,0;6643,25;MINEROS
PFHELMBANK;502,0;0.99;4577598521,0;8969533,0;-5,0;509,0;515,0;500,0;510,35;HELM BANK S.A.
INVERARGOS;21000,0;0.0;3374694080,0;160259,0;0,0;20800,0;21300,0;20800,0;21057,75;GRUPO ARGOS
ISAGEN;2310,0;0.87;3175527740,0;1379053,0;20,0;2300,0;2310,0;2295,0;2302,69;ISAGEN
BCOLOMBIA;28360,0;1.29;2572186340,0;91143,0;360,0;28000,0;28360,0;28000,0;28221,44;BANCO BANCOLOMBIA
BVC;38,1;1.33;1992643335,5;52685612,0;0,5;37,5;38,1;37,5;37,82;BOLSA DE VALORES DE COLOMBIA
CHOCOLATES;26200,0;0.23;1890580360,0;72463,0;-60,0;25980,0;26200,0;25980,0;26090,29;GRUPO NUTRESA
ENKA;13,9;2.11;1668221981,9;119152024,0;-0,3;14,2;14,2;13,9;14,0;ENKA DE COLOMBIA
GRUPOAVAL;1290,0;0.78;1455743310,0;1136642,0;10,0;1290,0;1290,0;1270,0;1280,74;GRUPO AVAL ACCIONES Y VALORES
CORFICOLCF;33900,0;0.29;1400715700,0;41276,0;-100,0;34000,0;34000,0;33880,0;33935,35;CORFICOLOMBIANA
CNEC;2355,0;1.73;1056650735,0;448904,0;40,0;2310,0;2370,0;2310,0;2353,85;CANACOL ENERGY LTD
EXITO;22820,0;0.78;1030506580,0;45148,0;-180,0;22880,0;22920,0;22760,0;22825,08;EXITO
ETB;721,0;1.9;984952096,0;1364415,0;-14,0;730,0;730,0;720,0;721,89;ETB
EEB;141000,0;0.0;643042300,0;4561,0;0,0;141000,0;141100,0;140100,0;140987,13;GRUPO ENERGIA BOGOTA
BOGOTA;51900,0;0.19;452498780,0;8774,0;-100,0;51340,0;51940,0;51340,0;51572,69;BANCO DE BOGOTA
INTERBOLSA;2400,0;0.0;364671805,0;152027,0;0,0;2400,0;2400,0;2400,0;2398,73;INTERBOLSA S.A.
PFCORFICOL;32180,0;0.37;334005800,0;10370,0;-120,0;32200,0;32300,0;32180,0;32208,85;CORFICOLOMBIANA
ODINSA;7300,0;0.27;236312080,0;32397,0;20,0;7280,0;7300,0;7280,0;7294,26;ODINSA
FABRICATO;27,0;1.82;213164274,4;7874013,0;-0,5;27,0;27,0;27,0;27,07;FABRICATO
SIE;14360,0;0.28;150311140,0;10415,0;40,0;14460,0;14460,0;14360,0;14432,18;SOCIEDAD INVERSIONES ENERGIA
TABLEMAC;9,88;0.6;143048065,31;14484510,0;-0,06;9,88;9,88;9,88;9,88;TABLEMAC
PROMIGAS;33160,0;5.26;65324240,0;1959,0;-1840,0;33500,0;33500,0;33160,0;33345,71;PROMIGAS
PAZRIO;41,0;0.0;45170007,0;1110823,0;0,0;41,0;41,0;41,0;40,66;ACER. PAZ DEL RIO
VALOREM;0,0;0.0;28769025,0;80521,0;0,0;0,0;0,0;0,0;357,29;VALOREM S.A.
BIOMAX;1320,0;0.0;23775000,0;18000,0;0,0;1320,0;1320,0;1320,0;1320,83;BIOMAX BIOCOMBUSTIBLES S.A.
COLTEJER;0,0;0.0;21345210,76;24833966,0;0,0;0,0;0,0;0,0;0,86;COLTEJER
SOCBOLIVAR;51520,0;3.04;20608000,0;400,0;1520,0;51520,0;51520,0;51520,0;51520,0;GRUPO BOLIVAR
BMC;0,0;0.0;3082065,0;1379,0;0,0;0,0;0,0;0,0;2235,0;BMC BOLSA MERCANTIL DE COL
