Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PREC;40080,0;5.47;64871229920,0;1622566,0;2080,0;38960,0;40300,0;38960,0;39980,64;PACIFIC EXPLOR AND PROD CORP
ECOPETROL;2690,0;2.28;24480125965,0;9174725,0;60,0;2650,0;2690,0;2615,0;2668,21;ECOPETROL
EXITO;18200,0;7.69;11646189500,0;658847,0;1300,0;17380,0;18200,0;17000,0;17676,62;EXITO
ISAGEN;2135,0;1.43;11491334110,0;5390221,0;30,0;2130,0;2145,0;2120,0;2131,89;ISAGEN
GRUPOSURA;29180,0;0.62;7633885460,0;262522,0;180,0;29000,0;29300,0;28820,0;29079,03;GRUPO SURA
PFBCOLOM;22900,0;3.53;6066729020,0;267562,0;780,0;22600,0;22900,0;22460,0;22674,11;BANCO BANCOLOMBIA
CEMARGOS;11300,0;2.73;5480194320,0;488123,0;300,0;11300,0;11440,0;11180,0;11227,08;CEMENTOS ARGOS
ISA;12800,0;4.58;5093275820,0;405911,0;560,0;12220,0;12800,0;12220,0;12547,76;ISA INTERCONEXION ELECTRICA
INVERARGOS;18920,0;0.96;4654566360,0;246632,0;180,0;18980,0;18980,0;18660,0;18872,52;GRUPO ARGOS
BCOLOMBIA;22700,0;3.46;4408228480,0;195973,0;760,0;22380,0;22700,0;22300,0;22494,06;BANCO BANCOLOMBIA
ETB;1035,0;0.48;3551398470,0;3408302,0;-5,0;1045,0;1050,0;1035,0;1041,98;ETB
SIE;13280,0;2.21;1649947760,0;123444,0;-300,0;13700,0;13760,0;13240,0;13365,96;SOCIEDAD INVERSIONES ENERGIA
CHOCOLATES;20480,0;1.59;1391891760,0;68207,0;320,0;20500,0;20500,0;20300,0;20406,88;GRUPO NUTRESA
CORFICOLCF;28500,0;1.71;1198078220,0;42191,0;480,0;28300,0;28500,0;28220,0;28396,54;CORFICOLOMBIANA
COLINVERS;6050,0;1.51;1069416380,0;177346,0;90,0;6060,0;6060,0;5980,0;6030,11;CELSIA
TABLEMAC;7,29;1.53;905979799,38;124453000,0;0,11;7,3;7,3;7,24;7,28;TABLEMAC
MINEROS;5650,0;0.89;627995900,0;111194,0;50,0;5650,0;5650,0;5610,0;5647,75;MINEROS
GRUPOAVAL;902,0;0.22;565590388,0;625626,0;2,0;915,0;915,0;900,0;904,04;GRUPO AVAL ACCIONES Y VALORES
INTERBOLSA;2380,0;0.21;526957820,0;221664,0;5,0;2380,0;2380,0;2375,0;2377,28;INTERBOLSA S.A.
ODINSA;7100,0;0.0;486350000,0;68500,0;0,0;7100,0;7100,0;7100,0;7100,0;ODINSA
EEB;127920,0;0.72;448988180,0;3518,0;920,0;127980,0;127980,0;127500,0;127625,97;GRUPO ENERGIA BOGOTA
FABRICATO;30,4;0.0;428134430,0;14115913,0;0,0;30,4;30,4;30,0;30,33;FABRICATO
BNA;2345,0;2.85;288932255,0;125400,0;65,0;2255,0;2345,0;2255,0;2304,08;BMC BOLSA MERCANTIL DE COL
BVC;34,0;1.49;195982727,3;5753864,0;0,5;34,3;34,3;34,0;34,06;BOLSA DE VALORES DE COLOMBIA
COLTEJER;0,96;2.13;138851988,8;146875520,0;0,02;0,94;0,96;0,94;0,95;COLTEJER
BIOMAX;1105,0;1.38;119816780,0;108477,0;15,0;1105,0;1105,0;1105,0;1104,54;BIOMAX BIOCOMBUSTIBLES S.A.
PFCORFICOL;27400,0;0.37;111822200,0;4083,0;100,0;27380,0;27400,0;27380,0;27387,26;CORFICOLOMBIANA
SOCBOLIVAR;41420,0;0.48;82840000,0;2000,0;-200,0;41420,0;41420,0;41420,0;41420,0;GRUPO BOLIVAR
VALOREM;339,0;1.8;72124660,0;212486,0;6,0;340,0;340,0;339,0;339,43;VALOREM S.A.
OCCIDENTE;30600,0;0.13;61200000,0;2000,0;-40,0;30600,0;30600,0;30600,0;30600,0;BANCO DE OCCIDENTE
ESTRA;371,0;3.06;44134160,0;118960,0;11,0;371,0;371,0;371,0;371,0;INDUSTRIAS ESTRA
PFHELMBANK;0,0;0.0;38766220,0;90154,0;0,0;0,0;0,0;0,0;430,0;HELM BANK S.A.
BOGOTA;38800,0;1.57;19400000,0;500,0;600,0;38800,0;38800,0;38800,0;38800,0;BANCO DE BOGOTA
PAZRIO;0,0;0.0;10460572,0;315428,0;0,0;0,0;0,0;0,0;33,16;ACER. PAZ DEL RIO
SDCORFIC10;0,0;0.0;2005400,0;74,0;0,0;0,0;0,0;0,0;27100,0;CORFICOLOMBIANA
ENKA;0,0;0.0;996450,0;105000,0;0,0;0,0;0,0;0,0;9,49;ENKA DE COLOMBIA
CARTON;0,0;0.0;20040,0;4,0;0,0;0,0;0,0;0,0;5010,0;CARTON COLOMBIA
