Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
INVERARGOS;19920,0;0.91;24199572840,0;1220996,0;180.00;19780,0;19980,0;19780,0;19819,53;GRUPO ARGOS
PREC;38760,0;2.54;23155639540,0;599238,0;960.00;38100,0;38800,0;38100,0;38641,81;PACIFIC EXPLOR AND PROD CORP
GASNATURAL;95000,0;5.0;21000700000,0;221060,0;-5000.00;95000,0;95000,0;95000,0;95000,0;VANTI S.A. ESP
ECOPETROL;2715,0;1.31;17992021345,0;6650477,0;35.00;2680,0;2715,0;2680,0;2705,37;ECOPETROL
PFBCOLOM;23340,0;1.48;14672003360,0;627222,0;340.00;23460,0;23500,0;23300,0;23392,04;BANCO BANCOLOMBIA
EXITO;17700,0;0.91;10403356060,0;586221,0;160.00;17700,0;17800,0;17700,0;17746,47;EXITO
ETB;1125,0;1.35;8256978050,0;7348692,0;15.00;1115,0;1130,0;1115,0;1123,6;ETB
ISAGEN;2325,0;0.22;7610778325,0;3263672,0;5.00;2325,0;2355,0;2320,0;2331,97;ISAGEN
CORFICOLCF;29100,0;0.41;7177300560,0;244297,0;120.00;28980,0;29480,0;28980,0;29379,41;CORFICOLOMBIANA
CEMARGOS;12240,0;1.16;6772451580,0;553900,0;140.00;12200,0;12280,0;12160,0;12226,85;CEMENTOS ARGOS
CHOCOLATES;21740,0;0.18;5081863800,0;233254,0;40.00;21700,0;21860,0;21700,0;21786,82;GRUPO NUTRESA
TABLEMAC;7,35;5.0;4715586548,64;652438552,0;0.35;7,14;7,35;7,14;7,23;TABLEMAC
BCOLOMBIA;23300,0;0.87;4654598960,0;199859,0;200.00;23100,0;23380,0;23080,0;23289,41;BANCO BANCOLOMBIA
GRUPOSURA;29160,0;1.18;4352117500,0;149204,0;340.00;29200,0;29300,0;29000,0;29168,91;GRUPO SURA
COLINVERS;59000,0;1.9;3171258840,0;54386,0;1100.00;57940,0;59000,0;57940,0;58310,21;CELSIA
SIE;14300,0;1.42;2967494880,0;207956,0;200.00;14100,0;14400,0;14080,0;14269,82;SOCIEDAD INVERSIONES ENERGIA
BVC;37,1;0.27;2860563818,8;76685891,0;0.10;37,3;37,7;37,0;37,3;BOLSA DE VALORES DE COLOMBIA
EEB;125360,0;0.37;2480049740,0;19837,0;460.00;125100,0;125360,0;125000,0;125021,41;GRUPO ENERGIA BOGOTA
ISA;12900,0;0.31;2346217120,0;181440,0;40.00;12900,0;13000,0;12860,0;12931,09;ISA INTERCONEXION ELECTRICA
GRUPOAVAL;890,0;1.71;1640979767,0;1848870,0;15.00;885,0;890,0;885,0;887,56;GRUPO AVAL ACCIONES Y VALORES
BIOMAX;1020,0;2.86;938804470,0;912031,0;-30.00;1055,0;1055,0;1010,0;1029,36;BIOMAX BIOCOMBUSTIBLES S.A.
ENKA;9,67;0.73;861178760,0;89290000,0;0.07;9,7;9,7;9,6;9,64;ENKA DE COLOMBIA
MINEROS;5790,0;0.0;397806750,0;68968,0;0.00;5760,0;5790,0;5760,0;5767,99;MINEROS
INTERBOLSA;2470,0;0.41;317545600,0;128944,0;10.00;2470,0;2470,0;2450,0;2462,66;INTERBOLSA S.A.
PFHELMBANK;442,0;0.0;273884716,0;619123,0;0.00;442,0;443,0;442,0;442,38;HELM BANK S.A.
BRIO;700,0;20.69;144085200,0;205836,0;120.00;700,0;700,0;700,0;700,0;BRIO DE COLOMBIA S.A.
FABRICATO;31,1;0.64;135771764,8;4415868,0;-0.20;30,7;31,1;30,6;30,75;FABRICATO
BNA;2360,0;1.46;94400000,0;40000,0;-35.00;2360,0;2360,0;2360,0;2360,0;BMC BOLSA MERCANTIL DE COL
PROMIGAS;32220,0;7.89;47685600,0;1480,0;-2760.00;32220,0;32220,0;32220,0;32220,0;PROMIGAS
VALOREM;0,0;0.0;31154660,0;95580,0;0.00;0,0;0,0;0,0;325,95;VALOREM S.A.
COLTEJER;1,02;0.97;30931259,8;30327980,0;-0.01;1,02;1,02;1,02;1,02;COLTEJER
SDCORFIC10;28600,0;2.14;22340880,0;786,0;600.00;28600,0;28600,0;28600,0;28423,51;CORFICOLOMBIANA
PAZRIO;0,0;0.0;20962276,4;578287,0;0.00;0,0;0,0;0,0;36,25;ACER. PAZ DEL RIO
PFCORFICOL;28200,0;0.36;16779000,0;595,0;100.00;28200,0;28200,0;28200,0;28200,0;CORFICOLOMBIANA
BOGOTA;38000,0;1.33;13300000,0;350,0;500.00;38000,0;38000,0;38000,0;38000,0;BANCO DE BOGOTA
ODINSA;0,0;0.0;8132000,0;1070,0;0.00;0,0;0,0;0,0;7600,0;ODINSA
CARTON;0,0;0.0;3488800,0;490,0;0.00;0,0;0,0;0,0;7120,0;CARTON COLOMBIA
SDPFCORF10;0,0;0.0;1581300,0;63,0;0.00;0,0;0,0;0,0;25100,0;CORFICOLOMBIANA
VALSIMESA;0,0;0.0;1108800,0;528,0;0.00;0,0;0,0;0,0;2100,0;VALORES SIMESA
PFVILLASCA;0,0;0.0;277680,0;104,0;-;0,0;0,0;0,0;2670,0;BANCO AV VILLAS
SANTANDER;0,0;0.0;209000,0;190,0;0.00;0,0;0,0;0,0;1100,0;BCO. CORPBANCA
