Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ISAGEN;2330,0;2.42;33624213095,0;14590756,0;55.00;2280,0;2330,0;2275,0;2304,49;ISAGEN
ECOPETROL;2730,0;0.74;27218704125,0;9996468,0;20.00;2700,0;2730,0;2700,0;2722,83;ECOPETROL
EXITO;17640,0;1.15;12674811480,0;720366,0;200.00;17460,0;17660,0;17460,0;17594,96;EXITO
PREC;38320,0;0.63;10820789500,0;281968,0;240.00;38300,0;38500,0;38280,0;38375,95;PACIFIC EXPLOR AND PROD CORP
GRUPOSURA;28960,0;0.56;8505887620,0;294683,0;160.00;28800,0;28960,0;28780,0;28864,53;GRUPO SURA
CEMARGOS;12140,0;0.66;7330834920,0;604671,0;80.00;12060,0;12160,0;12060,0;12123,68;CEMENTOS ARGOS
PFBCOLOM;22500,0;0.09;7061474600,0;314549,0;20.00;22240,0;22560,0;22220,0;22449,52;BANCO BANCOLOMBIA
INVERARGOS;20000,0;0.3;3637188620,0;181821,0;60.00;19980,0;20060,0;19900,0;20004,23;GRUPO ARGOS
ISA;12880,0;0.16;3246145080,0;252644,0;-20.00;12800,0;12880,0;12800,0;12848,69;ISA INTERCONEXION ELECTRICA
CHOCOLATES;21760,0;1.68;2739303300,0;127048,0;360.00;21480,0;21780,0;21480,0;21561,17;GRUPO NUTRESA
FABRICATO;31,3;1.95;2597662446,0;82208508,0;0.60;31,4;31,9;31,3;31,6;FABRICATO
GRUPOAVAL;900,0;1.12;2532500594,0;2804086,0;10.00;895,0;910,0;895,0;903,15;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;22360,0;0.18;2413975380,0;107925,0;-40.00;22200,0;22440,0;22200,0;22367,16;BANCO BANCOLOMBIA
ETB;1035,0;0.48;2094230960,0;2022387,0;-5.00;1040,0;1040,0;1030,0;1035,52;ETB
COLINVERS;60980,0;1.67;1710977960,0;28198,0;1000.00;60000,0;61000,0;60000,0;60677,28;CELSIA
CORFICOLCF;28500,0;1.79;1604180060,0;57020,0;500.00;28000,0;28500,0;28000,0;28133,64;CORFICOLOMBIANA
INTERBOLSA;2440,0;1.04;887501315,0;364177,0;25.00;2435,0;2440,0;2435,0;2437,01;INTERBOLSA S.A.
BOGOTA;37700,0;1.89;794051900,0;21113,0;700.00;37500,0;37700,0;37500,0;37609,62;BANCO DE BOGOTA
BVC;38,0;0.52;745839165,5;19531391,0;-0.20;38,4;38,5;38,0;38,19;BOLSA DE VALORES DE COLOMBIA
ENKA;9,35;3.89;614611003,4;66187661,0;0.35;9,25;9,35;9,23;9,29;ENKA DE COLOMBIA
MINEROS;5700,0;0.35;590327190,0;103315,0;-20.00;5660,0;5720,0;5660,0;5713,86;MINEROS
EEB;125700,0;0.08;482854480,0;3839,0;-100.00;125800,0;125820,0;125700,0;125776,11;GRUPO ENERGIA BOGOTA
TABLEMAC;6,69;0.6;295670695,56;44170666,0;0.04;6,7;6,7;6,69;6,69;TABLEMAC
SIE;13000,0;0.0;257114000,0;19778,0;0.00;13000,0;13000,0;13000,0;13000,0;SOCIEDAD INVERSIONES ENERGIA
VALOREM;335,0;5.35;240669630,0;733236,0;17.00;328,0;335,0;328,0;328,23;VALOREM S.A.
COLTEJER;1,03;3.74;217386168,77;210625014,0;-0.04;1,04;1,04;1,03;1,03;COLTEJER
PFCORFICOL;26740,0;3.56;153634580,0;5812,0;920.00;26200,0;26740,0;26200,0;26434,03;CORFICOLOMBIANA
PAZRIO;37,1;6.0;48370794,5;1303795,0;2.10;37,1;37,1;37,1;37,1;ACER. PAZ DEL RIO
BIOMAX;900,0;0.0;45000000,0;50000,0;0.00;900,0;900,0;900,0;900,0;BIOMAX BIOCOMBUSTIBLES S.A.
VALSIMESA;2100,0;1.94;23461200,0;11172,0;40.00;2100,0;2100,0;2100,0;2100,0;VALORES SIMESA
BBVACOL;198,0;4.21;23425182,0;118309,0;8.00;198,0;198,0;198,0;198,0;BBVA COLOMBIA
SDCORFIC10;26980,0;0.0;18076600,0;670,0;-;26980,0;26980,0;26980,0;26980,0;CORFICOLOMBIANA
BNA;0,0;0.0;9910470,0;4152,0;0.00;0,0;0,0;0,0;2386,91;BMC BOLSA MERCANTIL DE COL
PFHELMBANK;0,0;0.0;5002500,0;11500,0;0.00;0,0;0,0;0,0;435,0;HELM BANK S.A.
PROMIGAS;0,0;0.0;450240,0;14,0;0.00;0,0;0,0;0,0;32160,0;PROMIGAS
