Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4080,0;5.15;99017931445,0;24576033,0;200,0;3895,0;4085,0;3895,0;4029,04;ECOPETROL
OCCIDENTE;35000,0;2.78;85319684000,0;2500100,0;-1000,0;34000,0;35000,0;34000,0;34126,51;BANCO DE OCCIDENTE
PFDAVVNDA;22620,0;2.91;65137891700,0;2889854,0;640,0;22100,0;22840,0;22000,0;22540,2;BANCO DAVIVIENDA
PREC;52000,0;0.15;35357918520,0;675997,0;80,0;51980,0;52760,0;51780,0;52304,85;PACIFIC EXPLOR AND PROD CORP
ISAGEN;2560,0;2.81;24669230395,0;9726280,0;70,0;2510,0;2560,0;2510,0;2536,35;ISAGEN
GRUPOSURA;38680,0;0.99;12613742400,0;329461,0;380,0;38440,0;38680,0;37220,0;38286,0;GRUPO SURA
PFBCOLOM;29360,0;1.34;10805040640,0;360805,0;-400,0;29980,0;30140,0;29360,0;29947,04;BANCO BANCOLOMBIA
BVC;44,5;4.71;10669307973,6;245749103,0;2,0;42,8;44,5;42,8;43,42;BOLSA DE VALORES DE COLOMBIA
CHOCOLATES;26000,0;0.39;9450687220,0;363472,0;100,0;25900,0;26060,0;25900,0;26001,14;GRUPO NUTRESA
CEMARGOS;12840,0;1.58;8263977480,0;647262,0;200,0;12640,0;12860,0;12580,0;12767,59;CEMENTOS ARGOS
INVERARGOS;23300,0;1.39;8153081360,0;351538,0;320,0;23200,0;23300,0;23180,0;23192,6;GRUPO ARGOS
ISA;14120,0;0.14;7316550480,0;517811,0;20,0;14100,0;14200,0;14080,0;14129,77;ISA INTERCONEXION ELECTRICA
EEB;150060,0;1.45;7000870800,0;46609,0;2140,0;147900,0;153000,0;147900,0;150204,27;GRUPO ENERGIA BOGOTA
TABLEMAC;10,1;2.64;5896967314,47;579344921,0;0,26;9,85;10,4;9,85;10,18;TABLEMAC
GRUPOAVAL;1400,0;3.7;5694422155,0;4115181,0;50,0;1350,0;1410,0;1350,0;1383,76;GRUPO AVAL ACCIONES Y VALORES
CNEC;2390,0;0.63;5555165605,0;2327169,0;15,0;2375,0;2400,0;2355,0;2387,09;CANACOL ENERGY LTD
CORFICOLCF;34760,0;0.58;5094592820,0;146826,0;200,0;34560,0;34820,0;34520,0;34698,17;CORFICOLOMBIANA
PFHELMBANK;500,0;1.01;3874384940,0;7688311,0;5,0;499,0;512,0;499,0;503,93;HELM BANK S.A.
EXITO;22660,0;2.26;3798927220,0;168635,0;500,0;22360,0;22700,0;22360,0;22527,51;EXITO
MINEROS;7070,0;1.0;3789670430,0;539461,0;70,0;7000,0;7100,0;7000,0;7024,92;MINEROS
ENKA;14,0;0.72;3394774311,0;240494620,0;0,1;14,1;14,3;14,0;14,12;ENKA DE COLOMBIA
ETB;755,0;0.53;3107964440,0;4095683,0;4,0;750,0;765,0;750,0;758,84;ETB
FABRICATO;29,2;1.39;2767561228,0;94721468,0;0,4;28,8;29,6;28,8;29,22;FABRICATO
COLINVERS;6780,0;0.89;2647595640,0;392107,0;60,0;6720,0;6780,0;6720,0;6752,23;CELSIA
BCOLOMBIA;29280,0;0.07;2043542180,0;69487,0;-20,0;29400,0;29500,0;29280,0;29408,99;BANCO BANCOLOMBIA
INTERBOLSA;2555,0;1.39;1843414835,0;725237,0;35,0;2520,0;2575,0;2520,0;2541,81;INTERBOLSA S.A.
BIOMAX;1500,0;7.14;1016770225,0;690348,0;100,0;1440,0;1500,0;1435,0;1472,84;BIOMAX BIOCOMBUSTIBLES S.A.
SIE;14380,0;0.98;929700780,0;64888,0;140,0;14140,0;14380,0;14140,0;14327,78;SOCIEDAD INVERSIONES ENERGIA
PFCORFICOL;33500,0;0.3;665152200,0;19802,0;-100,0;33600,0;33600,0;33500,0;33590,15;CORFICOLOMBIANA
ODINSA;7900,0;0.0;369414000,0;46760,0;0,0;7900,0;7900,0;7900,0;7900,21;ODINSA
BOGOTA;52100,0;0.19;368141580,0;6992,0;100,0;52700,0;52800,0;52100,0;52651,83;BANCO DE BOGOTA
COLTEJER;0,85;2.3;289867014,42;335752197,0;-0,02;0,86;0,87;0,85;0,86;COLTEJER
BMC;2190,0;2.23;125273695,0;56997,0;-50,0;2200,0;2200,0;2190,0;2197,9;BMC BOLSA MERCANTIL DE COL
CARTON;7020,0;0.29;61558380,0;8769,0;20,0;7020,0;7020,0;7020,0;7020,0;CARTON COLOMBIA
SDCORFIC10;33740,0;2.93;38834740,0;1151,0;960,0;33740,0;33740,0;33740,0;33740,0;CORFICOLOMBIANA
VALOREM;0,0;0.0;36036960,0;100605,0;0,0;0,0;0,0;0,0;358,2;VALOREM S.A.
PROTECCION;54500,0;0.74;34335000,0;630,0;400,0;54500,0;54500,0;54500,0;54500,0;ADM DE FONDOS Y CES PROTECCION
BBVACOL;300,0;0.0;33999900,0;113333,0;0,0;300,0;300,0;300,0;300,0;BBVA COLOMBIA
SOCBOLIVAR;62000,0;3.26;33790000,0;545,0;1960,0;62000,0;62000,0;62000,0;62000,0;GRUPO BOLIVAR
PAZRIO;0,0;0.0;10165139,4;231027,0;0,0;0,0;0,0;0,0;44,0;ACER. PAZ DEL RIO
SDODINSA;0,0;0.0;5066000,0;745,0;0,0;0,0;0,0;0,0;6800,0;ODINSA
BRIO;0,0;0.0;3950000,0;5000,0;0,0;0,0;0,0;0,0;790,0;BRIO DE COLOMBIA S.A.
