Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;22300,0;0.18;18347472780,0;825951,0;-40.00;22300,0;22320,0;22140,0;22213,75;BANCO BANCOLOMBIA
ECOPETROL;2450,0;0.62;12726175655,0;5200417,0;15.00;2435,0;2450,0;2430,0;2447,15;ECOPETROL
CEMARGOS;11400,0;1.42;11497300000,0;1011855,0;160.00;11260,0;11420,0;11260,0;11362,6;CEMENTOS ARGOS
GRUPOSURA;25700,0;1.02;10107164800,0;395569,0;260.00;25480,0;25700,0;25400,0;25550,95;GRUPO SURA
GRUPOAVAL;775,0;0.0;6141505855,0;7924118,0;0.00;777,0;778,0;774,0;775,04;GRUPO AVAL ACCIONES Y VALORES
EXITO;19500,0;1.02;6032480560,0;309383,0;-200.00;19680,0;19680,0;19420,0;19498,42;EXITO
ISAGEN;2265,0;1.8;5855783615,0;2613197,0;40.00;2230,0;2265,0;2225,0;2240,85;ISAGEN
BCOLOMBIA;22220,0;0.36;4913374800,0;222052,0;-80.00;22300,0;22300,0;22000,0;22127,14;BANCO BANCOLOMBIA
ISA;12880,0;1.26;2867512560,0;223613,0;160.00;12700,0;12900,0;12700,0;12823,55;ISA INTERCONEXION ELECTRICA
INVERARGOS;20980,0;0.38;2189617020,0;104722,0;80.00;20800,0;20980,0;20780,0;20908,85;GRUPO ARGOS
PREC;29300,0;1.08;2051000000,0;70000,0;-320.00;29300,0;29300,0;29300,0;29300,0;PACIFIC EXPLOR AND PROD CORP
COLINVERS;53300,0;0.0;1703383800,0;32208,0;0.00;53000,0;53300,0;52100,0;52886,98;CELSIA
ETB;1170,0;0.86;1657558380,0;1427345,0;10.00;1160,0;1170,0;1160,0;1161,29;ETB
FABRICATO;31,0;0.32;1494641206,1;47948845,0;0.10;31,0;31,3;31,0;31,17;FABRICATO
BIOMAX;780,0;0.0;1023360000,0;1312000,0;0.00;780,0;780,0;780,0;780,0;BIOMAX BIOCOMBUSTIBLES S.A.
SDISA;12720,0;1.44;737083980,0;58039,0;180.00;12740,0;12740,0;12680,0;12699,8;ISA INTERCONEXION ELECTRICA
ENKA;8,05;1.59;607956190,3;74982000,0;-0.13;8,18;8,24;8,01;8,11;ENKA DE COLOMBIA
TABLEMAC;6,21;1.31;441532755,25;71273414,0;0.08;6,2;6,21;6,18;6,19;TABLEMAC
CHOCOLATES;21300,0;0.47;425406220,0;20070,0;-100.00;21260,0;21300,0;21160,0;21196,12;GRUPO NUTRESA
EEB;125940,0;3.26;423616920,0;3410,0;3980.00;121700,0;125940,0;121700,0;124227,84;GRUPO ENERGIA BOGOTA
PAZRIO;40,1;12.96;355739460,0;9026364,0;4.60;36,7;40,1;36,7;39,41;ACER. PAZ DEL RIO
INTERBOLSA;2370,0;2.67;341903510,0;142181,0;-65.00;2400,0;2415,0;2370,0;2404,71;INTERBOLSA S.A.
CORFICOLCF;23000,0;1.32;200331600,0;8720,0;300.00;22900,0;23000,0;22900,0;22973,81;CORFICOLOMBIANA
BNA;2600,0;3.53;88312800,0;33843,0;-95.00;2610,0;2610,0;2600,0;2609,48;BMC BOLSA MERCANTIL DE COL
BVC;28,5;1.04;85763586,0;3007356,0;-0.30;28,5;28,5;28,5;28,52;BOLSA DE VALORES DE COLOMBIA
VALOREM;361,0;3.73;70330058,0;194418,0;-14.00;363,0;363,0;361,0;361,75;VALOREM S.A.
MINEROS;5500,0;0.9;53602050,0;9724,0;-50.00;5500,0;5500,0;5500,0;5512,35;MINEROS
SIE;14000,0;0.0;49980000,0;3570,0;0.00;14000,0;14000,0;14000,0;14000,0;SOCIEDAD INVERSIONES ENERGIA
SANTANDER;1210,0;0.83;38255360,0;31616,0;10.00;1210,0;1210,0;1210,0;1210,0;BCO. CORPBANCA
COLTEJER;0,0;0.0;20137298,14;20082177,0;0.00;0,0;0,0;0,0;1,0;COLTEJER
BOGOTA;34100,0;0.29;17963000,0;527,0;100.00;34100,0;34100,0;34100,0;34085,39;BANCO DE BOGOTA
PFHELMBANK;0,0;0.0;13333320,0;30303,0;0.00;0,0;0,0;0,0;440,0;HELM BANK S.A.
ODINSA;0,0;0.0;7860000,0;1048,0;-;0,0;0,0;0,0;7500,0;ODINSA
PROMIGAS;0,0;0.0;4293360,0;134,0;0.00;0,0;0,0;0,0;32040,0;PROMIGAS
POPULAR;0,0;0.0;2257000,0;7400,0;-;0,0;0,0;0,0;305,0;BANCO POPULAR
