Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;1127,0;-0,27;26414643062;23574115;-3,00;1125,0;1127,0;1120,0;1120,49;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;32840,0;-1,68;22072824820;675141;-560,00;33250,0;33250,0;32400,0;32693,65;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2810,0;0,00;20501811310;7350961;0,00;2800,0;2810,0;2757,0;2789,0;ECOPETROL;EQTY
CEMARGOS;6100,0;0,91;5441395120;901289;55,00;6025,0;6100,0;5970,0;6037,35;CEMENTOS ARGOS;EQTY
TERPEL;8190,0;0,12;5241684530;639998;10,00;8180,0;8290,0;8180,0;8190,16;ORGANIZACION TERPEL;EQTY
CNEC;11750,0;2,17;5202531650;455186;250,00;11160,0;11770,0;11020,0;11429,46;CANACOL ENERGY LTD;EQTY
GRUPOARGOS;11400,0;0,00;5104471010;451237;0,00;11190,0;11480,0;11190,0;11312,17;GRUPO ARGOS;EQTY
ISA;22870,0;0,70;5018794160;221367;160,00;22700,0;22950,0;22460,0;22671,83;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;33000,0;-0,30;3624707600;110698;-100,00;32810,0;33000,0;32320,0;32744,11;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;22180,0;-0,63;3368567060;152219;-140,00;22020,0;22260,0;21940,0;22129,74;GRUPO SURA;EQTY
CORFICOLCF;29200,0;-0,41;2839167930;97261;-120,00;29170,0;29290,0;29100,0;29191,23;CORFICOLOMBIANA;EQTY
GEB;2882,0;0,77;2409831319;843570;22,00;2839,0;2882,0;2839,0;2856,71;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;13950,0;-1,07;2035300869,5;146186;-151,00;13956,0;13956,0;13920,0;13922,68;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPSURA;18800,0;-0,53;1531317140;81891;-100,00;18600,0;18800,0;18500,0;18699,46;GRUPO SURA;EQTY
PFDAVVNDA;33280,0;0,15;1512097430;45906;50,00;33180,0;33380,0;32690,0;32938,99;BANCO DAVIVIENDA;EQTY
NUTRESA;21800,0;0,41;1340258200;61762;90,00;21600,0;21890,0;21600,0;21700,37;GRUPO NUTRESA;EQTY
BOGOTA;73490,0;1,93;795918010;10947;1390,00;73490,0;73490,0;72000,0;72706,5;BANCO DE BOGOTA;EQTY
CELSIA;4270,0;-0,58;704491890;165560;-25,00;4275,0;4289,0;4218,0;4255,21;CELSIA;EQTY
EXITO;11500,0;0,00;420821710;36607;0,00;11470,0;11500,0;11450,0;11495,66;EXITO;EQTY
MINEROS;3900,0;-0,26;329359428;84457;-10,00;3900,0;3900,0;3900,0;3899,73;MINEROS;EQTY
GRUBOLIVAR;67730,0;-0,40;260079710;3832;-270,00;68000,0;68000,0;67730,0;67870,49;GRUPO BOLIVAR;EQTY
PFGRUPOARG;8450,0;0,00;259051280;30649;0,00;8450,0;8500,0;8450,0;8452,19;GRUPO ARGOS;EQTY
PROMIGAS;7300,0;2,82;242901830;33370;200,00;7155,0;7300,0;7155,0;7279,05;PROMIGAS;EQTY
BVC;9730,0;-0,51;204005935;21033;-50,00;9730,0;9730,0;9680,0;9699,33;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;4150,0;0,00;121373274;29230;0,00;4160,0;4160,0;4130,0;4152,35;CEMENTOS ARGOS;EQTY
CLH;3598,0;2,80;108597878;30937;98,00;3503,0;3598,0;3500,0;3510,29;CEMEX LATAM HOLDINGS;EQTY
CONCONCRET;358,2;-1,86;93560048,4;255122;-6,80;365,0;372,0;358,2;366,73;CONCONCRETO S.A;EQTY
ENKA;21,5;-3,59;86638143,87;4011565;-0,80;21,65;21,65;21,5;21,6;ENKA DE COLOMBIA;EQTY
ELCONDOR;910,0;2,02;61509934;68958;18,00;890,0;910,0;890,0;891,99;EL CONDOR;EQTY
PFAVH;51,0;-15,14;51086745;908282;-9,10;59,0;59,0;51,0;56,25;AVIANCA HOLDINGS S.A.;EQTY
FABRICATO;6,25;0,00;38298775;6158652;0,00;6,25;6,25;6,25;6,22;FABRICATO;EQTY
VILLAS;4550,0;0,00;35717500;7850;0,00;4550,0;4550,0;4550,0;4550,0;BANCO AV VILLAS;EQTY
ETB;198,9;2,00;29054226,7;146937;3,90;198,9;198,9;198,9;197,73;ETB;EQTY
GRUPOAVAL;1100,0;-1,87;11345600;10304;-21,00;1100,0;1100,0;1100,0;1101,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
BBVACOL;0,0;0,00;5934759,6;17517;0,00;0,0;0,0;0,0;338,8;BBVA COLOMBIA;EQTY
PFCORFICOL;0,0;0,00;1195000;50;0,00;0,0;0,0;0,0;23900,0;CORFICOLOMBIANA;EQTY
HCOLSEL;0,0;0,00;400489;31;0,00;0,0;0,0;0,0;12919,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
