Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2890,0;-0,69;15781097020;5456653;-20,00;2905,0;2905,0;2886,0;2892,08;ECOPETROL;EQTY
PFBCOLOM;33600,0;-1,52;10919197530;320735;-520,00;34010,0;34400,0;33600,0;34044,3;BANCO BANCOLOMBIA;EQTY
HCOLSEL;13246,0;-0,52;5960700000;450000;-69,00;13246,0;13246,0;13246,0;13246,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;2901,0;-0,14;3921154864;1350535;-4,00;2902,0;2915,0;2900,0;2903,41;GRUPO ENERGIA BOGOTA;EQTY
ISA;22500,0;-0,09;3414345710;151320;-20,00;22600,0;22660,0;22490,0;22563,74;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1140,0;0,00;2591195772;2271676;0,00;1140,0;1144,0;1137,0;1140,65;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;22280,0;-0,85;1907926690;85306;-190,00;22470,0;22500,0;22280,0;22365,68;GRUPO SURA;EQTY
BCOLOMBIA;33460,0;-1,70;1786376800;52734;-580,00;34180,0;34300,0;33460,0;33875,24;BANCO BANCOLOMBIA;EQTY
CEMARGOS;6200,0;0,32;1071185330;172959;20,00;6220,0;6220,0;6160,0;6193,29;CEMENTOS ARGOS;EQTY
CORFICOLCF;29430,0;-0,20;1068622410;36385;-60,00;29500,0;29500,0;29300,0;29369,86;CORFICOLOMBIANA;EQTY
NUTRESA;21900,0;-1,13;830431330;37822;-250,00;22000,0;22010,0;21900,0;21956,3;GRUPO NUTRESA;EQTY
PFDAVVNDA;33880,0;-1,68;820578680;24230;-580,00;34680,0;34680,0;33320,0;33866,23;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;11800,0;-0,42;688502480;58230;-50,00;11920,0;11920,0;11750,0;11823,84;GRUPO ARGOS;EQTY
MINEROS;3954,0;1,78;604518285;152587;69,00;3900,0;4000,0;3900,0;3961,79;MINEROS;EQTY
PFGRUPSURA;18800,0;-1,16;544245400;28817;-220,00;19000,0;19000,0;18800,0;18886,26;GRUPO SURA;EQTY
CELSIA;4312,0;-0,39;330659871;76798;-17,00;4286,0;4328,0;4286,0;4305,58;CELSIA;EQTY
CONCONCRET;305,0;-2,24;306409602,9;1004155;-7,00;313,1;313,1;300,0;305,14;CONCONCRETO S.A;EQTY
BOGOTA;73490,0;-0,41;222619290;3033;-300,00;73500,0;73500,0;73010,0;73399,04;BANCO DE BOGOTA;EQTY
ICOLCAP;14258,0;-0,15;184226311;12885;-22,00;14300,0;14300,0;14258,0;14297,73;FONDO BURSATIL ISHARES COLCAP;EQTY
BVC;9930,0;-1,39;104716440;10419;-140,00;10060,0;10070,0;9930,0;10050,53;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;1130,0;0,53;92876082;82129;6,00;1132,0;1132,0;1130,0;1130,86;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;23500,0;-0,17;82734540;3521;-40,00;23500,0;23500,0;23500,0;23497,46;CORFICOLOMBIANA;EQTY
ETB;198,9;-0,40;80627578,8;411396;-0,80;195,4;198,9;195,1;195,99;ETB;EQTY
PFGRUPOARG;8630,0;-0,58;70517795;8138;-50,00;8680,0;8680,0;8630,0;8665,25;GRUPO ARGOS;EQTY
PROMIGAS;7200,0;0,00;63790490;8854;0,00;7210,0;7210,0;7200,0;7204,71;PROMIGAS;EQTY
CNEC;11890,0;-0,08;40485450;3405;-10,00;11890,0;11890,0;11890,0;11890,0;CANACOL ENERGY LTD;EQTY
PFAVH;85,0;25,00;37730000;462097;17,00;80,0;85,0;80,0;81,65;AVIANCA HOLDINGS S.A.;EQTY
CLH;3580,0;0,56;22074371;6171;20,00;3580,0;3580,0;3580,0;3577,11;CEMEX LATAM HOLDINGS;EQTY
OCCIDENTE;28000,0;-3,45;19600000;700;-1000,00;28000,0;28000,0;28000,0;28000,0;BANCO DE OCCIDENTE;EQTY
TERPEL;8450,0;-2,31;14210550;1654;-200,00;8450,0;8450,0;8450,0;8591,63;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;0,0;0,00;11892040;2710;0,00;0,0;0,0;0,0;4388,21;CEMENTOS ARGOS;EQTY
FABRICATO;0,0;0,00;7148000;1116875;0,00;0,0;0,0;0,0;6,4;FABRICATO;EQTY
ELCONDOR;0,0;0,00;5774934;6438;0,00;0,0;0,0;0,0;897,01;EL CONDOR;EQTY
VILLAS;0,0;0,00;4483104;984;0,00;0,0;0,0;0,0;4556,0;BANCO AV VILLAS;EQTY
EXITO;0,0;0,00;3006900;257;0,00;0,0;0,0;0,0;11700,0;EXITO;EQTY
