Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2536,0;0,63;22170315808;8752103;16,00;2502,0;2550,0;2480,0;2533,14;ECOPETROL;EQTY
PFBCOLOM;31360,0;-0,92;17667944940;558862;-290,00;31540,0;31830,0;31200,0;31614,15;BANCO BANCOLOMBIA;EQTY
PFAVAL;1119,0;0,36;10487624242;9378283;4,00;1115,0;1121,0;1114,0;1118,29;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;23450,0;-0,85;10341111080;438647;-200,00;23630,0;23650,0;23450,0;23575,02;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;13488,0;0,59;8765968809,5;649847;79,00;13493,0;13493,0;13480,0;13489,28;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;19500,0;-0,81;5485670980;279491;-160,00;19570,0;19760,0;19500,0;19627,36;GRUPO SURA;EQTY
BCOLOMBIA;31270,0;-1,04;3942648030;125768;-330,00;31680,0;31680,0;31100,0;31348,58;BANCO BANCOLOMBIA;EQTY
GEB;2700,0;0,00;3076673358;1139772;0,00;2690,0;2710,0;2680,0;2699,38;GRUPO ENERGIA BOGOTA;EQTY
HCOLSEL;12577,0;-0,12;2641087958,5;210007;-15,00;12560,0;12577,0;12560,0;12576,19;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOARGOS;11100,0;0,18;2455210710;219907;20,00;11080,0;11340,0;11040,0;11164,77;GRUPO ARGOS;EQTY
CELSIA;4270,0;2,40;1928225656;455399;100,00;4119,0;4300,0;4119,0;4234,15;CELSIA;EQTY
NUTRESA;22900,0;0,13;1536605300;66864;30,00;22950,0;23200,0;22660,0;22981,06;GRUPO NUTRESA;EQTY
CEMARGOS;5820,0;0,00;1266409345;217557;0,00;5820,0;5845,0;5810,0;5821,05;CEMENTOS ARGOS;EQTY
CNEC;9240,0;0,98;1167893040;127720;90,00;9090,0;9260,0;9080,0;9144,17;CANACOL ENERGY LTD;EQTY
PFDAVVNDA;32480,0;0,56;807371300;24858;180,00;32100,0;32600,0;32100,0;32479,33;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;18000,0;-0,77;788125980;43659;-140,00;18140,0;18260,0;18000,0;18051,86;GRUPO SURA;EQTY
BOGOTA;72480,0;0,67;582172050;8049;480,00;71990,0;72500,0;71990,0;72328,49;BANCO DE BOGOTA;EQTY
CORFICOLCF;29900,0;-0,33;493240490;16457;-100,00;30000,0;30200,0;29890,0;29971,47;CORFICOLOMBIANA;EQTY
BVC;10200,0;0,99;378989610;37253;100,00;10110,0;10240,0;10090,0;10173,4;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCORFICOL;23800,0;0,42;362048550;15298;100,00;23500,0;23900,0;23500,0;23666,4;CORFICOLOMBIANA;EQTY
PFAVH;240,0;-14,29;121745010;499105;-40,00;250,0;250,0;240,0;243,93;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPOARG;8600,0;-0,58;121358890;14049;-50,00;8660,0;8700,0;8600,0;8638,26;GRUPO ARGOS;EQTY
PFCEMARGOS;4120,0;-0,96;116364221;28186;-40,00;4055,0;4160,0;4055,0;4128,44;CEMENTOS ARGOS;EQTY
TERPEL;7700,0;2,67;113745465;15536;200,00;7250,0;7700,0;7105,0;7321,41;ORGANIZACION TERPEL;EQTY
PROMIGAS;7400,0;-1,33;87593855;11781;-100,00;7480,0;7485,0;7400,0;7435,18;PROMIGAS;EQTY
MINEROS;3845,0;0,13;85204430;22169;5,00;3845,0;3845,0;3845,0;3843,4;MINEROS;EQTY
EXITO;12550,0;-0,40;64116400;5143;-50,00;12470,0;12550,0;12460,0;12466,73;EXITO;EQTY
CLH;3620,0;-3,47;55693858;15347;-130,00;3639,0;3639,0;3620,0;3628,97;CEMEX LATAM HOLDINGS;EQTY
GRUBOLIVAR;70000,0;0,00;32760000;468;0,00;70000,0;70000,0;70000,0;70000,0;GRUPO BOLIVAR;EQTY
VILLAS;4295,0;1,06;27650000;6490;45,00;4250,0;4295,0;4250,0;4260,4;BANCO AV VILLAS;EQTY
GRUPOAVAL;1100,0;3,77;22840390;20840;40,00;1100,0;1100,0;1100,0;1095,99;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;0,0;0,00;11557184,3;29543;0,00;0,0;0,0;0,0;391,2;CONCONCRETO S.A;EQTY
ELCONDOR;890,0;2,30;10724880;12000;20,00;890,0;890,0;890,0;893,74;EL CONDOR;EQTY
ENKA;17,14;0,00;8570000;500000;0,00;17,14;17,14;17,14;17,14;ENKA DE COLOMBIA;EQTY
BBVACOL;0,0;0,00;6261930;20364;0,00;0,0;0,0;0,0;307,5;BBVA COLOMBIA;EQTY
ETB;0,0;0,00;3642600;18213;0,00;0,0;0,0;0,0;200,0;ETB;EQTY
