Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;34550,0;-1,29;34741464840;991814;-450,00;35000,0;35680,0;34550,0;35028,21;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2661,0;0,08;28684747081;10709235;2,00;2665,0;2709,0;2654,0;2678,51;ECOPETROL;EQTY
ICOLCAP;14669,5;1,31;7903083883,5;541298;189,50;14600,0;14672,0;14550,0;14600,25;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;35000,0;-2,45;7712223990;216790;-880,00;35130,0;36490,0;35000,0;35574,63;BANCO BANCOLOMBIA;EQTY
ISA;22000,0;-0,68;5796065370;261620;-150,00;22290,0;22350,0;22000,0;22154,52;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;15420,0;-1,91;5457964720;354874;-300,00;15200,0;15810,0;15200,0;15380,01;GRUPO ARGOS;EQTY
PFAVAL;1077,0;0,19;4909895504;4515499;2,00;1079,0;1096,0;1070,0;1087,34;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;28500,0;-0,28;4167593850;146326;-80,00;28580,0;28640,0;28400,0;28481,57;GRUPO NUTRESA;EQTY
PFGRUPSURA;23320,0;-1,93;3624939420;153773;-460,00;23780,0;24000,0;23300,0;23573,32;GRUPO SURA;EQTY
CEMARGOS;6370,0;3,33;3297736735;526066;205,00;6200,0;6370,0;6200,0;6268,67;CEMENTOS ARGOS;EQTY
PFDAVVNDA;33000,0;0,43;1867798110;56598;140,00;32900,0;33400,0;32800,0;33001,13;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;10270,0;-0,10;1845209410;181259;-10,00;10100,0;10340,0;9890,0;10179,96;GRUPO ARGOS;EQTY
CORFICOLCF;28860,0;0,91;1779563430;61886;260,00;28990,0;28990,0;28670,0;28755,51;CORFICOLOMBIANA;EQTY
CNEC;9705,0;-1,37;1562711575;160294;-135,00;9855,0;9855,0;9690,0;9749,03;CANACOL ENERGY LTD;EQTY
GEB;2670,0;-1,11;1446643174;538113;-30,00;2700,0;2715,0;2665,0;2688,36;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;4364,0;0,05;928899614;212245;2,00;4390,0;4400,0;4321,0;4376,54;CELSIA;EQTY
MINEROS;3654,0;0,08;528788129;143967;3,00;3699,0;3699,0;3654,0;3672,98;MINEROS;EQTY
PFCEMARGOS;4167,0;-1,00;527298430;125342;-42,00;4215,0;4249,0;4167,0;4206,88;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;74600,0;0,00;419537280;5625;0,00;73010,0;75420,0;73010,0;74584,41;GRUPO BOLIVAR;EQTY
HCOLSEL;13580,0;0,64;299921540;22116;86,00;13560,5;13580,0;13560,0;13561,29;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BVC;10080,0;0,00;294622580;29174;0,00;10100,0;10100,0;10080,0;10098,81;BOLSA DE VALORES DE COLOMBIA;EQTY
BOGOTA;71020,0;0,06;281199830;3932;40,00;71830,0;71840,0;70060,0;71515,72;BANCO DE BOGOTA;EQTY
CLH;2620,0;0,77;243880505;93374;20,00;2620,0;2620,0;2600,0;2611,87;CEMEX LATAM HOLDINGS;EQTY
TERPEL;8780,0;3,29;241708095;27770;280,00;8690,0;8780,0;8680,0;8703,93;ORGANIZACION TERPEL;EQTY
VILLAS;4500,0;0,00;216999000;48222;0,00;4500,0;4500,0;4500,0;4500,0;BANCO AV VILLAS;EQTY
PFCORFICOL;23960,0;1,96;114641840;4861;460,00;23500,0;23980,0;23300,0;23584,0;CORFICOLOMBIANA;EQTY
PROMIGAS;7400,0;-2,50;92929725;12325;-190,00;7590,0;7590,0;7400,0;7539,94;PROMIGAS;EQTY
PAZRIO;13,99;27,18;48756140,31;3484413;2,99;13,99;13,99;13,99;13,99;ACER. PAZ DEL RIO;EQTY
EXITO;11400,0;0,00;35370500;3095;0,00;11400,0;11400,0;11400,0;11428,27;EXITO;EQTY
CONCONCRET;220,0;0,18;34708572,5;157388;0,40;220,0;220,0;220,0;220,53;CONCONCRETO S.A;EQTY
ELCONDOR;806,8;0,85;32426127,7;40293;6,80;807,0;807,0;806,8;804,76;EL CONDOR;EQTY
ETB;190,1;-0,99;30086813,3;157831;-1,90;190,1;190,1;190,1;190,63;ETB;EQTY
ENKA;21,0;-5,41;21000000;1000000;-1,20;21,0;21,0;21,0;21,0;ENKA DE COLOMBIA;EQTY
GRUPOAVAL;1074,0;2,87;14793334;13775;30,00;1074,0;1074,0;1074,0;1073,93;GRUPO AVAL ACCIONES Y VALORES;EQTY
