Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GRUPOSURA;29920,0;0,00;5033844190;168334;0,00;29840,0;29920,0;29830,0;29903,91;GRUPO SURA;EQTY
PFBCOLOM;32200,0;0,41;3707919230;115524;130,00;31800,0;32200,0;31800,0;32096,53;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2700,0;0,19;3327575101;1240317;5,00;2681,0;2700,0;2655,0;2682,84;ECOPETROL;EQTY
PFAVAL;1059,0;-0,56;2852193004;2689638;-6,00;1065,0;1067,0;1052,0;1060,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;32000,0;0,00;2783513740;86973;0,00;32380,0;32380,0;32000,0;32004,34;BANCO DAVIVIENDA;EQTY
ICOLCAP;14292,0;0,28;2193543462,5;153571;40,50;14320,0;14320,0;14252,5;14283,58;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;28200,0;-1,05;1704145360;60083;-300,00;28500,0;28560,0;28200,0;28363,19;GRUPO NUTRESA;EQTY
BCOLOMBIA;34700,0;4,24;1594704590;46846;1410,00;33300,0;34700,0;32700,0;34041,42;BANCO BANCOLOMBIA;EQTY
ISA;22500,0;0,45;1348891820;60299;100,00;22310,0;22500,0;22060,0;22370,05;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;22180,0;0,09;819335620;36887;20,00;22410,0;22410,0;22100,0;22212,04;GRUPO SURA;EQTY
CEMARGOS;6160,0;0,16;366473090;59137;10,00;6240,0;6240,0;6160,0;6197,02;CEMENTOS ARGOS;EQTY
TERPEL;10100,0;2,02;343059150;34307;200,00;9970,0;10100,0;9970,0;9999,68;ORGANIZACION TERPEL;EQTY
GRUPOARGOS;13500,0;0,00;326584120;24412;0,00;13490,0;13500,0;13300,0;13378,02;GRUPO ARGOS;EQTY
GEB;2595,0;1,13;293065817;113310;29,00;2568,0;2595,0;2568,0;2586,41;GRUPO ENERGIA BOGOTA;EQTY
CLH;2870,0;2,98;265110333;92343;83,00;2830,0;2989,0;2830,0;2870,93;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;70330,0;-0,90;207733180;2940;-640,00;71910,0;71910,0;70330,0;70657,54;BANCO DE BOGOTA;EQTY
PROMIGAS;7100,0;0,85;82848800;11806;60,00;7040,0;7100,0;7000,0;7017,52;PROMIGAS;EQTY
HCOLSEL;13431,0;0,00;81540382;6071;-0,50;13431,0;13431,0;13431,0;13431,13;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;4257,0;1,36;58585231;13780;57,00;4253,0;4257,0;4253,0;4251,47;CELSIA;EQTY
GRUBOLIVAR;76750,0;1,66;56613720;746;1250,00;75500,0;76750,0;75500,0;75889,71;GRUPO BOLIVAR;EQTY
BVC;9600,0;0,00;49921680;5186;0,00;9600,0;9600,0;9600,0;9626,24;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;4150,0;-0,72;47488935;11467;-30,00;4150,0;4150,0;4150,0;4141,36;CEMENTOS ARGOS;EQTY
MINEROS;3630,0;0,28;35448530;9775;10,00;3630,0;3630,0;3630,0;3626,45;MINEROS;EQTY
CONCONCRET;290,0;2,84;33896876,1;118065;8,00;290,0;290,0;290,0;287,1;CONCONCRETO S.A;EQTY
PFCORFICOL;23390,0;1,70;24727800;1057;390,00;23400,0;23400,0;23390,0;23394,32;CORFICOLOMBIANA;EQTY
PFGRUPOARG;9250,0;0,00;23771830;2570;0,00;9250,0;9250,0;9250,0;9249,74;GRUPO ARGOS;EQTY
CORFICOLCF;28410,0;-0,42;19410500;682;-120,00;28410,0;28410,0;28410,0;28461,14;CORFICOLOMBIANA;EQTY
PAZRIO;0,0;0,00;17583817;3303062;0,00;0,0;0,0;0,0;5,32;ACER. PAZ DEL RIO;EQTY
CNEC;10000,0;-0,20;17467040;1746;-20,00;10000,0;10000,0;10000,0;10004,03;CANACOL ENERGY LTD;EQTY
ELCONDOR;0,0;0,00;9612000;12000;0,00;0,0;0,0;0,0;801,0;EL CONDOR;EQTY
GRUPOAVAL;0,0;0,00;7902072;7623;0,00;0,0;0,0;0,0;1036,61;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;0,0;0,00;5032371;26327;0,00;0,0;0,0;0,0;191,15;ETB;EQTY
