Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;34000,0;-1,59;13555525990;396964;-550,00;34500,0;34550,0;34000,0;34148,0;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;15200,0;-1,43;10338956660;678420;-220,00;15200,0;15780,0;14730,0;15239,76;GRUPO ARGOS;EQTY
NUTRESA;28810,0;1,09;9460106970;329080;310,00;28500,0;28900,0;28400,0;28747,13;GRUPO NUTRESA;EQTY
ECOPETROL;2688,0;1,01;8298440571;3074555;27,00;2700,0;2719,0;2680,0;2699,07;ECOPETROL;EQTY
BCOLOMBIA;34510,0;-1,40;6392082080;183638;-490,00;34600,0;35200,0;34510,0;34808,06;BANCO BANCOLOMBIA;EQTY
PFAVAL;1097,0;1,86;4338903442;3958416;20,00;1080,0;1107,0;1075,0;1096,12;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;22300,0;1,36;4144914240;185726;300,00;22000,0;22450,0;22000,0;22317,36;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPOARG;10000,0;-2,63;2312537280;225956;-270,00;10270,0;10500,0;10000,0;10234,46;GRUPO ARGOS;EQTY
ICOLCAP;14580,0;-0,61;2276662322;156352;-89,50;14535,0;14583,5;14530,0;14561,13;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;6370,0;0,00;2158433425;332153;0,00;6370,0;6600,0;6355,0;6498,31;CEMENTOS ARGOS;EQTY
PFGRUPSURA;23260,0;-0,26;2145154240;92365;-60,00;23350,0;23360,0;23000,0;23224,75;GRUPO SURA;EQTY
CORFICOLCF;28790,0;-0,24;1541356900;53508;-70,00;28860,0;28900,0;28760,0;28806,1;CORFICOLOMBIANA;EQTY
PFDAVVNDA;32900,0;-0,30;1414146670;42781;-100,00;33400,0;33400,0;32900,0;33055,48;BANCO DAVIVIENDA;EQTY
GEB;2666,0;-0,15;817150470;305288;-4,00;2689,0;2699,0;2665,0;2676,65;GRUPO ENERGIA BOGOTA;EQTY
CNEC;9890,0;1,91;751246600;76195;185,00;9800,0;9925,0;9740,0;9859,53;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;4388,0;5,30;648809868;148816;221,00;4300,0;4389,0;4300,0;4359,81;CEMENTOS ARGOS;EQTY
CONCONCRET;258,0;17,27;562536346,9;2246483;38,00;240,0;265,0;240,0;250,41;CONCONCRETO S.A;EQTY
GRUBOLIVAR;74600,0;0,00;530422050;7118;0,00;74600,0;74700,0;74500,0;74518,41;GRUPO BOLIVAR;EQTY
EXITO;11390,0;-0,09;429492330;37644;-10,00;11550,0;11550,0;11350,0;11409,32;EXITO;EQTY
VILLAS;4500,0;0,00;424071000;94238;0,00;4500,0;4500,0;4500,0;4500,0;BANCO AV VILLAS;EQTY
CLH;2601,0;-0,73;313523419;118845;-19,00;2620,0;2750,0;2600,0;2638,09;CEMEX LATAM HOLDINGS;EQTY
MINEROS;3650,0;-0,11;301747070;82675;-4,00;3675,0;3675,0;3640,0;3649,8;MINEROS;EQTY
CELSIA;4315,0;-1,12;235309361;54463;-49,00;4306,0;4360,0;4306,0;4320,54;CELSIA;EQTY
BOGOTA;70500,0;-0,73;200534970;2829;-520,00;71780,0;71820,0;70500,0;70885,46;BANCO DE BOGOTA;EQTY
BVC;9960,0;-1,19;174894220;17559;-120,00;9950,0;10000,0;9930,0;9960,37;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;8790,0;0,11;159928165;18315;10,00;8680,0;8790,0;8650,0;8732,09;ORGANIZACION TERPEL;EQTY
PFCORFICOL;23460,0;-2,09;80040680;3403;-500,00;23890,0;23890,0;23460,0;23520,62;CORFICOLOMBIANA;EQTY
PROMIGAS;7450,0;0,68;55572620;7470;50,00;7405,0;7450,0;7405,0;7439,44;PROMIGAS;EQTY
FABRICATO;7,7;0,00;40041232;5200160;0,00;7,7;7,7;7,7;7,7;FABRICATO;EQTY
ETB;191,0;0,47;28027100,2;146212;0,90;191,0;191,0;191,0;191,69;ETB;EQTY
GRUPOAVAL;1051,0;-2,14;25732715;24655;-23,00;1023,0;1051,0;1023,0;1043,71;GRUPO AVAL ACCIONES Y VALORES;EQTY
ELCONDOR;818,0;1,39;22041100;27000;11,20;818,0;818,0;818,0;816,34;EL CONDOR;EQTY
PAZRIO;0,0;0,00;6075000;450000;0,00;0,0;0,0;0,0;13,5;ACER. PAZ DEL RIO;EQTY
OCCIDENTE;0,0;0,00;3492500;127;0,00;0,0;0,0;0,0;27500,0;BANCO DE OCCIDENTE;EQTY
ENKA;0,0;0,00;3445360;172018;0,00;0,0;0,0;0,0;20,03;ENKA DE COLOMBIA;EQTY
HCOLSEL;0,0;0,00;134845;10;0,00;0,0;0,0;0,0;13484,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
