Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2570,0;-0,89;18296488027;7113355;-23,00;2580,0;2625,0;2548,0;2572,13;ECOPETROL;EQTY
PFAVAL;1114,0;-0,54;16969624453;15174557;-6,00;1117,0;1128,0;1112,0;1118,29;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;31470,0;0,06;15178159970;486449;20,00;30980,0;31470,0;30940,0;31201,96;BANCO BANCOLOMBIA;EQTY
HCOLSEL;12455,0;-0,50;7989768820;641497;-62,00;12420,0;12455,0;12420,0;12454,88;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;32700,0;0,71;6347289760;194316;230,00;32450,0;32750,0;32410,0;32664,78;BANCO DAVIVIENDA;EQTY
GRUPOSURA;20000,0;0,00;5843925930;294720;0,00;19800,0;20000,0;19730,0;19828,74;GRUPO SURA;EQTY
CORFICOLCF;28600,0;-0,28;4737542750;165450;-80,00;28750,0;28850,0;28500,0;28634,29;CORFICOLOMBIANA;EQTY
ISA;22850,0;0,22;3345682380;146595;50,00;22610,0;22920,0;22610,0;22822,62;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;5815,0;-0,26;3240192855;555653;-15,00;5775,0;5865,0;5775,0;5831,32;CEMENTOS ARGOS;EQTY
GEB;2750,0;1,85;2663381001;973212;50,00;2705,0;2750,0;2705,0;2736,69;GRUPO ENERGIA BOGOTA;EQTY
BCOLOMBIA;31390,0;1,19;1856454480;59490;370,00;30900,0;31390,0;30900,0;31206,16;BANCO BANCOLOMBIA;EQTY
NUTRESA;21680,0;0,42;1585662470;73271;90,00;21590,0;21770,0;21420,0;21641,06;GRUPO NUTRESA;EQTY
GRUPOARGOS;11100,0;0,18;978152270;88200;20,00;11060,0;11150,0;11030,0;11090,16;GRUPO ARGOS;EQTY
PROMIGAS;6925,0;-1,07;607321030;87309;-75,00;7000,0;7000,0;6925,0;6956,0;PROMIGAS;EQTY
BOGOTA;71180,0;0,95;508502760;7115;670,00;71300,0;71680,0;71000,0;71469,12;BANCO DE BOGOTA;EQTY
CELSIA;4241,0;0,35;476009176;112618;15,00;4210,0;4250,0;4190,0;4226,76;CELSIA;EQTY
ENKA;23,9;3,91;412743023,1;17419789;0,90;23,4;23,9;23,4;23,69;ENKA DE COLOMBIA;EQTY
PFGRUPSURA;17990,0;-0,50;246599520;13771;-90,00;17750,0;18000,0;17750,0;17907,16;GRUPO SURA;EQTY
ICOLCAP;13350,0;-0,19;146863379,5;10989;-25,00;13375,0;13375,0;13350,0;13364,58;FONDO BURSATIL ISHARES COLCAP;EQTY
PFCEMARGOS;4153,0;1,29;130252895;31430;53,00;4154,0;4154,0;4120,0;4144,22;CEMENTOS ARGOS;EQTY
PFAVH;100,0;40,65;124824531,7;1284383;28,90;98,7;100,0;94,05;97,19;AVIANCA HOLDINGS S.A.;EQTY
CONCONCRET;380,0;-2,56;117147505;307256;-10,00;390,0;390,0;380,0;381,27;CONCONCRETO S.A;EQTY
PFGRUPOARG;8150,0;0,00;85534250;10495;0,00;8150,0;8150,0;8150,0;8150,0;GRUPO ARGOS;EQTY
CNEC;10000,0;-0,50;60974570;6067;-50,00;10060,0;10060,0;10000,0;10050,2;CANACOL ENERGY LTD;EQTY
MINEROS;3765,0;-0,13;43012527;11425;-5,00;3765,0;3765,0;3765,0;3764,77;MINEROS;EQTY
ELCONDOR;870,0;1,06;32494520;37695;9,10;860,0;870,0;860,0;862,04;EL CONDOR;EQTY
BVC;0,0;0,00;22186925;2315;0,00;0,0;0,0;0,0;9583,98;BOLSA DE VALORES DE COLOMBIA;EQTY
CLH;3550,0;0,85;20586200;5800;30,00;3549,0;3550,0;3549,0;3549,34;CEMEX LATAM HOLDINGS;EQTY
ETB;0,0;0,00;20239069,9;101768;0,00;0,0;0,0;0,0;198,87;ETB;EQTY
OCCIDENTE;30000,0;-3,85;19500000;650;-1200,00;30000,0;30000,0;30000,0;30000,0;BANCO DE OCCIDENTE;EQTY
GRUPOAVAL;1105,0;0,45;16833152;15238;5,00;1105,0;1105,0;1105,0;1104,68;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;12300,0;1,65;10439360;855;200,00;12300,0;12300,0;12300,0;12209,78;EXITO;EQTY
PFCORFICOL;0,0;0,00;9266900;407;0,00;0,0;0,0;0,0;22768,8;CORFICOLOMBIANA;EQTY
TERPEL;0,0;0,00;6085900;785;0,00;0,0;0,0;0,0;7752,74;ORGANIZACION TERPEL;EQTY
FABRICATO;0,0;0,00;2677200;460000;0,00;0,0;0,0;0,0;5,82;FABRICATO;EQTY
