Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;21660,0;-1,77;18350589110;832123;-390,00;22390,0;22390,0;21600,0;22052,74;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2287,0;0,75;17789306727;7795390;17,00;2291,0;2302,0;2269,0;2282,03;ECOPETROL;EQTY
PFBCOLOM;29740,0;1,99;12069224240;407046;580,00;29450,0;29740,0;29410,0;29650,76;BANCO BANCOLOMBIA;EQTY
NUTRESA;21560,0;-0,37;11942478060;550924;-80,00;21530,0;21790,0;21500,0;21677,18;GRUPO NUTRESA;EQTY
GRUPOSURA;20600,0;0,98;7528837830;365190;200,00;20410,0;20800,0;20400,0;20616,22;GRUPO SURA;EQTY
ICOLCAP;13233,5;0,87;7329797802,5;555848;113,50;13227,0;13240,0;12233,0;13186,69;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;1160,0;0,17;5925688342;5106407;2,00;1160,0;1178,0;1155,0;1160,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;29520,0;1,83;5185655210;175993;530,00;29000,0;29520,0;29000,0;29465,12;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;31440,0;1,42;3753347450;120068;440,00;30900,0;31450,0;30900,0;31260,18;BANCO DAVIVIENDA;EQTY
GEB;2610,0;-0,31;3406996143;1301073;-8,00;2618,0;2625,0;2610,0;2618,6;GRUPO ENERGIA BOGOTA;EQTY
BVC;12300,0;2,16;2399333700;196594;260,00;12010,0;12300,0;12000,0;12204,51;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOARGOS;10900,0;-0,91;2306873220;209018;-100,00;11000,0;11150,0;10900,0;11036,72;GRUPO ARGOS;EQTY
HCOLSEL;12105,0;0,28;1815750000;150000;34,00;12105,0;12105,0;12105,0;12105,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;4429,0;-0,56;1756040040;394908;-25,00;4454,0;4455,0;4429,0;4446,71;CELSIA;EQTY
CEMARGOS;5375,0;1,42;1751693745;326084;75,00;5310,0;5405,0;5310,0;5371,91;CEMENTOS ARGOS;EQTY
CORFICOLCF;32730,0;1,30;1232286560;37901;420,00;32310,0;32750,0;32310,0;32513,3;CORFICOLOMBIANA;EQTY
BOGOTA;78500,0;2,35;966172420;12543;1800,00;76680,0;78500,0;76620,0;77028,81;BANCO DE BOGOTA;EQTY
CNEC;10450,0;1,36;929606200;89244;140,00;10450,0;10500,0;10360,0;10416,46;CANACOL ENERGY LTD;EQTY
PFGRUPSURA;17640,0;-0,90;899466600;50636;-160,00;17800,0;17800,0;17620,0;17763,38;GRUPO SURA;EQTY
MINEROS;4280,0;0,97;226586604;53262;41,00;4245,0;4280,0;4240,0;4254,19;MINEROS;EQTY
PFGRUPOARG;9150,0;0,55;225701515;24819;50,00;9100,0;9150,0;9020,0;9093,9;GRUPO ARGOS;EQTY
EXITO;11500,0;-2,54;137666600;11948;-300,00;11610,0;11610,0;11500,0;11522,15;EXITO;EQTY
GRUPOAVAL;1160,0;2,75;116589982;100579;31,00;1160,0;1160,0;1160,0;1159,19;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;7670,0;3,65;98273145;12927;270,00;7595,0;7670,0;7595,0;7602,16;PROMIGAS;EQTY
PFCEMARGOS;3875,0;-1,65;79055518;20311;-65,00;3900,0;3940,0;3875,0;3892,25;CEMENTOS ARGOS;EQTY
CONCONCRET;405,0;0,65;45155342,6;111616;2,60;405,0;405,0;405,0;404,56;CONCONCRETO S.A;EQTY
GRUBOLIVAR;72290,0;0,15;44024160;609;110,00;72290,0;72290,0;72290,0;72289,26;GRUPO BOLIVAR;EQTY
PFCORFICOL;27000,0;0,00;21721950;805;0,00;27000,0;27000,0;27000,0;26983,79;CORFICOLOMBIANA;EQTY
ETB;213,0;-1,21;20460772;95165;-2,60;213,0;213,0;213,0;215,0;ETB;EQTY
TERPEL;7840,0;1,82;18529675;2366;140,00;7840,0;7840,0;7840,0;7831,65;ORGANIZACION TERPEL;EQTY
PFAVH;118,0;-9,23;16545388;136762;-12,00;118,0;118,0;118,0;120,98;AVIANCA HOLDINGS S.A.;EQTY
ELCONDOR;0,0;0,00;13893586;13687;0,00;0,0;0,0;0,0;1015,09;EL CONDOR;EQTY
ENKA;0,0;0,00;4533000;300000;0,00;0,0;0,0;0,0;15,11;ENKA DE COLOMBIA;EQTY
CLH;0,0;0,00;994500;255;0,00;0,0;0,0;0,0;3900,0;CEMEX LATAM HOLDINGS;EQTY
