Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2270,0;1,89;17797772011;7838254;42,00;2225,0;2287,0;2220,0;2270,63;ECOPETROL;EQTY
PFBCOLOM;29160,0;1,25;11278626930;386542;360,00;28840,0;29300,0;28840,0;29178,27;BANCO BANCOLOMBIA;EQTY
ISA;22050,0;-1,12;5948748140;267840;-250,00;22470,0;22470,0;22000,0;22210,08;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;20400,0;-1,07;4471927730;217382;-220,00;20620,0;20710,0;20400,0;20571,75;GRUPO SURA;EQTY
BCOLOMBIA;28990,0;0,66;3921587260;134847;190,00;29290,0;29290,0;28800,0;29081,75;BANCO BANCOLOMBIA;EQTY
CORFICOLCF;32310,0;-0,12;3119670800;96336;-40,00;32360,0;32600,0;32210,0;32383,23;CORFICOLOMBIANA;EQTY
GRUPOARGOS;11000,0;-2,48;2500091330;223593;-280,00;11000,0;11330,0;11000,0;11181,44;GRUPO ARGOS;EQTY
ICOLCAP;13120,0;0,08;2256607655,5;171428;10,00;13128,5;13186,0;13120,0;13163,59;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;1158,0;1,58;2067443016;1789534;18,00;1145,0;1159,0;1141,0;1155,3;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;21640,0;-1,55;1700463860;78106;-340,00;21980,0;21980,0;21520,0;21771,23;GRUPO NUTRESA;EQTY
PFDAVVNDA;31000,0;3,20;1205001420;39208;960,00;30120,0;31000,0;30120,0;30733,56;BANCO DAVIVIENDA;EQTY
CEMARGOS;5300,0;1,24;1161016135;219688;65,00;5235,0;5300,0;5235,0;5284,84;CEMENTOS ARGOS;EQTY
BVC;12040,0;-3,53;1073592950;89764;-440,00;12110,0;12110,0;11860,0;11960,17;BOLSA DE VALORES DE COLOMBIA;EQTY
GEB;2618,0;-0,04;864344779;330109;-1,00;2620,0;2620,0;2613,0;2618,36;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;4239,0;0,07;854009819;202658;3,00;4235,0;4239,0;4170,0;4214,04;MINEROS;EQTY
PFGRUPSURA;17800,0;-1,00;718462000;40122;-180,00;17930,0;17990,0;17800,0;17906,93;GRUPO SURA;EQTY
BOGOTA;76700,0;1,52;404052190;5291;1150,00;75800,0;76700,0;75620,0;76365,94;BANCO DE BOGOTA;EQTY
CELSIA;4454,0;1,09;308386187;69537;48,00;4411,0;4454,0;4410,0;4434,85;CELSIA;EQTY
GRUBOLIVAR;72180,0;0,92;224736600;3134;660,00;72000,0;72180,0;71580,0;71709,19;GRUPO BOLIVAR;EQTY
PFCORFICOL;27000,0;0,90;183815490;6808;240,00;27000,0;27000,0;27000,0;26999,93;CORFICOLOMBIANA;EQTY
CNEC;10310,0;1,28;130395890;12638;130,00;10310,0;10330,0;10310,0;10317,76;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;9100,0;0,55;113331250;12449;50,00;9030,0;9305,0;9030,0;9103,64;GRUPO ARGOS;EQTY
PROMIGAS;7400,0;-0,07;33926570;4559;-5,00;7400,0;7400,0;7400,0;7441,67;PROMIGAS;EQTY
TERPEL;7700,0;0,20;24806410;3242;15,00;7700,0;7700,0;7700,0;7651,58;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;1129,0;0,00;17945004;15876;0,00;1129,0;1129,0;1129,0;1130,32;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;402,4;0,00;14333096,2;35523;0,00;402,4;402,4;402,4;403,49;CONCONCRETO S.A;EQTY
ENKA;0,0;0,00;7373492,4;470180;0,00;0,0;0,0;0,0;15,68;ENKA DE COLOMBIA;EQTY
ELCONDOR;0,0;0,00;4702454;4612;0,00;0,0;0,0;0,0;1019,61;EL CONDOR;EQTY
CLH;0,0;0,00;4264236;1116;0,00;0,0;0,0;0,0;3821,0;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;0,0;0,00;3693956;953;0,00;0,0;0,0;0,0;3876,13;CEMENTOS ARGOS;EQTY
ETB;0,0;0,00;2645840,7;12450;0,00;0,0;0,0;0,0;212,52;ETB;EQTY
PFAVH;0,0;0,00;648000;4800;0,00;0,0;0,0;0,0;135,0;AVIANCA HOLDINGS S.A.;EQTY
