Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2344,0;2,81;28664770695;12260825;64,00;2300,0;2355,0;2300,0;2337,92;ECOPETROL;EQTY
ICOLCAP;13400,5;0,12;15650478683;1167211;15,50;13401,0;13413,0;13397,0;13408,44;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;22900,0;-0,82;13787197390;595431;-190,00;23100,0;23220,0;22900,0;23154,99;GRUPO NUTRESA;EQTY
PFBCOLOM;30300,0;1,47;10818626130;358479;440,00;29800,0;30360,0;29800,0;30179,25;BANCO BANCOLOMBIA;EQTY
ISA;22650,0;-1,05;9781411450;433163;-240,00;22790,0;22800,0;22410,0;22581,36;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;29880,0;1,74;8568984670;288571;510,00;29600,0;29900,0;29470,0;29694,55;BANCO BANCOLOMBIA;EQTY
HCOLSEL;12308,0;0,06;3692550000;300000;7,00;12309,0;12309,0;12308,0;12308,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;2630,0;0,77;3323442546;1265414;20,00;2615,0;2640,0;2615,0;2626,37;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;30890,0;2,28;3264266690;106301;690,00;30150,0;31120,0;30150,0;30707,77;BANCO DAVIVIENDA;EQTY
ENKA;15,0;3,23;2487122024,06;165960976;0,47;14,38;15,0;14,38;14,99;ENKA DE COLOMBIA;EQTY
PFAVAL;1160,0;1,05;1912276032;1654315;12,00;1156,0;1160,0;1151,0;1155,93;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;20900,0;-0,48;1821262260;86949;-100,00;21000,0;21190,0;20800,0;20946,33;GRUPO SURA;EQTY
MINEROS;4185,0;0,84;1807637114;434486;35,00;4150,0;4185,0;4150,0;4160,4;MINEROS;EQTY
GRUPOARGOS;11500,0;0,00;1404085240;122359;0,00;11520,0;11640,0;11400,0;11475,13;GRUPO ARGOS;EQTY
CEMARGOS;5300,0;-0,28;1322856165;250186;-15,00;5315,0;5320,0;5255,0;5287,49;CEMENTOS ARGOS;EQTY
PFGRUPSURA;18450,0;-0,16;953497650;51582;-30,00;18500,0;18600,0;18370,0;18485,08;GRUPO SURA;EQTY
CORFICOLCF;32580,0;-0,24;887658150;27265;-80,00;32500,0;32660,0;32420,0;32556,69;CORFICOLOMBIANA;EQTY
PFCORFICOL;26900,0;0,00;883426140;32846;0,00;26900,0;26900,0;26800,0;26896,0;CORFICOLOMBIANA;EQTY
CNEC;10440,0;-0,10;712951300;67767;-10,00;10520,0;10570,0;10430,0;10520,63;CANACOL ENERGY LTD;EQTY
BOGOTA;77460,0;0,61;562209610;7310;470,00;77000,0;77460,0;76680,0;76909,66;BANCO DE BOGOTA;EQTY
BVC;12100,0;0,83;534053000;44219;100,00;12000,0;12100,0;12000,0;12077,46;BOLSA DE VALORES DE COLOMBIA;EQTY
CELSIA;4650,0;0,43;477518148;102297;20,00;4697,0;4697,0;4642,0;4667,96;CELSIA;EQTY
OCCIDENTE;34000,0;0,00;373000000;11000;0,00;33000,0;34000,0;33000,0;33909,09;BANCO DE OCCIDENTE;EQTY
PFGRUPOARG;9800,0;1,03;267575230;27323;100,00;9800,0;9840,0;9720,0;9793,04;GRUPO ARGOS;EQTY
PFAVH;102,0;-32,89;263180155,1;2140802;-50,00;150,0;150,0;102,0;122,94;AVIANCA HOLDINGS S.A.;EQTY
GRUBOLIVAR;73000,0;2,82;228463800;3172;2000,00;71800,0;73000,0;71800,0;72025,16;GRUPO BOLIVAR;EQTY
EXITO;12300,0;-4,73;197172650;16318;-610,00;12680,0;12700,0;11630,0;12083,14;EXITO;EQTY
PFCEMARGOS;3950,0;-1,74;145384640;36665;-70,00;4000,0;4000,0;3950,0;3965,22;CEMENTOS ARGOS;EQTY
ETB;219,9;-0,95;108593604,6;501549;-2,10;215,5;220,0;215,0;216,52;ETB;EQTY
CLH;3775,0;-1,95;88168559;22484;-75,00;3997,0;3998,0;3775,0;3921,39;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;7560,0;-1,82;86441365;11372;-140,00;7610,0;7610,0;7560,0;7601,25;PROMIGAS;EQTY
TERPEL;7900,0;1,48;75574080;9613;115,00;7890,0;7900,0;7800,0;7861,65;ORGANIZACION TERPEL;EQTY
CONCONCRET;460,0;0,00;61937868,9;132790;0,00;473,0;473,0;460,0;466,43;CONCONCRETO S.A;EQTY
ELCONDOR;1039,0;1,76;45128802;43366;18,00;1039,0;1039,0;1039,0;1040,65;EL CONDOR;EQTY
GRUPOAVAL;0,0;0,00;18750532;16294;0,00;0,0;0,0;0,0;1150,76;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;0,0;0,00;2289945,3;543930;0,00;0,0;0,0;0,0;4,21;FABRICATO;EQTY
PAZRIO;0,0;0,00;1705000;310000;0,00;0,0;0,0;0,0;5,5;ACER. PAZ DEL RIO;EQTY
