Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;34100,0;5,25;54701585020;1605379;1700,00;33000,0;34810,0;33000,0;34073,94;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;15100,0;19,84;43378886190;2913944;2500,00;12700,0;15600,0;12700,0;14886,66;GRUPO ARGOS;EQTY
BCOLOMBIA;34500,0;6,58;38746900250;1127440;2130,00;32660,0;34960,0;32660,0;34367,15;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2600,0;0,00;25126046261;9450523;0,00;2600,0;2720,0;2600,0;2658,69;ECOPETROL;EQTY
ISA;22180,0;-0,54;15350012690;690382;-120,00;22200,0;22800,0;21870,0;22234,09;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;24000,0;20,48;15217214210;637267;4080,00;20900,0;24800,0;20900,0;23878,87;GRUPO SURA;EQTY
NUTRESA;28700,0;-1,20;10609474610;369048;-350,00;29200,0;29230,0;28030,0;28748,22;GRUPO NUTRESA;EQTY
PFAVAL;1050,0;0,00;7366904040;6873313;0,00;1071,0;1085,0;1050,0;1071,81;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;32400,0;2,58;6911175200;214369;800,00;31310,0;32700,0;31310,0;32239,62;BANCO DAVIVIENDA;EQTY
CEMARGOS;6290,0;4,66;5306624115;837446;280,00;6120,0;6445,0;6120,0;6336,68;CEMENTOS ARGOS;EQTY
PFGRUPOARG;9790,0;11,06;4314484570;440043;975,00;9040,0;10300,0;9040,0;9804,69;GRUPO ARGOS;EQTY
ICOLCAP;14302,0;4,09;4310588264;299866;562,00;12700,0;14523,0;12700,0;14375,05;FONDO BURSATIL ISHARES COLCAP;EQTY
CELSIA;4330,0;6,89;2259395491;526071;279,00;4190,0;4390,0;4190,0;4294,85;CELSIA;EQTY
HCOLSEL;13340,0;3,31;2117171650,5;157903;427,50;13210,0;13582,5;13210,0;13408,05;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CORFICOLCF;28550,0;-0,80;1987190760;68610;-230,00;28810,0;29200,0;28550,0;28963,57;CORFICOLOMBIANA;EQTY
CNEC;9780,0;-0,41;1918007670;194221;-40,00;9820,0;10060,0;9690,0;9875,39;CANACOL ENERGY LTD;EQTY
GEB;2652,0;0,68;1857001551;689678;18,00;2635,0;2719,0;2635,0;2692,56;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;70000,0;-0,71;1466785600;20823;-500,00;70510,0;72000,0;68030,0;70440,65;BANCO DE BOGOTA;EQTY
MINEROS;3670,0;-0,54;1419543154;386228;-20,00;3610,0;3700,0;3610,0;3675,4;MINEROS;EQTY
TERPEL;8450,0;0,96;1065239775;124424;80,00;8370,0;8630,0;8370,0;8561,37;ORGANIZACION TERPEL;EQTY
EXITO;11500,0;0,70;983236150;85873;80,00;11420,0;11600,0;11150,0;11449,89;EXITO;EQTY
PFCEMARGOS;4200,0;-0,71;571842241;134160;-30,00;4105,0;4369,0;4105,0;4262,39;CEMENTOS ARGOS;EQTY
BVC;10000,0;4,17;550936135;55361;400,00;9950,0;10000,0;9925,0;9951,7;BOLSA DE VALORES DE COLOMBIA;EQTY
CLH;2620,0;2,14;484126425;180166;55,00;2800,0;2800,0;2570,0;2687,11;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;7590,0;3,97;399931930;53409;290,00;7495,0;7590,0;7350,0;7488,1;PROMIGAS;EQTY
PFCORFICOL;23510,0;-0,04;346317400;14822;-10,00;23000,0;23520,0;22900,0;23365,09;CORFICOLOMBIANA;EQTY
ELCONDOR;770,0;6,94;338850749,6;456843;50,00;750,0;770,0;720,0;741,72;EL CONDOR;EQTY
GRUPOAVAL;1055,0;-5,80;257994456;240010;-65,00;1091,0;1091,0;1055,0;1074,93;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;225,0;0,00;212418966,9;944851;0,00;230,0;230,0;216,0;224,82;CONCONCRETO S.A;EQTY
FABRICATO;7,7;3,49;99576661,8;12932034;0,26;7,7;7,7;7,7;7,7;FABRICATO;EQTY
GRUBOLIVAR;73690,0;0,12;89364000;1216;90,00;73600,0;73690,0;73600,0;73490,13;GRUPO BOLIVAR;EQTY
ETB;192,0;-1,44;18950545,6;98686;-2,80;191,0;192,0;191,0;192,03;ETB;EQTY
PAZRIO;0,0;0,00;7870143,3;549830;0,00;0,0;0,0;0,0;14,31;ACER. PAZ DEL RIO;EQTY
VILLAS;0,0;0,00;3146955;731;0,00;0,0;0,0;0,0;4305,0;BANCO AV VILLAS;EQTY
ENKA;0,0;0,00;999994;43478;0,00;0,0;0,0;0,0;23,0;ENKA DE COLOMBIA;EQTY
