Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2308,0;0,70;21347296978;9275133;16,00;2283,0;2320,0;2275,0;2301,56;ECOPETROL;EQTY
PFBCOLOM;34150,0;0,44;17769745330;517063;150,00;34200,0;34740,0;33810,0;34366,69;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;24350,0;0,62;13263724950;543055;150,00;24330,0;24880,0;24200,0;24424,28;GRUPO SURA;EQTY
ISA;26550,0;2,12;11221875220;421848;550,00;25800,0;26930,0;25800,0;26601,7;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;14609,0;1,95;10030125830,5;684785;279,00;14634,0;14686,0;14606,5;14647,12;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;34100,0;-4,40;9637005180;280542;-1570,00;34520,0;34990,0;34000,0;34351,38;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;35490,0;1,81;5246322610;148172;630,00;35400,0;35490,0;35150,0;35406,98;BANCO DAVIVIENDA;EQTY
PFAVAL;1170,0;1,56;5206248784;4455779;18,00;1148,0;1179,0;1148,0;1168,43;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;13570,0;2,25;2714000000;200000;298,50;13570,0;13570,0;13570,0;13570,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CEMARGOS;5865,0;0,09;1999145955;338976;5,00;5860,0;5955,0;5860,0;5897,6;CEMENTOS ARGOS;EQTY
CNEC;10140,0;-1,17;1924599100;188268;-120,00;10300,0;10440,0;10080,0;10222,66;CANACOL ENERGY LTD;EQTY
CORFICOLCF;32600,0;0,00;1834862890;56345;0,00;32600,0;32600,0;32220,0;32564,79;CORFICOLOMBIANA;EQTY
GRUPOARGOS;14110,0;1,51;1751049820;124024;210,00;13900,0;14220,0;13900,0;14118,64;GRUPO ARGOS;EQTY
PFGRUPSURA;22100,0;1,70;1511136280;68527;370,00;21730,0;22300,0;21680,0;22051,69;GRUPO SURA;EQTY
CONCONCRET;480,0;9,09;916481678;1981732;40,00;435,0;483,0;435,0;462,46;CONCONCRETO S.A;EQTY
CELSIA;4819,0;-0,02;751780558;156107;-1,00;4810,0;4820,0;4810,0;4815,8;CELSIA;EQTY
CLH;4780,0;-0,42;629870428;130684;-20,00;4790,0;4890,0;4780,0;4819,8;CEMEX LATAM HOLDINGS;EQTY
GEB;2690,0;-0,37;606577852;224810;-10,00;2700,0;2715,0;2690,0;2698,18;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;4255,0;-1,91;441251355;103280;-83,00;4315,0;4315,0;4240,0;4272,38;MINEROS;EQTY
PFGRUPOARG;10480,0;1,85;418291590;39718;190,00;10410,0;10700,0;10410,0;10531,54;GRUPO ARGOS;EQTY
NUTRESA;24390,0;-0,04;374167970;15308;-10,00;24400,0;24500,0;24370,0;24442,64;GRUPO NUTRESA;EQTY
BOGOTA;77400,0;0,00;346097580;4472;0,00;77390,0;77500,0;77000,0;77392,12;BANCO DE BOGOTA;EQTY
PFCEMARGOS;4450,0;2,30;239995711;53887;100,00;4350,0;4499,0;4350,0;4453,68;CEMENTOS ARGOS;EQTY
ETB;218,0;1,40;155233026,3;712268;3,00;218,0;218,2;216,5;217,94;ETB;EQTY
ELCONDOR;1167,0;-2,59;60484067;51416;-31,00;1190,0;1190,0;1167,0;1176,37;EL CONDOR;EQTY
GRUPOAVAL;1190,0;0,85;53670465;45322;10,00;1180,0;1190,0;1180,0;1184,2;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;7990,0;-2,56;44285600;5534;-210,00;8000,0;8000,0;7990,0;8002,46;PROMIGAS;EQTY
EXITO;13690,0;-0,73;36963000;2700;-100,00;13690,0;13690,0;13690,0;13690,0;EXITO;EQTY
PFCORFICOL;25700,0;0,59;28889850;1116;150,00;25700,0;25700,0;25700,0;25886,96;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;67000,0;0,75;24120000;360;500,00;67000,0;67000,0;67000,0;67000,0;GRUPO BOLIVAR;EQTY
FABRICATO;0,0;0,00;13910000;2782000;0,00;0,0;0,0;0,0;5,0;FABRICATO;EQTY
PFAVH;0,0;0,00;9765100;51000;0,00;0,0;0,0;0,0;191,47;AVIANCA HOLDINGS S.A.;EQTY
TERPEL;0,0;0,00;9576160;1122;0,00;0,0;0,0;0,0;8534,9;ORGANIZACION TERPEL;EQTY
BVC;0,0;0,00;4298400;360;0,00;0,0;0,0;0,0;11940,0;BOLSA DE VALORES DE COLOMBIA;EQTY
