Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2373,0;1,45;13822329133;5881588;34,00;2327,0;2379,0;2310,0;2350,1;ECOPETROL;EQTY
PFBCOLOM;30300,0;0,00;9779829880;322794;0,00;30290,0;30510,0;30120,0;30297,43;BANCO BANCOLOMBIA;EQTY
ISA;23800,0;0,42;7162643720;300883;100,00;23720,0;23980,0;23640,0;23805,41;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;30140,0;-0,10;5124354220;169982;-30,00;30170,0;30300,0;30000,0;30146,45;BANCO BANCOLOMBIA;EQTY
GEB;2561,0;1,27;3833901952;1501990;32,00;2525,0;2573,0;2525,0;2552,55;GRUPO ENERGIA BOGOTA;EQTY
GRUPOSURA;22500,0;0,49;2616124880;116339;110,00;22780,0;22780,0;22400,0;22487,08;GRUPO SURA;EQTY
NUTRESA;23500,0;0,43;2525508240;107914;100,00;23470,0;23500,0;23250,0;23402,97;GRUPO NUTRESA;EQTY
PFDAVVNDA;31100,0;-1,27;1987716790;63690;-400,00;31360,0;31470,0;31100,0;31209,24;BANCO DAVIVIENDA;EQTY
PFAVAL;1160,0;-0,43;1259521458;1085587;-5,00;1160,0;1161,0;1160,0;1160,22;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;32200,0;0,69;1194224390;37134;220,00;32000,0;32370,0;31700,0;32159,86;CORFICOLOMBIANA;EQTY
GRUPOARGOS;12780,0;1,59;593573250;46778;200,00;12450,0;12780,0;12450,0;12689,15;GRUPO ARGOS;EQTY
BOGOTA;78180,0;-1,66;575175560;7266;-1320,00;79500,0;79500,0;78180,0;79159,86;BANCO DE BOGOTA;EQTY
CEMARGOS;5450,0;0,83;522794110;96047;45,00;5530,0;5530,0;5395,0;5443,11;CEMENTOS ARGOS;EQTY
PFGRUPSURA;19800,0;0,97;446001030;22760;190,00;19600,0;19800,0;19480,0;19595,83;GRUPO SURA;EQTY
ICOLCAP;13663,5;0,76;245943000;18000;103,50;13663,5;13663,5;13663,5;13663,5;FONDO BURSATIL ISHARES COLCAP;EQTY
BVC;12100,0;0,00;231690190;19257;0,00;12040,0;12100,0;12000,0;12031,48;BOLSA DE VALORES DE COLOMBIA;EQTY
CELSIA;4719,0;0,00;226044655;48113;0,00;4700,0;4719,0;4617,0;4698,2;CELSIA;EQTY
TERPEL;7800,0;-1,64;178128430;22801;-130,00;7820,0;7820,0;7800,0;7812,31;ORGANIZACION TERPEL;EQTY
OCCIDENTE;33500,0;0,00;167500000;5000;0,00;33500,0;33500,0;33500,0;33500,0;BANCO DE OCCIDENTE;EQTY
CNEC;10260,0;-0,39;156125050;15229;-40,00;10240,0;10260,0;10240,0;10251,83;CANACOL ENERGY LTD;EQTY
GRUPOAVAL;1160,0;1,93;155256059;135210;22,00;1137,0;1165,0;1137,0;1148,26;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;4189,0;0,94;144730487;34801;39,00;4150,0;4190,0;4150,0;4158,8;CEMENTOS ARGOS;EQTY
CLH;3812,0;0,05;127520988;32141;2,00;4050,0;4050,0;3812,0;3967,55;CEMEX LATAM HOLDINGS;EQTY
HCOLSEL;12624,0;0,63;126240000;10000;79,50;12624,0;12624,0;12624,0;12624,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ELCONDOR;1031,0;-0,29;93771169;90078;-3,00;1050,0;1050,0;1031,0;1041,0;EL CONDOR;EQTY
EXITO;13570,0;-0,22;68122720;5067;-30,00;13420,0;13570,0;13250,0;13444,39;EXITO;EQTY
PFGRUPOARG;9885,0;1,59;62437765;6420;155,00;9660,0;9885,0;9660,0;9725,51;GRUPO ARGOS;EQTY
MINEROS;4160,0;-0,24;60613704;14565;-10,00;4169,0;4169,0;4160,0;4161,6;MINEROS;EQTY
ETB;223,0;-3,88;51735966,4;229832;-9,00;232,0;232,0;223,0;225,1;ETB;EQTY
CONCONCRET;480,0;-2,02;21134917,2;44066;-9,90;480,0;480,0;480,0;479,62;CONCONCRETO S.A;EQTY
GRUBOLIVAR;64700,0;1,09;19978100;309;700,00;64620,0;64700,0;64620,0;64654,05;GRUPO BOLIVAR;EQTY
PFAVH;0,0;0,00;8963995;54275;0,00;0,0;0,0;0,0;165,16;AVIANCA HOLDINGS S.A.;EQTY
PROMIGAS;7800,0;0,00;8580000;1100;0,00;7800,0;7800,0;7800,0;7800,0;PROMIGAS;EQTY
BBVACOL;0,0;0,00;6378828,3;22689;0,00;0,0;0,0;0,0;281,14;BBVA COLOMBIA;EQTY
