Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2347,0;-2,21;18122048025;7693085;-53,00;2415,0;2420,0;2335,0;2355,63;ECOPETROL;EQTY
PFBCOLOM;30100,0;-0,86;11811311630;393443;-260,00;30300,0;30300,0;29700,0;30020,39;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13563,0;-0,60;5502935974;405605;-82,00;13616,0;13616,0;13557,5;13567,23;FONDO BURSATIL ISHARES COLCAP;EQTY
GEB;2530,0;-1,56;3285568538;1289310;-40,00;2580,0;2585,0;2530,0;2548,32;GRUPO ENERGIA BOGOTA;EQTY
ISA;23520,0;-0,34;3055487010;129893;-80,00;23360,0;23800,0;23290,0;23523,11;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;23350,0;0,78;2423693770;103596;180,00;23570,0;23570,0;23200,0;23395,63;GRUPO NUTRESA;EQTY
PFAVAL;1159,0;0,35;1806197841;1571802;4,00;1155,0;1160,0;1135,0;1149,13;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;29750,0;-0,83;1728995320;57929;-250,00;30010,0;30010,0;29620,0;29846,8;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;22280,0;-0,54;1714967400;76675;-120,00;22590,0;22740,0;22190,0;22366,71;GRUPO SURA;EQTY
PFDAVVNDA;31800,0;-2,33;1694830420;53030;-760,00;32500,0;32500,0;31730,0;31959,84;BANCO DAVIVIENDA;EQTY
CORFICOLCF;32210,0;0,19;1125144900;35131;60,00;32020,0;32210,0;31950,0;32027,12;CORFICOLOMBIANA;EQTY
HCOLSEL;12544,5;0,10;752670000;60000;12,50;12544,5;12544,5;12544,5;12544,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOARGOS;12430,0;0,24;689499980;56008;30,00;12210,0;12450,0;12200,0;12310,74;GRUPO ARGOS;EQTY
CEMARGOS;5370,0;-0,65;605713685;111837;-35,00;5425,0;5485,0;5370,0;5416,04;CEMENTOS ARGOS;EQTY
BOGOTA;79950,0;2,06;450866690;5654;1610,00;80410,0;80410,0;79000,0;79742,96;BANCO DE BOGOTA;EQTY
MINEROS;4139,0;0,46;450803959;109169;19,00;4100,0;4140,0;4100,0;4129,41;MINEROS;EQTY
PFGRUPOARG;9610,0;-0,72;304295240;31784;-70,00;9555,0;9610,0;9550,0;9573,85;GRUPO ARGOS;EQTY
CELSIA;4698,0;1,64;280248652;60355;76,00;4640,0;4699,0;4600,0;4643,34;CELSIA;EQTY
PFCEMARGOS;4120,0;0,34;276618697;67553;14,00;4080,0;4150,0;4060,0;4094,84;CEMENTOS ARGOS;EQTY
BVC;12140,0;-0,33;254474480;21015;-40,00;12180,0;12180,0;12070,0;12109,18;BOLSA DE VALORES DE COLOMBIA;EQTY
PFGRUPSURA;19500,0;-0,56;229129800;11763;-110,00;19310,0;19540,0;19300,0;19478,86;GRUPO SURA;EQTY
CNEC;10240,0;-0,78;138628580;13496;-80,00;10300,0;10310,0;10240,0;10271,83;CANACOL ENERGY LTD;EQTY
ELCONDOR;1069,0;-0,56;110655472;106500;-6,00;1040,0;1069,0;1035,0;1039,02;EL CONDOR;EQTY
PFCORFICOL;26600,0;0,00;80035200;3007;0,00;26670,0;26670,0;26600,0;26616,3;CORFICOLOMBIANA;EQTY
PROMIGAS;7800,0;0,65;77609575;9951;50,00;7795,0;7800,0;7795,0;7799,17;PROMIGAS;EQTY
TERPEL;7940,0;0,00;59207685;7459;0,00;7935,0;7940,0;7935,0;7937,75;ORGANIZACION TERPEL;EQTY
CONCONCRET;489,9;2,06;42603405,5;89048;9,90;475,0;489,9;475,0;478,43;CONCONCRETO S.A;EQTY
BBVACOL;300,0;0,00;32172300;107241;0,00;300,0;300,0;300,0;300,0;BBVA COLOMBIA;EQTY
ETB;230,0;-3,77;26153949,1;114696;-9,00;230,0;230,0;230,0;228,03;ETB;EQTY
ENKA;14,3;-1,38;12295528;854864;-0,20;14,3;14,3;14,3;14,38;ENKA DE COLOMBIA;EQTY
VALSIMESA;4500,0;-10,00;6750000;1500;-500,00;4500,0;4500,0;4500,0;4500,0;VALORES SIMESA;EQTY
PFAVH;0,0;0,00;5902050;35770;0,00;0,0;0,0;0,0;165,0;AVIANCA HOLDINGS S.A.;EQTY
VILLAS;0,0;0,00;980000;200;0,00;0,0;0,0;0,0;4900,0;BANCO AV VILLAS;EQTY
