Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
NUTRESA;28400,0;3,80;14771934530;533613;1040,00;27100,0;28410,0;26790,0;27682,86;GRUPO NUTRESA;EQTY
ECOPETROL;2613,0;-0,68;7129806286;2719016;-18,00;2630,0;2642,0;2613,0;2622,2;ECOPETROL;EQTY
PFBCOLOM;31040,0;0,49;5476427960;176358;150,00;30900,0;31290,0;30800,0;31052,9;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;31210,0;0,68;4573477570;145918;210,00;31720,0;32560,0;31000,0;31342,79;BANCO DAVIVIENDA;EQTY
CEMARGOS;6155,0;-0,73;3782933055;611141;-45,00;6200,0;6200,0;6130,0;6189,95;CEMENTOS ARGOS;EQTY
BCOLOMBIA;31510,0;1,97;3213133230;102225;610,00;31800,0;31800,0;31100,0;31431,97;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;13350,0;0,45;2664323210;201267;60,00;13290,0;13700,0;12910,0;13237,75;GRUPO ARGOS;EQTY
ISA;20610,0;0,54;2496183570;121018;110,00;20810,0;20810,0;20560,0;20626,55;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1054,0;0,67;1254440187;1193444;7,00;1047,0;1054,0;1047,0;1051,11;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;28100,0;1,08;633793780;22651;300,00;28000,0;28100,0;27800,0;27980,83;CORFICOLOMBIANA;EQTY
PFGRUPSURA;23230,0;-0,17;617784670;26910;-40,00;22990,0;23230,0;22540,0;22957,44;GRUPO SURA;EQTY
CONCONCRET;309,0;3,00;578401956,3;1859232;9,00;294,0;320,0;288,0;311,1;CONCONCRETO S.A;EQTY
CNEC;9740,0;0,10;462997620;47725;10,00;9700,0;9795,0;9650,0;9701,36;CANACOL ENERGY LTD;EQTY
GEB;2560,0;-1,27;461348765;179110;-33,00;2600,0;2600,0;2560,0;2575,78;GRUPO ENERGIA BOGOTA;EQTY
HCOLSEL;12936,0;-2,88;289844733;22504;-384,00;12869,5;12936,0;12869,5;12879,7;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
MINEROS;3650,0;-0,27;225543623;61618;-10,00;3670,0;3685,0;3650,0;3660,35;MINEROS;EQTY
PFGRUPOARG;9350,0;-1,06;167969510;18115;-100,00;9200,0;9350,0;9200,0;9272,4;GRUPO ARGOS;EQTY
PFCORFICOL;23000,0;-0,43;125365000;5455;-100,00;23000,0;23000,0;22900,0;22981,67;CORFICOLOMBIANA;EQTY
CELSIA;4250,0;-0,91;108000566;25566;-39,00;4201,0;4250,0;4201,0;4224,38;CELSIA;EQTY
PFCEMARGOS;4245,0;1,41;67898202;16069;59,00;4186,0;4245,0;4186,0;4225,42;CEMENTOS ARGOS;EQTY
TERPEL;8900,0;0,00;63748915;7124;0,00;9000,0;9000,0;8900,0;8948,47;ORGANIZACION TERPEL;EQTY
PROMIGAS;7250,0;0,00;53456900;7363;0,00;7250,0;7265,0;7250,0;7260,21;PROMIGAS;EQTY
ELCONDOR;820,0;3,80;53012191;69577;30,00;741,0;820,0;741,0;761,92;EL CONDOR;EQTY
ICOLCAP;13820,0;-0,03;49570890;3588;-4,00;13820,0;13820,0;13820,0;13815,74;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOAVAL;1040,0;-0,48;47630828;45468;-5,00;1052,0;1052,0;1040,0;1047,57;GRUPO AVAL ACCIONES Y VALORES;EQTY
POPULAR;260,1;-7,11;28517311;108990;-19,90;260,1;260,1;260,1;261,65;BANCO POPULAR;EQTY
EXITO;11490,0;1,68;21092410;1855;190,00;11300,0;11490,0;11300,0;11370,57;EXITO;EQTY
BVC;9805,0;-0,15;18851920;1921;-15,00;9805,0;9805,0;9805,0;9813,6;BOLSA DE VALORES DE COLOMBIA;EQTY
ENKA;20,2;1,00;16968000;840000;0,20;20,2;20,2;20,2;20,2;ENKA DE COLOMBIA;EQTY
BOGOTA;69500,0;-0,90;13686790;197;-630,00;69500,0;69500,0;69500,0;69476,09;BANCO DE BOGOTA;EQTY
FABRICATO;8,2;2,50;7626000;930000;0,20;8,2;8,2;8,2;8,2;FABRICATO;EQTY
ETB;0,0;0,00;1913810;10092;0,00;0,0;0,0;0,0;189,64;ETB;EQTY
VILLAS;0,0;0,00;1839600;400;0,00;0,0;0,0;0,0;4599,0;BANCO AV VILLAS;EQTY
GRUBOLIVAR;0,0;0,00;1799100;24;0,00;0,0;0,0;0,0;74962,5;GRUPO BOLIVAR;EQTY
