Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2769,0;1,28;35943828257;12980976;35,00;2725,0;2781,0;2720,0;2768,96;ECOPETROL;EQTY
PFBCOLOM;33090,0;0,27;23467971270;710124;90,00;32650,0;33400,0;32650,0;33047,71;BANCO BANCOLOMBIA;EQTY
CORFICOLCF;29000,0;0,69;14240589600;492983;200,00;28790,0;29080,0;28710,0;28886,57;CORFICOLOMBIANA;EQTY
NUTRESA;21620,0;-0,18;6950163790;320202;-40,00;21700,0;21880,0;21620,0;21705,56;GRUPO NUTRESA;EQTY
GRUPOSURA;21700,0;1,40;6051379260;280083;300,00;21600,0;21750,0;21460,0;21605,66;GRUPO SURA;EQTY
GRUPOARGOS;11340,0;1,61;5324124880;474017;180,00;11200,0;11360,0;11160,0;11231,93;GRUPO ARGOS;EQTY
ISA;22790,0;0,40;4765065390;209845;90,00;22560,0;22790,0;22560,0;22707,55;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1124,0;0,45;4644131694;4149682;5,00;1113,0;1125,0;1113,0;1119,15;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;13883,0;0,76;3341931544,5;241186;105,00;13805,0;13900,0;13805,0;13856,24;FONDO BURSATIL ISHARES COLCAP;EQTY
PFDAVVNDA;33400,0;0,00;2910801450;87140;0,00;33390,0;33590,0;33300,0;33403,73;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;33000,0;0,12;2470423310;74761;40,00;32960,0;33260,0;32940,0;33044,28;BANCO BANCOLOMBIA;EQTY
GEB;2832,0;0,57;2016634014;712209;16,00;2827,0;2838,0;2827,0;2831,52;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;18550,0;0,71;1119785580;60413;130,00;18500,0;18640,0;18440,0;18535,51;GRUPO SURA;EQTY
CNEC;10430,0;1,96;1023740120;98867;200,00;10140,0;10480,0;10140,0;10354,72;CANACOL ENERGY LTD;EQTY
CEMARGOS;5930,0;0,59;958257035;161428;35,00;5895,0;5965,0;5880,0;5936,13;CEMENTOS ARGOS;EQTY
PFCORFICOL;23100,0;0,83;346321500;15080;190,00;22950,0;23100,0;22940,0;22965,62;CORFICOLOMBIANA;EQTY
MINEROS;3839,0;1,83;217016602;56712;69,00;3805,0;3840,0;3805,0;3826,64;MINEROS;EQTY
BOGOTA;72970,0;1,04;176063590;2417;750,00;72990,0;72990,0;72800,0;72843,85;BANCO DE BOGOTA;EQTY
PFGRUPOARG;8355,0;0,66;133375280;15981;55,00;8315,0;8355,0;8315,0;8345,87;GRUPO ARGOS;EQTY
CONCONCRET;344,0;3,61;110879218,1;325513;12,00;339,9;344,0;339,0;340,63;CONCONCRETO S.A;EQTY
CELSIA;4231,0;0,05;69848315;16484;2,00;4151,0;4255,0;4151,0;4237,34;CELSIA;EQTY
VILLAS;4550,0;1,11;65702000;14440;50,00;4550,0;4550,0;4550,0;4550,0;BANCO AV VILLAS;EQTY
BVC;9700,0;0,00;65009940;6680;0,00;9750,0;9750,0;9700,0;9732,03;BOLSA DE VALORES DE COLOMBIA;EQTY
FABRICATO;6,48;4,52;62896980;9978255;0,28;6,2;6,48;6,2;6,3;FABRICATO;EQTY
TERPEL;8100,0;1,25;49551775;6118;100,00;8100,0;8100,0;8100,0;8099,34;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;4120,0;1,23;44272879;10810;50,00;4071,0;4120,0;4071,0;4095,55;CEMENTOS ARGOS;EQTY
PROMIGAS;7300,0;0,00;39894500;5465;0,00;7300,0;7300,0;7300,0;7300,0;PROMIGAS;EQTY
EXITO;11650,0;0,00;35159860;3011;0,00;11660,0;11660,0;11650,0;11677,14;EXITO;EQTY
GRUPOAVAL;1110,0;1,83;34416326;31013;20,00;1110,0;1110,0;1110,0;1109,74;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;23,0;-2,34;26669535;1159545;-0,55;23,0;23,0;23,0;23,0;ENKA DE COLOMBIA;EQTY
ELCONDOR;887,0;0,80;25625965;29031;7,00;887,0;887,0;875,0;882,71;EL CONDOR;EQTY
PFAVH;60,0;-7,69;19937400;332290;-5,00;60,0;60,0;60,0;60,0;AVIANCA HOLDINGS S.A.;EQTY
VALSIMESA;5100,0;-21,54;10174500;1995;-1400,00;5100,0;5100,0;5100,0;5100,0;VALORES SIMESA;EQTY
ETB;0,0;0,00;5374732,5;27425;0,00;0,0;0,0;0,0;195,98;ETB;EQTY
CLH;0,0;0,00;3056960;880;0,00;0,0;0,0;0,0;3473,82;CEMEX LATAM HOLDINGS;EQTY
HCOLSEL;0,0;0,00;979450;76;0,00;0,0;0,0;0,0;12887,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUBOLIVAR;0,0;0,00;275040;4;0,00;0,0;0,0;0,0;68760,0;GRUPO BOLIVAR;EQTY
