Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;29300,0;2,45;43873261820;1481648;700,00;28790,0;30900,0;28790,0;29611,12;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2622,0;-0,64;37804001025;14421133;-17,00;2645,0;2670,0;2580,0;2621,43;ECOPETROL;EQTY
PFAVAL;1035,0;0,39;20699063583;19914140;4,00;1040,0;1055,0;1029,0;1039,42;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;28300,0;0,00;13581264620;483124;0,00;28300,0;28610,0;28100,0;28111,34;CORFICOLOMBIANA;EQTY
BCOLOMBIA;28990,0;2,80;10996025160;380247;790,00;28500,0;29800,0;28500,0;28918,11;BANCO BANCOLOMBIA;EQTY
ISA;21800,0;1,40;10366258940;466199;300,00;22700,0;22950,0;21800,0;22235,7;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;17700,0;2,08;7270234610;408553;360,00;17460,0;18000,0;17460,0;17795,08;GRUPO SURA;EQTY
PFDAVVNDA;30000,0;3,23;7089843250;240248;940,00;28800,0;30100,0;28590,0;29510,52;BANCO DAVIVIENDA;EQTY
ICOLCAP;12734,0;1,10;7062386426,5;552042;139,00;12820,5;12820,5;12734,0;12793,2;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;21250,0;0,47;5810621850;274764;100,00;21300,0;21300,0;20810,0;21147,68;GRUPO NUTRESA;EQTY
GRUPOARGOS;10350,0;2,17;3017858850;295909;220,00;10170,0;10350,0;10020,0;10198,6;GRUPO ARGOS;EQTY
CEMARGOS;5625,0;0,27;2816525050;499718;15,00;5605,0;5680,0;5605,0;5636,23;CEMENTOS ARGOS;EQTY
CNEC;9500,0;-2,26;1417944620;147509;-220,00;9710,0;9745,0;9480,0;9612,6;CANACOL ENERGY LTD;EQTY
GEB;2550,0;-1,05;744832138;292372;-27,00;2534,0;2559,0;2534,0;2547,55;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;16370,0;1,74;432415430;26212;280,00;16250,0;16680,0;16250,0;16496,85;GRUPO SURA;EQTY
MINEROS;3739,0;0,24;354623164;95097;9,00;3730,0;3740,0;3730,0;3729,07;MINEROS;EQTY
CELSIA;4139,0;1,32;318472555;77746;54,00;4130,0;4139,0;4035,0;4096,32;CELSIA;EQTY
BVC;9770,0;-1,16;292890435;29717;-115,00;10000,0;10010,0;9770,0;9855,99;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;1010,0;0,00;206507920;202380;0,00;1010,0;1045,0;1010,0;1020,4;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;371,0;-2,88;156215623;421489;-11,00;374,0;374,0;370,0;370,63;CONCONCRETO S.A;EQTY
HCOLSEL;11920,0;1,71;138040376,5;11581;200,00;11920,0;11920,0;11920,0;11919,56;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
BOGOTA;68200,0;0,93;105644540;1539;630,00;68780,0;68780,0;68200,0;68644,93;BANCO DE BOGOTA;EQTY
GRUBOLIVAR;66200,0;-2,65;99490000;1466;-1800,00;68000,0;68000,0;66200,0;67864,94;GRUPO BOLIVAR;EQTY
PFCEMARGOS;3950,0;0,00;65540510;16553;0,00;3900,0;3980,0;3900,0;3959,43;CEMENTOS ARGOS;EQTY
ELCONDOR;909,0;-1,20;28118510;32344;-11,00;844,9;909,0;844,9;869,36;EL CONDOR;EQTY
FABRICATO;7,0;0,29;26675530;3670000;0,02;7,39;7,39;7,0;7,27;FABRICATO;EQTY
PFAVH;280,0;-1,75;18488755;65643;-5,00;280,0;280,0;280,0;281,66;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPOARG;8055,0;0,94;17651090;2199;75,00;8055,0;8055,0;8055,0;8026,87;GRUPO ARGOS;EQTY
PFCORFICOL;22890,0;4,05;17084000;750;890,00;22890,0;22890,0;22890,0;22778,67;CORFICOLOMBIANA;EQTY
PROMIGAS;6780,0;-0,29;15944200;2365;-20,00;6780,0;6780,0;6780,0;6741,73;PROMIGAS;EQTY
EXITO;12600,0;0,72;14327800;1176;90,00;11810,0;12600,0;11810,0;12183,5;EXITO;EQTY
ETB;0,0;0,00;2157407,2;11136;0,00;0,0;0,0;0,0;193,73;ETB;EQTY
TERPEL;0,0;0,00;2153450;322;0,00;0,0;0,0;0,0;6687,73;ORGANIZACION TERPEL;EQTY
ENKA;0,0;0,00;1096886;78349;0,00;0,0;0,0;0,0;14,0;ENKA DE COLOMBIA;EQTY
