Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
CNEC;10380,0;0,29;13601898690;1308806;30,00;10320,0;10440,0;10320,0;10392,6;CANACOL ENERGY LTD;EQTY
BCOLOMBIA;29030,0;-0,58;9332965500;321801;-170,00;29100,0;29470,0;28850,0;29002,29;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2373,0;-0,63;7618084440;3213145;-15,00;2379,0;2379,0;2359,0;2370,91;ECOPETROL;EQTY
ISA;22960,0;3,42;7610298910;344978;760,00;21890,0;22960,0;21680,0;22060,24;ISA INTERCONEXION ELECTRICA;EQTY
PFBCOLOM;29990,0;0,57;7486417320;251231;170,00;29850,0;30000,0;29550,0;29798,94;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;21830,0;-0,73;4672935510;215650;-160,00;21990,0;21990,0;21540,0;21669,07;GRUPO SURA;EQTY
GEB;2670,0;1,52;3173705538;1193557;40,00;2630,0;2670,0;2630,0;2659,03;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;5100,0;1,09;2970221460;583700;55,00;5010,0;5100,0;5010,0;5088,61;CEMENTOS ARGOS;EQTY
BVC;11970,0;0,59;2042296530;173485;70,00;11900,0;11990,0;11700,0;11772,18;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;65000,0;2,36;1680653040;25908;1500,00;63500,0;65020,0;63500,0;64870,04;GRUPO BOLIVAR;EQTY
GRUPOARGOS;11850,0;2,24;1565316450;133534;260,00;11520,0;11860,0;11400,0;11722,23;GRUPO ARGOS;EQTY
PFDAVVNDA;30160,0;-0,79;1503405050;50147;-240,00;29830,0;30380,0;29700,0;29979,96;BANCO DAVIVIENDA;EQTY
PFAVAL;1155,0;-0,35;884432205;771640;-4,00;1145,0;1155,0;1142,0;1146,17;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;13400,0;0,43;665850084;49755;58,00;13295,5;13400,0;13295,5;13382,58;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;32640,0;-0,79;548931240;16912;-260,00;32290,0;32640,0;32060,0;32458,09;CORFICOLOMBIANA;EQTY
PFGRUPSURA;19010,0;0,42;300973410;16003;80,00;18640,0;19010,0;18640,0;18807,31;GRUPO SURA;EQTY
CLH;4005,0;-1,35;300540325;74004;-55,00;4060,0;4100,0;4005,0;4061,14;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;7500,0;-1,32;209402640;27906;-100,00;7520,0;7520,0;7500,0;7503,86;PROMIGAS;EQTY
PFCEMARGOS;4000,0;-1,21;168786351;41867;-49,00;4050,0;4050,0;4000,0;4031,49;CEMENTOS ARGOS;EQTY
CELSIA;4730,0;0,64;143980345;30696;30,00;4680,0;4730,0;4680,0;4690,52;CELSIA;EQTY
MINEROS;4304,0;0,68;137828916;32173;29,00;4280,0;4304,0;4275,0;4283,99;MINEROS;EQTY
NUTRESA;23220,0;0,04;91645610;3949;10,00;23210,0;23220,0;23210,0;23207,3;GRUPO NUTRESA;EQTY
ENKA;15,4;-0,96;90090000;5850000;-0,15;15,4;15,4;15,4;15,4;ENKA DE COLOMBIA;EQTY
TERPEL;7750,0;0,00;80423095;10375;0,00;7750,0;7750,0;7750,0;7751,62;ORGANIZACION TERPEL;EQTY
PFCORFICOL;26600,0;0,53;37678400;1424;140,00;26400,0;26600,0;26400,0;26459,55;CORFICOLOMBIANA;EQTY
FABRICATO;4,5;0,00;37363347;8302966;0,00;4,5;4,5;4,5;4,5;FABRICATO;EQTY
CONCONCRET;475,0;0,00;28353513;59853;0,00;475,0;475,0;475,0;473,72;CONCONCRETO S.A;EQTY
ETB;221,5;2,07;20777240;95093;4,50;214,0;221,5;214,0;218,49;ETB;EQTY
GRUPOAVAL;1188,0;2,59;16835497;14373;30,00;1159,0;1188,0;1159,0;1171,33;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPOARG;9460,0;-0,42;14660690;1549;-40,00;9460,0;9460,0;9460,0;9464,62;GRUPO ARGOS;EQTY
BOGOTA;78930,0;-0,05;12470080;158;-40,00;78930,0;78930,0;78930,0;78924,56;BANCO DE BOGOTA;EQTY
BBVACOL;0,0;0,00;3458485,6;11092;0,00;0,0;0,0;0,0;311,8;BBVA COLOMBIA;EQTY
PFAVH;0,0;0,00;1640000;10000;0,00;0,0;0,0;0,0;164,0;AVIANCA HOLDINGS S.A.;EQTY
