Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GRUBOLIVAR;79000,0;-3,64;19730010480;241450;-2980,00;82500,0;82500,0;77610,0;81714,68;GRUPO BOLIVAR;EQTY
ECOPETROL;2235,0;-2,57;13922271681;6167530;-59,00;2285,0;2288,0;2235,0;2257,35;ECOPETROL;EQTY
PFBCOLOM;27300,0;-1,09;7805659690;284937;-300,00;27540,0;27700,0;27300,0;27394,34;BANCO BANCOLOMBIA;EQTY
ISA;20200,0;-2,23;7290797280;356539;-460,00;20500,0;20840,0;20200,0;20448,81;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1080,0;-0,74;3959604783;3672591;-8,00;1087,0;1087,0;1066,0;1078,15;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;20900,0;-2,34;3568387160;168419;-500,00;21400,0;21400,0;20820,0;21187,56;GRUPO NUTRESA;EQTY
CEMARGOS;5040,0;-1,08;3306877010;657640;-55,00;5060,0;5070,0;5000,0;5028,4;CEMENTOS ARGOS;EQTY
BCOLOMBIA;27490,0;0,33;3256951350;118854;90,00;27410,0;27530,0;27170,0;27402,96;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;19010,0;-0,47;3074288920;160936;-90,00;19100,0;19320,0;18850,0;19102,56;GRUPO SURA;EQTY
GEB;2341,0;-5,22;3038732868;1269074;-129,00;2460,0;2460,0;2341,0;2394,45;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;28100,0;-3,44;2713045960;94793;-1000,00;28900,0;28900,0;28010,0;28620,74;CORFICOLOMBIANA;EQTY
GRUPOARGOS;9915,0;-4,48;1900971170;188749;-465,00;10380,0;10380,0;9900,0;10071,42;GRUPO ARGOS;EQTY
BOGOTA;68480,0;-0,03;1892360150;27825;-20,00;68500,0;68500,0;67990,0;68009,35;BANCO DE BOGOTA;EQTY
HCOLSEL;11236,5;-4,74;1638416275;145174;-558,50;11351,5;11351,5;11236,5;11285,88;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;12329,0;-1,42;1602293176,5;129936;-177,00;12336,0;12336,0;12315,5;12331,4;FONDO BURSATIL ISHARES COLCAP;EQTY
PFDAVVNDA;29630,0;-0,47;1585330300;53947;-140,00;28700,0;29650,0;28700,0;29386,81;BANCO DAVIVIENDA;EQTY
CNEC;10100,0;-0,59;892134760;88062;-60,00;10070,0;10190,0;10060,0;10130,76;CANACOL ENERGY LTD;EQTY
PFGRUPSURA;17040,0;-1,73;859215590;49821;-300,00;17330,0;17500,0;17040,0;17246,05;GRUPO SURA;EQTY
CELSIA;4180,0;-1,18;697787919;166494;-50,00;4210,0;4210,0;4150,0;4191,07;CELSIA;EQTY
MINEROS;4200,0;0,00;280247096;68845;0,00;4105,0;4200,0;4050,0;4070,7;MINEROS;EQTY
PROMIGAS;7000,0;-2,51;237762965;33892;-180,00;7120,0;7120,0;7000,0;7015,31;PROMIGAS;EQTY
PFGRUPOARG;8280,0;-3,94;223790120;26608;-340,00;8500,0;8500,0;8280,0;8410,63;GRUPO ARGOS;EQTY
CLH;3700,0;0,00;213348300;57659;0,00;3700,0;3700,0;3700,0;3700,17;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;3660,0;-2,19;182117552;49870;-82,00;3740,0;3740,0;3520,0;3651,85;CEMENTOS ARGOS;EQTY
BVC;11650,0;0,00;84786520;7280;0,00;11640,0;11660,0;11640,0;11646,5;BOLSA DE VALORES DE COLOMBIA;EQTY
EXITO;11500,0;-2,46;74210040;6604;-290,00;11300,0;11500,0;11020,0;11237,14;EXITO;EQTY
ENKA;15,1;3,35;72152592,7;4827637;0,49;14,8;15,1;14,8;14,95;ENKA DE COLOMBIA;EQTY
ETB;200,0;-0,99;36898809,6;184027;-2,00;200,0;200,0;200,0;200,51;ETB;EQTY
PFCORFICOL;0,0;0,00;30307960;1265;0,00;0,0;0,0;0,0;23958,86;CORFICOLOMBIANA;EQTY
CONCONCRET;385,0;1,32;29851062;77850;5,00;385,0;385,0;385,0;383,44;CONCONCRETO S.A;EQTY
VALSIMESA;4500,0;0,00;8100000;1800;0,00;4500,0;4500,0;4500,0;4500,0;VALORES SIMESA;EQTY
GRUPOAVAL;0,0;0,00;3430590;3305;0,00;0,0;0,0;0,0;1038,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
PAZRIO;0,0;0,00;2858302,5;381107;0,00;0,0;0,0;0,0;7,5;ACER. PAZ DEL RIO;EQTY
TERPEL;0,0;0,00;1902905;253;0,00;0,0;0,0;0,0;7521,36;ORGANIZACION TERPEL;EQTY
PFAVH;0,0;0,00;331680;2764;0,00;0,0;0,0;0,0;120,0;AVIANCA HOLDINGS S.A.;EQTY
