Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2325,0;-1,73;10474156696;4522847;-41,00;2333,0;2340,0;2300,0;2315,83;ECOPETROL;EQTY
CELSIA;4729,0;1,68;5836923654;1234090;78,00;4730,0;4730,0;4700,0;4729,74;CELSIA;EQTY
CEMARGOS;5195,0;0,87;4529674675;870931;45,00;5190,0;5230,0;5180,0;5200,96;CEMENTOS ARGOS;EQTY
PFBCOLOM;29900,0;2,47;3490788170;117294;720,00;29500,0;29900,0;29500,0;29761,01;BANCO BANCOLOMBIA;EQTY
MINEROS;4430,0;0,00;2907145584;656745;0,00;4385,0;4434,0;4380,0;4426,6;MINEROS;EQTY
CNEC;10480,0;0,58;2473235810;236478;60,00;10300,0;10510,0;10300,0;10458,63;CANACOL ENERGY LTD;EQTY
BCOLOMBIA;29360,0;2,12;1700917530;58306;610,00;29210,0;29370,0;28920,0;29172,26;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;11780,0;0,00;1465151040;125619;0,00;11890,0;11890,0;11510,0;11663,45;GRUPO ARGOS;EQTY
PFDAVVNDA;30120,0;0,90;1385740620;46200;270,00;30170,0;30170,0;29800,0;29994,39;BANCO DAVIVIENDA;EQTY
PFAVAL;1154,0;0,87;1210939297;1056864;10,00;1146,0;1154,0;1143,0;1145,79;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;22870,0;-1,29;945010260;41417;-300,00;22890,0;22890,0;22800,0;22816,97;GRUPO NUTRESA;EQTY
ISA;22950,0;2,00;873745770;38026;450,00;23200,0;23200,0;22700,0;22977,59;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;21790,0;0,41;744326000;34174;90,00;21880,0;21880,0;21670,0;21780,48;GRUPO SURA;EQTY
GEB;2680,0;-0,37;694280064;258072;-10,00;2694,0;2694,0;2679,0;2690,26;GRUPO ENERGIA BOGOTA;EQTY
PFCORFICOL;27000,0;0,00;474900000;17850;0,00;26600,0;27000,0;26500,0;26605,04;CORFICOLOMBIANA;EQTY
BVC;11990,0;-0,17;316046580;26445;-20,00;11960,0;12000,0;11880,0;11951,09;BOLSA DE VALORES DE COLOMBIA;EQTY
CORFICOLCF;32230,0;-1,53;278238210;8590;-500,00;32500,0;32500,0;32230,0;32390,94;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;65000,0;0,00;229060000;3524;0,00;65000,0;65000,0;65000,0;65000,0;GRUPO BOLIVAR;EQTY
PFGRUPSURA;18920,0;-0,11;227903050;12057;-20,00;18810,0;19000,0;18800,0;18902,14;GRUPO SURA;EQTY
PFCEMARGOS;4091,0;0,27;172090670;42725;11,00;4000,0;4091,0;3850,0;4027,87;CEMENTOS ARGOS;EQTY
PFGRUPOARG;9500,0;0,00;104443950;11180;0,00;9400,0;9500,0;9200,0;9342,03;GRUPO ARGOS;EQTY
BOGOTA;78800,0;1,03;63102940;802;800,00;78480,0;78800,0;78480,0;78681,97;BANCO DE BOGOTA;EQTY
PROMIGAS;7645,0;1,93;38285810;5008;145,00;7645,0;7645,0;7645,0;7644,93;PROMIGAS;EQTY
CONCONCRET;465,0;-2,11;36169450;77007;-10,00;470,0;470,0;465,0;469,69;CONCONCRETO S.A;EQTY
CLH;4000,0;0,00;28585187;7000;0,00;4000,0;4000,0;4000,0;4083,6;CEMEX LATAM HOLDINGS;EQTY
ENKA;15,25;-0,97;22875000;1500000;-0,15;15,25;15,25;15,25;15,25;ENKA DE COLOMBIA;EQTY
ELCONDOR;1048,0;0,00;12582000;12000;0,00;1048,0;1048,0;1048,0;1048,5;EL CONDOR;EQTY
VILLAS;0,0;0,00;11255000;2500;0,00;0,0;0,0;0,0;4502,0;BANCO AV VILLAS;EQTY
ICOLCAP;0,0;0,00;1680431;125;0,00;0,0;0,0;0,0;13443,45;FONDO BURSATIL ISHARES COLCAP;EQTY
TERPEL;0,0;0,00;465990;59;0,00;0,0;0,0;0,0;7898,14;ORGANIZACION TERPEL;EQTY
ETB;0,0;0,00;407139,2;1840;0,00;0,0;0,0;0,0;221,27;ETB;EQTY
