Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;31740,0;-0,50;17710123540;556633;-160,00;31960,0;32150,0;31600,0;31816,52;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2135,0;2,15;11560777121;5469669;45,00;2130,0;2135,0;2088,0;2113,62;ECOPETROL;EQTY
BCOLOMBIA;31000,0;0,00;10315693540;333625;0,00;31000,0;31120,0;30600,0;30920,03;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13770,0;-0,86;10242452420;744771;-120,00;13840,0;13840,0;13735,0;13752,49;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;23150,0;0,65;9621052090;420445;150,00;23100,0;23150,0;22700,0;22883,02;GRUPO SURA;EQTY
ISA;23440,0;1,34;6063030570;262343;310,00;23280,0;23480,0;22810,0;23111,08;ISA INTERCONEXION ELECTRICA;EQTY
GEB;2570,0;-1,15;4386303564;1706568;-30,00;2590,0;2590,0;2550,0;2570,25;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;24590,0;-0,24;4004509220;162979;-60,00;24640,0;24650,0;24500,0;24570,71;GRUPO NUTRESA;EQTY
CEMARGOS;5900,0;-1,67;2566945975;432052;-100,00;5980,0;5980,0;5900,0;5941,29;CEMENTOS ARGOS;EQTY
PFGRUPSURA;20780,0;-1,00;2462496520;119137;-210,00;21000,0;21000,0;20500,0;20669,45;GRUPO SURA;EQTY
PFAVAL;1188,0;0,00;2175295345;1839393;0,00;1182,0;1188,0;1179,0;1182,62;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;32350,0;-0,12;1737593080;53796;-40,00;32010,0;32450,0;32010,0;32299,67;CORFICOLOMBIANA;EQTY
GRUPOARGOS;13240,0;-1,34;1567140630;118250;-180,00;13350,0;13350,0;13200,0;13252,77;GRUPO ARGOS;EQTY
HCOLSEL;12680,0;0,06;1268000000;100000;7,00;12680,0;12680,0;12680,0;12680,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFDAVVNDA;32600,0;-0,76;765196140;23430;-250,00;33200,0;33200,0;32400,0;32658,82;BANCO DAVIVIENDA;EQTY
MINEROS;4040,0;-1,70;688014773;171129;-70,00;4062,0;4062,0;4000,0;4020,45;MINEROS;EQTY
BOGOTA;80300,0;-0,52;554717410;6888;-420,00;80200,0;81090,0;80000,0;80533,89;BANCO DE BOGOTA;EQTY
CNEC;10250,0;-0,10;476587780;46502;-10,00;10230,0;10260,0;10230,0;10248,76;CANACOL ENERGY LTD;EQTY
CELSIA;4708,0;0,13;326430787;69305;6,00;4704,0;4737,0;4690,0;4710,06;CELSIA;EQTY
PFCORFICOL;26200,0;-0,91;157023940;5965;-240,00;26470,0;26480,0;26200,0;26324,21;CORFICOLOMBIANA;EQTY
PFCEMARGOS;4502,0;0,72;152086108;33847;32,00;4470,0;4502,0;4470,0;4493,34;CEMENTOS ARGOS;EQTY
PFAVH;180,0;5,88;94203992,1;525924;10,00;180,1;180,1;175,0;179,12;AVIANCA HOLDINGS S.A.;EQTY
PROMIGAS;7800,0;0,06;85949100;10935;5,00;7980,0;7980,0;7800,0;7860,0;PROMIGAS;EQTY
EXITO;13750,0;0,00;50201250;3651;0,00;13750,0;13750,0;13750,0;13750,0;EXITO;EQTY
PFGRUPOARG;10160,0;-0,88;47396400;4665;-90,00;10160,0;10160,0;10160,0;10160,0;GRUPO ARGOS;EQTY
BVC;12140,0;-0,16;40523880;3334;-20,00;12140,0;12140,0;12140,0;12154,73;BOLSA DE VALORES DE COLOMBIA;EQTY
CLH;4215,0;-7,16;34984500;8300;-325,00;4215,0;4215,0;4215,0;4215,0;CEMEX LATAM HOLDINGS;EQTY
GRUPOAVAL;1190,0;-0,25;25581080;21776;-3,00;1155,0;1190,0;1155,0;1174,74;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;212,1;-0,89;22426412,5;106118;-1,90;212,1;212,1;212,1;211,33;ETB;EQTY
ENKA;10,71;-6,05;14655050;1355000;-0,69;10,71;10,71;10,71;10,82;ENKA DE COLOMBIA;EQTY
TERPEL;7800,0;0,26;13322870;1700;20,00;7800,0;7800,0;7800,0;7836,98;ORGANIZACION TERPEL;EQTY
ELCONDOR;1147,0;1,15;11478430;10000;13,00;1147,0;1147,0;1147,0;1147,84;EL CONDOR;EQTY
CONCONCRET;0,0;0,00;24750;50;0,00;0,0;0,0;0,0;495,0;CONCONCRETO S.A;EQTY
