Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;31370,0;0,22;2515940310;80667;70,00;31150,0;31370,0;31000,0;31189,21;BANCO BANCOLOMBIA;EQTY
ISA;22710,0;0,49;2269864140;100266;110,00;22520,0;22740,0;22410,0;22638,42;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2634,0;-0,04;1211915483;460789;-1,00;2628,0;2640,0;2625,0;2630,09;ECOPETROL;EQTY
NUTRESA;21780,0;0,00;884511480;40719;0,00;21700,0;21780,0;21670,0;21722,33;GRUPO NUTRESA;EQTY
PFAVAL;1126,0;-0,79;829551562;734524;-9,00;1128,0;1135,0;1125,0;1129,37;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;5805,0;0,09;790218415;136257;5,00;5745,0;5855,0;5745,0;5799,47;CEMENTOS ARGOS;EQTY
PFDAVVNDA;32240,0;-1,07;637749650;19804;-350,00;32070,0;32400,0;32070,0;32203,07;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;31260,0;-0,45;621743010;19912;-140,00;31100,0;31260,0;31000,0;31224,54;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;20190,0;-0,35;536287500;26609;-70,00;20090,0;20230,0;20090,0;20154,37;GRUPO SURA;EQTY
GRUPOARGOS;11180,0;0,27;499296600;44804;30,00;10960,0;11180,0;10960,0;11144,02;GRUPO ARGOS;EQTY
GEB;2700,0;0,56;249397475;92747;15,00;2685,0;2700,0;2685,0;2689,01;GRUPO ENERGIA BOGOTA;EQTY
PFAVH;112,0;-10,33;241533486,5;2220010;-12,90;100,0;119,0;100,0;108,8;AVIANCA HOLDINGS S.A.;EQTY
CORFICOLCF;28840,0;0,17;223644540;7774;50,00;28720,0;28840,0;28710,0;28768,27;CORFICOLOMBIANA;EQTY
CNEC;10160,0;0,59;156311720;15399;60,00;10150,0;10160,0;10140,0;10150,77;CANACOL ENERGY LTD;EQTY
CONCONCRET;372,0;-5,82;151756661;402579;-23,00;385,0;385,0;365,0;376,96;CONCONCRETO S.A;EQTY
BOGOTA;70110,0;0,00;143716960;2050;0,00;70110,0;70110,0;70110,0;70105,83;BANCO DE BOGOTA;EQTY
ENKA;20,0;-0,05;110000000;5500000;-0,01;20,0;20,0;20,0;20,0;ENKA DE COLOMBIA;EQTY
CELSIA;4247,0;-2,01;89994854;21160;-87,00;4235,0;4247,0;4235,0;4253,06;CELSIA;EQTY
MINEROS;3775,0;0,27;82368874;21807;10,00;3780,0;3780,0;3775,0;3777,18;MINEROS;EQTY
ICOLCAP;13364,0;-0,39;79824134;5970;-52,00;13364,0;13364,0;13364,0;13370,88;FONDO BURSATIL ISHARES COLCAP;EQTY
EXITO;0,0;0,00;49896440;4080;0,00;0,0;0,0;0,0;12229,52;EXITO;EQTY
PFCORFICOL;22500,0;-1,75;45875200;2038;-400,00;22510,0;22510,0;22500,0;22509,91;CORFICOLOMBIANA;EQTY
PFGRUPSURA;18270,0;0,22;28197810;1546;40,00;18270,0;18270,0;18270,0;18239,2;GRUPO SURA;EQTY
PFCEMARGOS;0,0;0,00;16324910;3955;0,00;0,0;0,0;0,0;4127,66;CEMENTOS ARGOS;EQTY
VILLAS;4460,0;1,36;16323600;3660;60,00;4460,0;4460,0;4460,0;4460,0;BANCO AV VILLAS;EQTY
PFGRUPOARG;0,0;0,00;16093440;1935;0,00;0,0;0,0;0,0;8317,02;GRUPO ARGOS;EQTY
ETB;0,0;0,00;13660320,6;67448;0,00;0,0;0,0;0,0;202,53;ETB;EQTY
CLH;3555,0;0,31;11407170;3206;11,00;3555,0;3555,0;3555,0;3558,07;CEMEX LATAM HOLDINGS;EQTY
GRUBOLIVAR;70400,0;-0,14;9713400;138;-100,00;70400,0;70400,0;70400,0;70386,96;GRUPO BOLIVAR;EQTY
FABRICATO;0,0;0,00;9439111,92;1624632;0,00;0,0;0,0;0,0;5,81;FABRICATO;EQTY
ELCONDOR;886,0;1,72;7708200;8700;15,00;886,0;886,0;886,0;886,0;EL CONDOR;EQTY
BBVACOL;0,0;0,00;6158000;20000;0,00;0,0;0,0;0,0;307,9;BBVA COLOMBIA;EQTY
COLTEJER;0,0;-;4847122;11438;-;0,0;0,0;0,0;423,77;COLTEJER;EQTY
BVC;0,0;0,00;4843940;497;0,00;0,0;0,0;0,0;9746,36;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;0,0;0,00;1091184;1016;0,00;0,0;0,0;0,0;1074,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
TERPEL;0,0;0,00;959700;125;0,00;0,0;0,0;0,0;7677,6;ORGANIZACION TERPEL;EQTY
PROMIGAS;0,0;0,00;667430;95;0,00;0,0;0,0;0,0;7025,58;PROMIGAS;EQTY
HCOLSEL;0,0;0,00;87360;7;0,00;0,0;0,0;0,0;12480,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
