Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2392,0;-0,71;10808051591;4533111;-17,00;2425,0;2425,0;2362,0;2384,25;ECOPETROL;EQTY
PFBCOLOM;27760,0;-1,35;9504703470;342596;-380,00;27860,0;28120,0;27570,0;27743,18;BANCO BANCOLOMBIA;EQTY
PFAVAL;1098,0;-0,99;7013726307;6421713;-11,00;1092,0;1098,0;1084,0;1092,19;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;3972,0;-2,77;4181371404;1052070;-113,00;4000,0;4085,0;3900,0;3974,42;MINEROS;EQTY
ISA;23000,0;1,72;3942142550;171056;390,00;22600,0;23460,0;22600,0;23045,92;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;19790,0;0,30;3412280370;172421;60,00;19890,0;19990,0;19000,0;19790,4;GRUPO SURA;EQTY
BCOLOMBIA;27500,0;-0,54;2433465010;88601;-150,00;27620,0;27780,0;27440,0;27465,44;BANCO BANCOLOMBIA;EQTY
NUTRESA;22600,0;1,85;1998475830;88719;410,00;22250,0;22760,0;22250,0;22525,91;GRUPO NUTRESA;EQTY
CNEC;10040,0;-1,67;1136480145;113442;-170,00;10110,0;10110,0;9965,0;10018,16;CANACOL ENERGY LTD;EQTY
CELSIA;4310,0;-0,92;928130867;213708;-40,00;4350,0;4350,0;4310,0;4342,99;CELSIA;EQTY
ICOLCAP;12693,5;-0,13;748759734;59078;-16,00;12614,0;12720,0;12614,0;12674,09;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;29990,0;0,98;702719680;23647;290,00;29700,0;29990,0;29700,0;29717,08;CORFICOLOMBIANA;EQTY
GRUPOARGOS;10190,0;0,89;383998440;37954;90,00;10200,0;10230,0;10000,0;10117,47;GRUPO ARGOS;EQTY
PROMIGAS;6800,0;-0,15;347571665;51319;-10,00;6770,0;6800,0;6740,0;6772,77;PROMIGAS;EQTY
GRUBOLIVAR;72000,0;-0,69;310936000;4308;-500,00;72500,0;72500,0;72000,0;72176,42;GRUPO BOLIVAR;EQTY
CEMARGOS;5230,0;-0,19;296634310;57079;-10,00;5240,0;5240,0;5135,0;5196,91;CEMENTOS ARGOS;EQTY
PFGRUPSURA;17740,0;1,37;266880550;15183;240,00;17500,0;17740,0;17110,0;17577,59;GRUPO SURA;EQTY
BOGOTA;70370,0;-2,25;208534920;2961;-1620,00;70500,0;70500,0;70020,0;70427,19;BANCO DE BOGOTA;EQTY
GEB;2390,0;-0,21;57244386;23961;-5,00;2399,0;2399,0;2370,0;2389,06;GRUPO ENERGIA BOGOTA;EQTY
GRUPOAVAL;1060,0;-0,09;38278440;36074;-1,00;1060,0;1060,0;1060,0;1061,11;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;23500,0;-2,08;35085500;1493;-500,00;23500,0;23500,0;23500,0;23500,0;CORFICOLOMBIANA;EQTY
BVC;11200,0;0,18;32300750;2884;20,00;11200,0;11200,0;11200,0;11199,98;BOLSA DE VALORES DE COLOMBIA;EQTY
PFDAVVNDA;29470,0;-1,44;31640350;1073;-430,00;29420,0;29470,0;29420,0;29487,74;BANCO DAVIVIENDA;EQTY
EXITO;11910,0;-0,75;24973140;2131;-90,00;11500,0;11910,0;11500,0;11718,98;EXITO;EQTY
PFAVH;260,1;-0,08;24917580;95800;-0,20;260,1;260,1;260,1;260,1;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPOARG;8395,0;1,76;24381020;2955;145,00;8075,0;8395,0;8075,0;8250,77;GRUPO ARGOS;EQTY
PFCEMARGOS;3601,0;-2,36;21979504;6008;-87,00;3601,0;3601,0;3601,0;3658,37;CEMENTOS ARGOS;EQTY
TERPEL;0,0;0,00;2006090;271;0,00;0,0;0,0;0,0;7402,55;ORGANIZACION TERPEL;EQTY
CLH;0,0;0,00;1561480;412;0,00;0,0;0,0;0,0;3790,0;CEMEX LATAM HOLDINGS;EQTY
CONCONCRET;0,0;0,00;652384,1;1519;0,00;0,0;0,0;0,0;429,48;CONCONCRETO S.A;EQTY
ETB;0,0;0,00;67550,2;320;0,00;0,0;0,0;0,0;211,09;ETB;EQTY
