Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2439,0;2,01;29239054568;12097174;48,00;2390,0;2439,0;2380,0;2417,02;ECOPETROL;EQTY
PFBCOLOM;27950,0;-2,10;11825004920;423467;-600,00;28600,0;28740,0;27600,0;27924,27;BANCO BANCOLOMBIA;EQTY
PFAVAL;1090,0;0,65;7058774279;6514769;7,00;1082,0;1090,0;1071,0;1083,5;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;22960,0;-1,46;6439951560;276919;-340,00;23300,0;23360,0;22620,0;23255,72;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;27700,0;-2,19;6153885210;220509;-620,00;28100,0;28530,0;27520,0;27907,64;BANCO BANCOLOMBIA;EQTY
CEMARGOS;5170,0;0,29;3812701205;741460;15,00;5230,0;5230,0;5100,0;5142,15;CEMENTOS ARGOS;EQTY
ICOLCAP;12703,0;-1,12;3003349870;236450;-143,50;12800,0;12800,0;12700,0;12701,84;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;19300,0;-2,23;2126877180;108879;-440,00;19800,0;19800,0;19300,0;19534,32;GRUPO SURA;EQTY
PFDAVVNDA;29630,0;-3,80;1908206540;63062;-1170,00;30750,0;30800,0;29630,0;30259,21;BANCO DAVIVIENDA;EQTY
GEB;2346,0;-1,43;1724862806;723993;-34,00;2375,0;2418,0;2346,0;2382,43;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;30200,0;0,00;1716354270;57249;0,00;30380,0;30890,0;29720,0;29980,51;CORFICOLOMBIANA;EQTY
CNEC;10530,0;0,77;1582475690;150389;80,00;10480,0;10600,0;10480,0;10522,55;CANACOL ENERGY LTD;EQTY
NUTRESA;22490,0;0,40;1048356970;46832;90,00;22290,0;22490,0;22200,0;22385,48;GRUPO NUTRESA;EQTY
BVC;11320,0;-0,70;552598510;48852;-80,00;11310,0;11350,0;11300,0;11311,69;BOLSA DE VALORES DE COLOMBIA;EQTY
PFAVH;283,1;4,74;412461497,5;1458846;12,80;281,0;283,1;281,0;282,73;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPOARG;8510,0;-0,12;285372805;34150;-10,00;8200,0;8535,0;8200,0;8356,45;GRUPO ARGOS;EQTY
GRUPOARGOS;10200,0;-0,87;240794460;23421;-90,00;10290,0;10290,0;10200,0;10281,13;GRUPO ARGOS;EQTY
ELCONDOR;937,2;-5,14;150168082;160000;-50,80;946,0;946,0;936,4;938,55;EL CONDOR;EQTY
PFGRUPSURA;17520,0;-2,01;146573350;8366;-360,00;17500,0;17520,0;17490,0;17520,12;GRUPO SURA;EQTY
PFCORFICOL;24000,0;-0,41;129473900;5291;-100,00;24500,0;24500,0;24000,0;24470,59;CORFICOLOMBIANA;EQTY
EXITO;12000,0;1,78;120779840;10145;210,00;11880,0;12100,0;11810,0;11905,36;EXITO;EQTY
BOGOTA;72000,0;2,10;115318500;1617;1480,00;72990,0;72990,0;70500,0;71316,33;BANCO DE BOGOTA;EQTY
GRUBOLIVAR;72000,0;-2,70;111520000;1545;-2000,00;74000,0;74000,0;72000,0;72181,23;GRUPO BOLIVAR;EQTY
FABRICATO;5,0;-1,57;93500000;18700000;-0,08;5,0;5,0;5,0;5,0;FABRICATO;EQTY
MINEROS;4110,0;0,24;89686517;21822;10,00;4100,0;4130,0;4094,0;4109,91;MINEROS;EQTY
TERPEL;7410,0;-1,20;87832140;11771;-90,00;7490,0;7490,0;7410,0;7461,74;ORGANIZACION TERPEL;EQTY
HCOLSEL;11863,5;-0,47;74741852,5;6300;-55,50;11863,5;11863,5;11863,5;11863,79;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ETB;205,0;-0,49;35778581,5;173843;-1,00;208,0;208,0;205,0;205,81;ETB;EQTY
CELSIA;4351,0;1,14;29231284;6685;49,00;4388,0;4388,0;4351,0;4372,67;CELSIA;EQTY
PFCEMARGOS;3688,0;0,77;25362312;6940;28,00;3630,0;3688,0;3630,0;3654,51;CEMENTOS ARGOS;EQTY
PROMIGAS;6820,0;0,29;24955880;3667;20,00;6820,0;6820,0;6820,0;6805,53;PROMIGAS;EQTY
ENKA;14,6;-2,80;12589609,2;862302;-0,42;14,6;14,6;14,6;14,6;ENKA DE COLOMBIA;EQTY
CONCONCRET;0,0;0,00;12244584,4;29513;0,00;0,0;0,0;0,0;414,89;CONCONCRETO S.A;EQTY
CLH;0,0;0,00;5625000;1500;0,00;0,0;0,0;0,0;3750,0;CEMEX LATAM HOLDINGS;EQTY
GRUPOAVAL;0,0;0,00;3371100;3305;0,00;0,0;0,0;0,0;1020,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
COLTEJER;0,0;-;25747,8;78;-;0,0;0,0;0,0;330,1;COLTEJER;EQTY
