Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4330,0;0.81;43656188315,0;10050240,0;35,0;4305,0;4380,0;4275,0;4343,8;ECOPETROL
PREC;38980,0;5.29;23902499960,0;621292,0;1960,0;37300,0;38980,0;37300,0;38472,25;PACIFIC EXPLOR AND PROD CORP
ISAGEN;2680,0;0.37;20240979055,0;7467358,0;-10,0;2685,0;2750,0;2680,0;2710,59;ISAGEN
NUTRESA;25800,0;3.2;15512379720,0;600720,0;800,0;25000,0;26140,0;25000,0;25822,98;GRUPO NUTRESA
PFBCOLOM;26920,0;0.22;15363853800,0;569851,0;60,0;26840,0;27120,0;26840,0;26961,18;BANCO BANCOLOMBIA
ISA;8200,0;0.24;11693107210,0;1417644,0;20,0;8190,0;8450,0;8180,0;8248,27;ISA INTERCONEXION ELECTRICA
PFCEMARGOS;8750,0;0.46;9907378560,0;1126445,0;-40,0;8800,0;8850,0;8650,0;8795,26;CEMENTOS ARGOS
EEB;1440,0;0.0;6454045810,0;4478186,0;0,0;1440,0;1465,0;1425,0;1441,22;GRUPO ENERGIA BOGOTA
PFGRUPSURA;37980,0;0.21;6435175620,0;169491,0;80,0;37860,0;38080,0;37860,0;37967,65;GRUPO SURA
ICOLCAP;17000,0;1.13;4795876002,0;283114,0;190,0;16869,5;17065,0;16869,5;16939,73;FONDO BURSATIL ISHARES COLCAP
PFDAVVNDA;23380,0;2.09;3987406460,0;166368,0;-500,0;23880,0;24040,0;23380,0;23967,39;BANCO DAVIVIENDA
EXITO;31540,0;2.23;3618834720,0;114001,0;-720,0;32160,0;32180,0;31540,0;31743,89;EXITO
GRUPOSURA;36640,0;1.45;2974367300,0;80489,0;-540,0;37160,0;37200,0;36640,0;36953,71;GRUPO SURA
INVERARGOS;21100,0;0.0;2799422620,0;132037,0;0,0;21100,0;21480,0;21000,0;21201,8;GRUPO ARGOS
CLH;14240,0;0.28;2637108360,0;185405,0;40,0;14300,0;14300,0;14200,0;14223,5;CEMEX LATAM HOLDINGS
CEMARGOS;8710,0;1.58;2479478360,0;283510,0;-140,0;8840,0;8840,0;8700,0;8745,65;CEMENTOS ARGOS
BCOLOMBIA;26100,0;1.51;2466289800,0;93464,0;-400,0;26500,0;26540,0;26100,0;26387,59;BANCO BANCOLOMBIA
GRUPOAVAL;1370,0;0.0;1876904535,0;1371133,0;0,0;1370,0;1370,0;1355,0;1368,87;GRUPO AVAL ACCIONES Y VALORES
PFAVAL;1365,0;0.0;1870089650,0;1370572,0;0,0;1365,0;1370,0;1355,0;1364,46;GRUPO AVAL ACCIONES Y VALORES
CORFICOLCF;36140,0;1.47;1768537380,0;48177,0;-540,0;36800,0;36900,0;36140,0;36709,16;CORFICOLOMBIANA
PFINVARGOS;20820,0;0.19;1700008100,0;80355,0;-40,0;21400,0;21400,0;20820,0;21156,22;GRUPO ARGOS
PMGC;11740,0;2.98;1553509100,0;132052,0;-360,0;12080,0;12080,0;11580,0;11764,37;PETROMINERALES LTD
BOGOTA;66680,0;0.15;1216487520,0;18281,0;-100,0;66500,0;66700,0;66500,0;66543,82;BANCO DE BOGOTA
CNEC;6620,0;1.05;617522490,0;93742,0;-70,0;6660,0;6660,0;6520,0;6587,47;CANACOL ENERGY LTD
BVC;25,3;1.2;541770291,2;21648819,0;0,3;25,0;25,3;25,0;25,03;BOLSA DE VALORES DE COLOMBIA
CELSIA;5150,0;0.39;337827440,0;65632,0;20,0;5130,0;5160,0;5110,0;5147,3;CELSIA
TABLEMAC;7,49;0.66;244099842,4;32813493,0;-0,05;7,45;7,49;7,4;7,44;TABLEMAC
VALOREM;295,0;1.72;158876991,0;538378,0;5,0;294,0;299,0;294,0;295,1;VALOREM S.A.
ETB;407,0;0.73;141386138,0;351826,0;-3,0;402,0;407,0;400,0;401,86;ETB
SOCBOLIVAR;44500,0;0.0;133500000,0;3000,0;0,0;44500,0;44500,0;44500,0;44500,0;GRUPO BOLIVAR
CONCONCRET;1210,0;0.41;129500010,0;107582,0;5,0;1180,0;1210,0;1180,0;1203,73;CONCONCRETO S.A
OCCIDENTE;39800,0;0.2;121311000,0;3049,0;-80,0;39800,0;39800,0;39800,0;39787,14;BANCO DE OCCIDENTE
PFAVTA;0,0;0.0;112878495,0;27723,0;0,0;0,0;0,0;0,0;4071,66;AVIANCA HOLDINGS S.A.
MINEROS;3260,0;1.06;71424690,0;21932,0;-35,0;3260,0;3260,0;3260,0;3256,64;MINEROS
PFCARPAK;4135,0;5.05;69933905,0;16810,0;-220,0;4135,0;4135,0;4135,0;4160,26;CARVAJAL EMPAQUES S.A.
PAZRIO;0,0;0.0;37889272,0;5091409,0;0,0;0,0;0,0;0,0;7,44;ACER. PAZ DEL RIO
SIE;0,0;0.0;19530000,0;2170,0;0,0;0,0;0,0;0,0;9000,0;SOCIEDAD INVERSIONES ENERGIA
SDCORFIC;0,0;0.0;11643500,0;319,0;0,0;0,0;0,0;0,0;36500,0;CORFICOLOMBIANA
PFHELMBANK;0,0;0.0;5733000,0;10920,0;0,0;0,0;0,0;0,0;525,0;HELM BANK S.A.
PROMIGAS;0,0;0.0;1026000,0;180,0;0,0;0,0;0,0;0,0;5700,0;PROMIGAS
VILLAS;0,0;0.0;295200,0;45,0;0,0;0,0;0,0;0,0;6560,0;BANCO AV VILLAS
