Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;3905,0;0.51;30806451385,0;7874410,0;-20,0;3920,0;3935,0;3880,0;3912,22;ECOPETROL
PREC;35940,0;2.02;23370788360,0;648995,0;-740,0;36660,0;36660,0;35500,0;36010,74;PACIFIC EXPLOR AND PROD CORP
ICOLCAP;16263,0;0.02;17540715005,5;1077863,0;2,5;16260,5;16295,0;16250,0;16273,6;FONDO BURSATIL ISHARES COLCAP
PFDAVVNDA;23560,0;0.67;8540467280,0;361596,0;-160,0;23720,0;23720,0;23460,0;23618,81;BANCO DAVIVIENDA
ISA;8900,0;1.14;5597891850,0;632872,0;100,0;8800,0;8900,0;8800,0;8845,22;ISA INTERCONEXION ELECTRICA
CEMARGOS;9170,0;0.76;5231747680,0;568115,0;-70,0;9200,0;9280,0;9170,0;9208,96;CEMENTOS ARGOS
PFBCOLOM;24060,0;0.5;4967794940,0;205967,0;-120,0;24220,0;24240,0;24040,0;24119,37;BANCO BANCOLOMBIA
GRUPOSURA;34400,0;1.66;4817843660,0;138837,0;-580,0;34800,0;34800,0;34380,0;34701,44;GRUPO SURA
ISAGEN;3095,0;0.65;3293546305,0;1071093,0;20,0;3085,0;3095,0;3055,0;3074,94;ISAGEN
PFGRUPSURA;35720,0;0.22;2506669080,0;70432,0;-80,0;35720,0;35760,0;35500,0;35589,92;GRUPO SURA
CORFICOLCF;37700,0;0.21;2367873780,0;62757,0;-80,0;37740,0;38000,0;37600,0;37730,83;CORFICOLOMBIANA
PFGRUPOARG;20000,0;0.6;2342477580,0;115720,0;-120,0;20300,0;20600,0;20000,0;20242,63;GRUPO ARGOS
BCOLOMBIA;23400,0;0.43;2163547340,0;92873,0;-100,0;23300,0;23400,0;23260,0;23295,76;BANCO BANCOLOMBIA
CELSIA;5680,0;0.87;2076977070,0;363640,0;-50,0;5730,0;5730,0;5680,0;5711,63;CELSIA
GRUPOARGOS;20260,0;0.2;2052631140,0;100977,0;-40,0;20280,0;20580,0;20180,0;20327,71;GRUPO ARGOS
BOGOTA;67840,0;3.64;1996594200,0;30670,0;2380,0;65040,0;67840,0;64980,0;65099,26;BANCO DE BOGOTA
EXITO;30980,0;0.0;1843903260,0;59684,0;0,0;30980,0;31000,0;30800,0;30894,43;EXITO
NUTRESA;26180,0;0.61;1524268780,0;58480,0;160,0;26000,0;26220,0;26000,0;26064,79;GRUPO NUTRESA
CLH;14320,0;1.24;1317224740,0;90863,0;-180,0;14600,0;14600,0;14320,0;14496,82;CEMEX LATAM HOLDINGS
EEB;1545,0;0.98;1196305480,0;778561,0;15,0;1540,0;1550,0;1530,0;1536,56;GRUPO ENERGIA BOGOTA
PFCEMARGOS;9160,0;0.76;1005559410,0;109829,0;-70,0;9100,0;9200,0;9100,0;9155,68;CEMENTOS ARGOS
PFAVAL;1275,0;0.0;787560530,0;619366,0;0,0;1270,0;1280,0;1270,0;1271,56;GRUPO AVAL ACCIONES Y VALORES
PFCORFICOL;34000,0;0.29;729174400,0;21440,0;-100,0;34040,0;34040,0;34000,0;34010,0;CORFICOLOMBIANA
CNEC;8760,0;1.57;695774460,0;79424,0;-140,0;8780,0;8800,0;8740,0;8760,25;CANACOL ENERGY LTD
PMGC;21500,0;0.09;695012680,0;32460,0;20,0;21480,0;21500,0;20600,0;21411,36;PETROMINERALES LTD
BVC;23,5;0.0;670453752,1;28557000,0;0,0;23,4;23,5;23,4;23,48;BOLSA DE VALORES DE COLOMBIA
PFAVH;3540,0;1.26;497334005,0;140345,0;-45,0;3530,0;3550,0;3530,0;3543,65;AVIANCA HOLDINGS S.A.
CONCONCRET;1290,0;0.77;210109570,0;162846,0;-10,0;1290,0;1290,0;1290,0;1290,23;CONCONCRETO S.A
GRUPOAVAL;1280,0;1.54;133884580,0;105500,0;-20,0;1250,0;1280,0;1250,0;1269,05;GRUPO AVAL ACCIONES Y VALORES
SOCBOLIVAR;43700,0;0.23;87400000,0;2000,0;-100,0;43700,0;43700,0;43700,0;43700,0;GRUPO BOLIVAR
ETB;392,0;0.76;75842927,0;193609,0;-3,0;392,0;392,0;392,0;391,73;ETB
PFCARPAK;3570,0;1.92;71926015,0;20348,0;-70,0;3550,0;3570,0;3550,0;3534,8;CARVAJAL EMPAQUES S.A.
ENKA;0,0;0.0;21362159,6;3113290,0;0,0;0,0;0,0;0,0;6,86;ENKA DE COLOMBIA
FABRICATO;0,0;0.0;10320000,0;860000,0;0,0;0,0;0,0;0,0;12,0;FABRICATO
VALSIMESA;0,0;0.0;5255760,0;4308,0;0,0;0,0;0,0;0,0;1220,0;VALORES SIMESA
VALOREM;0,0;0.0;3365731,0;11687,0;0,0;0,0;0,0;0,0;287,99;VALOREM S.A.
COLTEJER;0,0;0.0;1230400,0;769,0;0,0;0,0;0,0;0,0;1600,0;COLTEJER
