Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4080,0;0.0;38831115895,0;9468342,0;0,0;4100,0;4135,0;4065,0;4101,15;ECOPETROL
PREC;33500,0;2.05;13087113580,0;386073,0;-700,0;34320,0;34520,0;32920,0;33898,03;PACIFIC EXPLOR AND PROD CORP
CEMARGOS;8000,0;0.25;9881968640,0;1238835,0;20,0;8050,0;8050,0;7820,0;7976,82;CEMENTOS ARGOS
ISAGEN;2600,0;0.97;8572036700,0;3321815,0;25,0;2575,0;2600,0;2575,0;2580,53;ISAGEN
INVERARGOS;19360,0;0.83;8188919860,0;422812,0;160,0;19300,0;19420,0;19300,0;19367,76;GRUPO ARGOS
EXITO;32580,0;1.81;8125276440,0;254575,0;580,0;32000,0;32580,0;31720,0;31917,02;EXITO
PFBCOLOM;26700,0;1.11;7277404020,0;272238,0;-300,0;26680,0;26900,0;26340,0;26731,77;BANCO BANCOLOMBIA
CLH;12700,0;0.78;5098957400,0;399579,0;-100,0;12980,0;12980,0;12700,0;12760,82;CEMEX LATAM HOLDINGS
PFGRUPSURA;37900,0;0.11;4833824420,0;127586,0;-40,0;37940,0;38000,0;37520,0;37886,79;GRUPO SURA
NUTRESA;23700,0;1.17;4565072460,0;192151,0;-280,0;23900,0;23900,0;23700,0;23757,73;GRUPO NUTRESA
GRUPOSURA;37040,0;0.96;3922490260,0;105808,0;-360,0;37160,0;37180,0;37020,0;37071,77;GRUPO SURA
PFDAVVNDA;23000,0;0.69;3586793940,0;155884,0;-160,0;23000,0;23140,0;22920,0;23009,38;BANCO DAVIVIENDA
BCOLOMBIA;25900,0;1.89;2871245100,0;110649,0;-500,0;26000,0;26100,0;25880,0;25949,13;BANCO BANCOLOMBIA
EEB;1360,0;0.73;2273411055,0;1670232,0;-10,0;1380,0;1380,0;1350,0;1361,13;GRUPO ENERGIA BOGOTA
PFAVAL;1370,0;0.36;2055361760,0;1509222,0;-5,0;1370,0;1370,0;1350,0;1361,87;GRUPO AVAL ACCIONES Y VALORES
ISA;7550,0;0.26;1872638950,0;249337,0;-20,0;7410,0;7550,0;7410,0;7510,47;ISA INTERCONEXION ELECTRICA
OCCIDENTE;40280,0;0.3;1494388000,0;37100,0;-120,0;40280,0;40280,0;40280,0;40280,0;BANCO DE OCCIDENTE
PFINVARGOS;19700,0;2.07;1333404860,0;68148,0;400,0;19300,0;19840,0;19300,0;19566,31;GRUPO ARGOS
BOGOTA;69000,0;0.0;1126087000,0;16323,0;0,0;68980,0;69000,0;68980,0;68987,75;BANCO DE BOGOTA
CORFICOLCF;35840,0;0.44;940745260,0;26392,0;-160,0;35280,0;35840,0;35280,0;35645,09;CORFICOLOMBIANA
ELCONDOR;1385,0;3.82;897660735,0;645739,0;-55,0;1390,0;1400,0;1385,0;1390,13;EL CONDOR
ETB;400,0;0.74;711592438,0;1763901,0;-3,0;403,0;404,0;400,0;403,42;ETB
PFAVTA;4140,0;0.12;565642590,0;137046,0;5,0;4140,0;4145,0;4060,0;4127,39;AVIANCA HOLDINGS S.A.
PMGC;10680,0;1.29;434413100,0;40077,0;-140,0;10820,0;11080,0;10680,0;10839,46;PETROMINERALES LTD
TABLEMAC;6,61;4.06;419541054,54;61335045,0;-0,28;6,9;6,9;6,61;6,84;TABLEMAC
CNEC;5180,0;5.82;405592170,0;77360,0;-320,0;5300,0;5330,0;5180,0;5242,92;CANACOL ENERGY LTD
GRUPOAVAL;1355,0;0.0;366605290,0;270162,0;0,0;1355,0;1360,0;1355,0;1356,98;GRUPO AVAL ACCIONES Y VALORES
CELSIA;4865,0;0.31;213216475,0;43616,0;15,0;4900,0;4900,0;4865,0;4888,49;CELSIA
PFHELMBANK;520,0;0.0;76129837,0;146839,0;0,0;520,0;520,0;520,0;518,46;HELM BANK S.A.
ICOLCAP;16146,0;1.8;64672000,0;4000,0;285,0;16200,0;16200,0;16146,0;16168,0;FONDO BURSATIL ISHARES COLCAP
BVC;27,7;2.46;57013918,2;2042541,0;-0,7;28,4;28,4;27,7;27,91;BOLSA DE VALORES DE COLOMBIA
ENKA;6,47;5.55;40771000,0;6300000,0;-0,38;6,47;6,47;6,47;6,47;ENKA DE COLOMBIA
PAZRIO;0,0;0.0;26732000,0;5450000,0;0,0;0,0;0,0;0,0;4,9;ACER. PAZ DEL RIO
MINEROS;3415,0;3.53;21757195,0;6375,0;-125,0;3415,0;3415,0;3415,0;3412,89;MINEROS
SIE;0,0;0.0;16065540,0;1899,0;0,0;0,0;0,0;0,0;8460,0;SOCIEDAD INVERSIONES ENERGIA
CONCONCRET;0,0;0.0;12124110,0;9591,0;0,0;0,0;0,0;0,0;1264,11;CONCONCRETO S.A
COLTEJER;0,0;0.0;6000000,0;5000,0;0,0;0,0;0,0;0,0;1200,0;COLTEJER
PFCARPAK;0,0;0.0;5016000,0;1200,0;0,0;0,0;0,0;0,0;4180,0;CARVAJAL EMPAQUES S.A.
SDCORFIC;0,0;0.0;991020,0;29,0;0,0;0,0;0,0;0,0;34173,1;CORFICOLOMBIANA
