Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
CEMARGOS;10460,0;1.16;35286169760,0;3373435,0;120,0;10380,0;10500,0;10360,0;10460,01;CEMENTOS ARGOS
ICOLCAP;18725,0;0.15;34496351000,0;1843000,0;27,5;18675,0;18777,0;18670,0;18717,5;FONDO BURSATIL ISHARES COLCAP
ECOPETROL;5430,0;0.18;30138968550,0;5548341,0;10,0;5420,0;5460,0;5400,0;5432,07;ECOPETROL
GRUPOSURA;37600,0;1.18;19250293360,0;513940,0;440,0;37100,0;37640,0;37100,0;37456,3;GRUPO SURA
CLH;13100,0;0.61;16238258040,0;1234115,0;-80,0;13100,0;13300,0;13060,0;13157,82;CEMEX LATAM HOLDINGS
PFGRUPSURA;39000,0;1.04;11242020320,0;288683,0;400,0;38600,0;39180,0;38600,0;38942,44;GRUPO SURA
PREC;43480,0;1.64;10891003900,0;251369,0;700,0;42780,0;43560,0;42780,0;43326,76;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;30600,0;0.66;10344340900,0;339994,0;200,0;30340,0;30700,0;30300,0;30425,07;BANCO BANCOLOMBIA
PFDAVVNDA;24800,0;0.57;8530323580,0;345661,0;140,0;24520,0;24800,0;24500,0;24678,29;BANCO DAVIVIENDA
NUTRESA;26300,0;1.47;8455488320,0;323942,0;380,0;25900,0;26320,0;25800,0;26101,86;GRUPO NUTRESA
EEB;1365,0;2.25;6651149920,0;4914509,0;30,0;1335,0;1370,0;1335,0;1353,37;GRUPO ENERGIA BOGOTA
CORFICOLCF;35120,0;0.34;5817884120,0;165639,0;120,0;35100,0;35280,0;35000,0;35123,88;CORFICOLOMBIANA
INVERARGOS;23640,0;1.03;5113990840,0;216626,0;240,0;23620,0;23680,0;23440,0;23607,47;GRUPO ARGOS
EXITO;34980,0;0.34;5080353240,0;144969,0;-120,0;34900,0;35400,0;34700,0;35044,41;EXITO
ODINSA;9060,0;2.37;4627309120,0;511624,0;210,0;8900,0;9150,0;8900,0;9044,36;ODINSA
ISAGEN;2535,0;1.2;3602700635,0;1429998,0;30,0;2500,0;2535,0;2500,0;2519,37;ISAGEN
