Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4450,0;2.2;49400447580,0;11004793,0;-100,0;4550,0;4560,0;4450,0;4488,99;ECOPETROL
PREC;37620,0;2.89;31386142500,0;817898,0;-1120,0;38660,0;39120,0;37620,0;38374,15;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;30380,0;0.33;13676376740,0;451331,0;100,0;30260,0;30440,0;30180,0;30302,32;BANCO BANCOLOMBIA
CORFICOLCF;34300,0;0.29;12677318080,0;370460,0;-100,0;34400,0;34400,0;34020,0;34220,48;CORFICOLOMBIANA
BCOLOMBIA;29380,0;0.62;8721652840,0;297792,0;180,0;29180,0;29380,0;29160,0;29287,73;BANCO BANCOLOMBIA
PFGRUPSURA;39000,0;0.86;7790552220,0;198093,0;-340,0;39360,0;39360,0;39000,0;39327,75;GRUPO SURA
CONCONCRET;1375,0;1.1;7591842565,0;5540471,0;15,0;1370,0;1375,0;1370,0;1370,25;CONCONCRETO S.A
PFDAVVNDA;25000,0;1.5;5670951100,0;225582,0;-380,0;25200,0;25400,0;24980,0;25139,2;BANCO DAVIVIENDA
ICOLCAP;17610,0;0.54;5442200058,0;308612,0;-95,0;17710,0;17710,0;17610,0;17634,44;FONDO BURSATIL ISHARES COLCAP
EEB;1400,0;0.36;3206972455,0;2300574,0;5,0;1385,0;1400,0;1385,0;1393,99;GRUPO ENERGIA BOGOTA
EXITO;32220,0;2.3;3175448980,0;97891,0;-760,0;33000,0;33000,0;32220,0;32438,62;EXITO
CLH;13160,0;2.02;2730460600,0;211634,0;260,0;12900,0;13160,0;12860,0;12901,81;CEMEX LATAM HOLDINGS
ISA;8830,0;1.89;2482164470,0;279683,0;-170,0;8850,0;8910,0;8790,0;8874,92;ISA INTERCONEXION ELECTRICA
ISAGEN;2520,0;0.59;2368321095,0;933046,0;-15,0;2550,0;2550,0;2520,0;2538,27;ISAGEN
BOGOTA;58220,0;0.38;1335992700,0;22980,0;220,0;57960,0;58480,0;57960,0;58137,19;BANCO DE BOGOTA
PFAVAL;1255,0;0.0;1304287275,0;1040500,0;0,0;1255,0;1260,0;1250,0;1253,52;GRUPO AVAL ACCIONES Y VALORES
BVC;30,3;1.0;1147839876,0;38251453,0;0,3;30,0;30,3;30,0;30,01;BOLSA DE VALORES DE COLOMBIA
CELSIA;5570,0;0.54;925938250,0;165669,0;-30,0;5560,0;5600,0;5560,0;5589,09;CELSIA
GRUPOAVAL;1245,0;0.4;900997730,0;723109,0;-5,0;1250,0;1250,0;1245,0;1246,01;GRUPO AVAL ACCIONES Y VALORES
PMGC;10680,0;4.64;848708960,0;78662,0;-520,0;11100,0;11100,0;10680,0;10789,31;PETROMINERALES LTD
GRUPOSURA;38300,0;0.57;846946540,0;22191,0;-220,0;38100,0;38300,0;38100,0;38166,22;GRUPO SURA
PFINVARGOS;22300,0;0.0;755746300,0;33829,0;0,0;22300,0;22500,0;22300,0;22340,19;GRUPO ARGOS
CEMARGOS;8800,0;0.0;705428030,0;80091,0;0,0;8840,0;8840,0;8800,0;8807,83;CEMENTOS ARGOS
PFAVTA;4440,0;0.11;487786585,0;109792,0;-5,0;4440,0;4460,0;4425,0;4442,82;AVIANCA HOLDINGS S.A.
INVERARGOS;22200,0;0.89;435376560,0;19608,0;-200,0;22200,0;22220,0;22200,0;22204,03;GRUPO ARGOS
NUTRESA;25400,0;0.0;378980660,0;15010,0;0,0;25400,0;25400,0;25060,0;25248,54;GRUPO NUTRESA
ETB;400,0;0.5;264636668,0;659598,0;-2,0;404,0;404,0;400,0;401,21;ETB
CNEC;5240,0;1.87;264049340,0;50610,0;-100,0;5230,0;5300,0;5150,0;5217,34;CANACOL ENERGY LTD
POPULAR;500,0;5.26;214437500,0;428875,0;25,0;500,0;500,0;500,0;500,0;BANCO POPULAR
PFHELMBANK;499,0;0.6;170702000,0;341595,0;-3,0;500,0;500,0;499,0;499,72;HELM BANK S.A.
PFCARPAK;5170,0;0.39;135851770,0;26582,0;-20,0;5000,0;5170,0;5000,0;5110,67;CARVAJAL EMPAQUES S.A.
TABLEMAC;0,0;0.0;109564600,0;14617000,0;0,0;0,0;0,0;0,0;7,5;TABLEMAC
CARTON;0,0;0.0;24000000,0;5000,0;0,0;0,0;0,0;0,0;4800,0;CARTON COLOMBIA
BIOMAX;1575,0;0.0;22026375,0;13985,0;0,0;1575,0;1575,0;1575,0;1575,0;BIOMAX BIOCOMBUSTIBLES S.A.
VALOREM;325,0;0.31;21479250,0;66090,0;-1,0;325,0;325,0;325,0;325,0;VALOREM S.A.
SDCORFIC;32720,0;0.3;20052640,0;612,0;-100,0;32720,0;32720,0;32720,0;32765,75;CORFICOLOMBIANA
MINEROS;0,0;0.0;10897500,0;2500,0;0,0;0,0;0,0;0,0;4359,0;MINEROS
VALSIMESA;0,0;0.0;2320000,0;2120,0;0,0;0,0;0,0;0,0;1094,34;VALORES SIMESA
VILLAS;0,0;0.0;490500,0;75,0;0,0;0,0;0,0;0,0;6540,0;BANCO AV VILLAS
