Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2420,0;3.64;77353384560,0;32134766,0;85,0;2320,0;2440,0;2315,0;2407,16;ECOPETROL
PFBCOLOM;31160,0;3.87;29967857100,0;968880,0;1160,0;30280,0;31280,0;30280,0;30930,41;BANCO BANCOLOMBIA
BCOLOMBIA;31260,0;3.24;7357693080,0;238304,0;980,0;30280,0;31260,0;29900,0;30875,24;BANCO BANCOLOMBIA
PFDAVVNDA;29720,0;0.41;6756228120,0;226544,0;120,0;29680,0;30000,0;29540,0;29823,03;BANCO DAVIVIENDA
EXITO;16820,0;0.36;6687735720,0;397036,0;-60,0;16900,0;16900,0;16820,0;16844,15;EXITO
ISA;14400,0;0.98;3928313380,0;273486,0;140,0;14220,0;14400,0;14220,0;14363,86;ISA INTERCONEXION ELECTRICA
GRUPOARGOS;20800,0;1.07;3558591860,0;171699,0;220,0;20580,0;20800,0;20580,0;20725,76;GRUPO ARGOS
GRUPOSURA;40620,0;2.63;3377929780,0;83514,0;1040,0;39580,0;40640,0;39580,0;40447,47;GRUPO SURA
PFAVAL;1285,0;1.18;2918104120,0;2280581,0;15,0;1270,0;1285,0;1270,0;1279,54;GRUPO AVAL ACCIONES Y VALORES
HCOLSEL;14175,0;0.43;2126250000,0;150000,0;60,0;14175,0;14175,0;14175,0;14175,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CNEC;10520,0;2.41;2087814720,0;197289,0;-260,0;10780,0;10820,0;10380,0;10582,52;CANACOL ENERGY LTD
PFGRUPSURA;39540,0;2.97;2038933840,0;51767,0;1140,0;38400,0;39540,0;38300,0;39386,75;GRUPO SURA
CORFICOLCF;28440,0;1.59;2014142340,0;70663,0;-460,0;28800,0;28800,0;28300,0;28503,49;CORFICOLOMBIANA
EEB;2035,0;0.49;1891836175,0;928164,0;10,0;2035,0;2045,0;2030,0;2038,26;GRUPO ENERGIA BOGOTA
CEMARGOS;11600,0;0.69;1882639260,0;163334,0;80,0;11520,0;11600,0;11420,0;11526,32;CEMENTOS ARGOS
PFGRUPOARG;18900,0;2.05;1519199200,0;80259,0;380,0;18560,0;18960,0;18560,0;18928,71;GRUPO ARGOS
PFCEMARGOS;9800,0;0.2;1020721560,0;103875,0;-20,0;9670,0;9860,0;9670,0;9826,44;CEMENTOS ARGOS
NUTRESA;27320,0;0.22;813447340,0;29794,0;-60,0;27400,0;27460,0;27020,0;27302,39;GRUPO NUTRESA
CELSIA;4700,0;1.36;690934830,0;146826,0;-65,0;4715,0;4765,0;4700,0;4705,81;CELSIA
CLH;10900,0;0.18;608503920,0;55899,0;-20,0;10920,0;10940,0;10800,0;10885,77;CEMEX LATAM HOLDINGS
PFCARPAK;5300,0;0.0;268095200,0;50584,0;0,0;5300,0;5300,0;5300,0;5300,0;CARVAJAL EMPAQUES S.A.
ICOLCAP;15500,0;1.41;256956628,5;16565,0;215,0;15527,5;15536,0;15500,0;15512,02;FONDO BURSATIL ISHARES COLCAP
PFAVH;2895,0;0.17;246079905,0;85366,0;-5,0;2870,0;2895,0;2870,0;2882,65;AVIANCA HOLDINGS S.A.
ETB;443,0;0.0;241142980,0;547502,0;0,0;441,0;443,0;440,0;440,44;ETB
BOGOTA;66900,0;1.46;154018940,0;2323,0;960,0;65960,0;66900,0;65940,0;66301,74;BANCO DE BOGOTA
GRUPOAVAL;1270,0;3.05;94577235,0;74298,0;-40,0;1275,0;1275,0;1270,0;1272,94;GRUPO AVAL ACCIONES Y VALORES
GRUBOLIVAR;52500,0;0.0;92369000,0;1736,0;0,0;54000,0;54000,0;52500,0;53207,95;GRUPO BOLIVAR
CONCONCRET;995,0;0.51;87374935,0;87864,0;5,0;995,0;995,0;990,0;994,43;CONCONCRETO S.A
BVC;26,4;0.0;62522908,8;2368292,0;0,0;26,4;26,4;26,4;26,4;BOLSA DE VALORES DE COLOMBIA
PFCORFICOL;22400,0;0.18;61330720,0;2736,0;40,0;22420,0;22420,0;22400,0;22416,2;CORFICOLOMBIANA
ELCONDOR;1155,0;0.43;53105350,0;45970,0;5,0;1155,0;1155,0;1155,0;1155,22;EL CONDOR
ENKA;8,33;6.93;32903500,0;3950000,0;-0,62;8,33;8,33;8,33;8,33;ENKA DE COLOMBIA
BBVACOL;265,0;1.85;22184861,0;83663,0;-5,0;265,0;265,0;265,0;265,17;BBVA COLOMBIA
PAZRIO;0,0;0.0;6692843,74;608537,0;0,0;0,0;0,0;0,0;11,0;ACER. PAZ DEL RIO
OCCIDENTE;38900,0;1.02;5835000,0;150,0;-400,0;38900,0;38900,0;38900,0;38900,0;BANCO DE OCCIDENTE
FABRICATO;0,0;0.0;3010627,4;314780,0;0,0;0,0;0,0;0,0;9,56;FABRICATO
VALOREM;0,0;0.0;1058019,0;1701,0;0,0;0,0;0,0;0,0;622,0;VALOREM S.A.
COLTEJER;0,0;0.0;310080,0;272,0;0,0;0,0;0,0;0,0;1140,0;COLTEJER
