Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3100,0;0,00;21305444335;6760129;0,00;3140,0;3200,0;3090,0;3151,63;ECOPETROL;EQTY
ICOLCAP;14106,0;0,40;12994459488,5;920991;56,00;14078,0;14110,0;14054,5;14109,21;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;1045,0;1,95;12607581525;12144894;20,00;1030,0;1045,0;1030,0;1038,1;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;32420,0;-1,70;9636477880;295872;-560,00;33020,0;33300,0;32400,0;32569,75;BANCO BANCOLOMBIA;EQTY
CEMARGOS;6980,0;0,29;5692172320;813221;20,00;7010,0;7010,0;6960,0;6999,54;CEMENTOS ARGOS;EQTY
ISA;13740,0;1,18;5131607720;374312;160,00;13780,0;13780,0;13600,0;13709,44;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;32100,0;-2,61;3548909560;109400;-860,00;32960,0;33000,0;32100,0;32439,76;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;16700,0;0,12;2974594640;177867;20,00;16680,0;16800,0;16660,0;16723,7;GRUPO ARGOS;EQTY
GRUPOSURA;32780,0;0,43;2944071940;90024;140,00;32880,0;32880,0;32600,0;32703,19;GRUPO SURA;EQTY
PFGRUPOARG;13740,0;-0,15;2887924120;209887;-20,00;13760,0;13760,0;13700,0;13759,42;GRUPO ARGOS;EQTY
PROMIGAS;5000,0;-9,09;2419950000;451070;-500,00;5400,0;5400,0;5000,0;5364,91;PROMIGAS;EQTY
CORFICOLCF;18000,0;-1,53;1690166920;94161;-280,00;18180,0;18180,0;17900,0;17949,76;CORFICOLOMBIANA;EQTY
EXITO;12720,0;-1,40;1029028160;80443;-180,00;12900,0;12900,0;12600,0;12792,02;EXITO;EQTY
NUTRESA;23100,0;-1,79;931628940;39625;-420,00;23580,0;23680,0;23100,0;23511,14;GRUPO NUTRESA;EQTY
EEB;1805,0;-1,90;841233685;460353;-35,00;1840,0;1840,0;1805,0;1827,37;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;30760,0;0,52;810393600;26349;160,00;30340,0;30840,0;30340,0;30756,14;GRUPO SURA;EQTY
CELSIA;3995,0;0,25;804163860;201898;10,00;3985,0;4000,0;3900,0;3983,02;CELSIA;EQTY
CNEC;10080,0;1,82;601563800;59817;180,00;10000,0;10100,0;9930,0;10056,74;CANACOL ENERGY LTD;EQTY
ETB;277,0;-1,77;382578310;1452487;-5,00;260,0;277,0;254,0;263,4;ETB;EQTY
CLH;4270,0;-0,35;303309255;71689;-15,00;4220,0;4270,0;4155,0;4230,9;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;59200,0;0,10;227074360;3840;60,00;59180,0;59200,0;59020,0;59133,95;BANCO DE BOGOTA;EQTY
PFAVH;2100,0;-1,87;181023120;85701;-40,00;2130,0;2130,0;2090,0;2112,26;AVIANCA HOLDINGS S.A.;EQTY
BVC;12500,0;1,30;163078120;13268;160,00;12320,0;12500,0;12240,0;12291,09;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;9500,0;-1,14;155543500;16373;-110,00;9500,0;9500,0;9500,0;9500,0;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;5800,0;-2,68;149321730;25670;-160,00;5900,0;5920,0;5800,0;5816,97;CEMENTOS ARGOS;EQTY
CONCONCRET;319,0;2,24;135212850;427790;7,00;312,0;319,0;312,0;316,07;CONCONCRETO S.A;EQTY
PFDAVVNDA;32680,0;-0,06;80161120;2465;-20,00;32000,0;32680,0;32000,0;32519,72;BANCO DAVIVIENDA;EQTY
ELCONDOR;1000,0;0,00;23454232;23496;0,00;1000,0;1000,0;1000,0;998,22;EL CONDOR;EQTY
PFCARPAK;5300,0;0,00;14999000;2830;0,00;5300,0;5300,0;5300,0;5300,0;CARVAJAL EMPAQUES S.A.;EQTY
GRUPOAVAL;0,0;0,00;11044475;10740;0,00;0,0;0,0;0,0;1028,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;0,0;0,00;2767500;450000;0,00;0,0;0,0;0,0;6,15;FABRICATO;EQTY
MARLY;0,0;-;2729500;515;-;0,0;0,0;0,0;5300,0;CLINICA DE MARLY;EQTY
BBVACOL;0,0;0,00;1061704;4000;0,00;0,0;0,0;0,0;265,43;BBVA COLOMBIA;EQTY
BIOMAX;0,0;0,00;1016400;462;0,00;0,0;0,0;0,0;2200,0;BIOMAX BIOCOMBUSTIBLES S.A.;EQTY
