Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2980,0;-1,32;29135444735;9665068;-40,00;3065,0;3090,0;2950,0;3014,51;ECOPETROL;EQTY
EXITO;12400,0;-1,43;25536125500;2042488;-180,00;12620,0;12640,0;12400,0;12502,46;EXITO;EQTY
GRUPOSURA;32640,0;0,06;16207483620;496584;20,00;32740,0;32740,0;32460,0;32637,95;GRUPO SURA;EQTY
PFBCOLOM;32780,0;0,61;14275177020;435234;200,00;33000,0;33000,0;32720,0;32798,86;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13900,0;0,41;10445388000;748500;56,50;13998,0;13998,0;13900,0;13955,09;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;13720,0;-0,15;7089383920;515901;-20,00;13560,0;13860,0;13560,0;13741,75;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;32420,0;0,12;6303821820;193767;40,00;32400,0;32840,0;32400,0;32533,0;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;16500,0;-1,08;4144960060;250039;-180,00;16680,0;16680,0;16500,0;16577,25;GRUPO ARGOS;EQTY
CEMARGOS;6990,0;-0,14;3625319630;518006;-10,00;7000,0;7010,0;6990,0;6998,61;CEMENTOS ARGOS;EQTY
PFDAVVNDA;32700,0;1,43;3102092520;95858;460,00;32240,0;32700,0;32120,0;32361,33;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;30500,0;-0,33;2832343180;92689;-100,00;30600,0;30600,0;30440,0;30557,49;GRUPO SURA;EQTY
PFAVAL;1030,0;-0,96;2191683115;2114224;-10,00;1035,0;1040,0;1030,0;1036,64;GRUPO AVAL ACCIONES Y VALORES;EQTY
EEB;1770,0;-1,39;1576262820;884107;-25,00;1800,0;1800,0;1765,0;1782,89;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;18000,0;0,11;955987280;53430;20,00;17580,0;18000,0;17580,0;17892,33;CORFICOLOMBIANA;EQTY
PFGRUPOARG;13760,0;-0,29;895030100;64944;-40,00;13800,0;13800,0;13700,0;13781,57;GRUPO ARGOS;EQTY
PFAVH;1905,0;-1,80;862471210;457182;-35,00;1985,0;1985,0;1600,0;1886,49;AVIANCA HOLDINGS S.A.;EQTY
NUTRESA;23800,0;0,68;778011060;32838;160,00;23620,0;23800,0;23580,0;23692,4;GRUPO NUTRESA;EQTY
CLH;4175,0;-2,11;698102505;167894;-90,00;4260,0;4265,0;4000,0;4158,0;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;59000,0;0,00;595484600;10094;0,00;59000,0;59000,0;58900,0;58993,92;BANCO DE BOGOTA;EQTY
CELSIA;3970,0;-0,25;317070845;79807;-10,00;3980,0;3980,0;3970,0;3972,97;CELSIA;EQTY
ELCONDOR;950,0;-5,00;300392742;316205;-50,00;950,0;950,0;950,0;949,99;EL CONDOR;EQTY
TERPEL;9500,0;0,00;167675000;17650;0,00;9500,0;9500,0;9500,0;9500,0;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;5940,0;2,41;125126310;21284;140,00;5800,0;5940,0;5800,0;5878,89;CEMENTOS ARGOS;EQTY
GRUPOAVAL;1035,0;0,49;120582845;117191;5,00;1025,0;1035,0;1025,0;1028,94;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;10060,0;-0,40;76154220;7640;-40,00;9920,0;10060,0;9920,0;9967,83;CANACOL ENERGY LTD;EQTY
BVC;12200,0;-0,49;25742580;2110;-60,00;12200,0;12200,0;12200,0;12200,27;BOLSA DE VALORES DE COLOMBIA;EQTY
BBVACOL;250,0;-5,66;25412680;97585;-15,00;265,0;265,0;250,0;260,42;BBVA COLOMBIA;EQTY
ETB;271,0;0,00;18500183;67353;0,00;271,0;271,0;271,0;274,67;ETB;EQTY
CONCONCRET;319,0;3,91;12522557;39867;12,00;319,0;319,0;319,0;314,11;CONCONCRETO S.A;EQTY
PFCORFICOL;15780,0;-4,36;9272560;588;-720,00;15780,0;15780,0;15780,0;15769,66;CORFICOLOMBIANA;EQTY
COLTEJER;0,0;0,00;20850;139;0,00;0,0;0,0;0,0;150,0;COLTEJER;EQTY
