Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3465,0;-7,35;71590836210;20423762;-275,00;3700,0;3740,0;3455,0;3505,27;ECOPETROL;EQTY
PFBCOLOM;30980,0;2,92;15907661120;516396;880,00;30600,0;31260,0;30100,0;30805,16;BANCO BANCOLOMBIA;EQTY
PFAVAL;1160,0;2,65;13421863270;11758602;30,00;1130,0;1160,0;1130,0;1141,45;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;31000,0;2,38;10076023660;325686;720,00;30280,0;31500,0;30280,0;30937,85;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;31000,0;-1,27;9194952660;293082;-400,00;32200,0;32200,0;31000,0;31373,31;GRUPO SURA;EQTY
EEB;1805,0;-2,70;7467842140;4172037;-50,00;1875,0;1875,0;1710,0;1789,98;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;28800,0;-2,04;5834807020;200068;-600,00;29400,0;29540,0;28800,0;29164,12;GRUPO SURA;EQTY
EXITO;14100,0;1,44;5727868020;411570;200,00;13880,0;14100,0;13800,0;13917,12;EXITO;EQTY
CORFICOLCF;20100,0;2,03;5674160440;286100;400,00;19700,0;20360,0;19700,0;19832,79;CORFICOLOMBIANA;EQTY
NUTRESA;22400,0;0,45;5274814420;236483;100,00;22300,0;22960,0;22200,0;22305,26;GRUPO NUTRESA;EQTY
ICOLCAP;13933,5;-2,08;3671413648,5;261409;-296,50;14120,0;14152,0;13933,5;14044,71;FONDO BURSATIL ISHARES COLCAP;EQTY
BOGOTA;64000,0;-0,03;2981505220;46598;-20,00;64020,0;64600,0;63700,0;63983,54;BANCO DE BOGOTA;EQTY
PROMIGAS;5230,0;0,00;2918307770;557999;0,00;5230,0;5230,0;5230,0;5229,95;PROMIGAS;EQTY
PFDAVVNDA;31600,0;1,94;2853129520;91333;600,00;31000,0;31600,0;30660,0;31238,76;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;15120,0;0,80;2837072980;188852;120,00;15260,0;15340,0;14980,0;15022,73;GRUPO ARGOS;EQTY
CEMARGOS;7010,0;-0,14;2108690440;301949;-10,00;7000,0;7020,0;6950,0;6983,6;CEMENTOS ARGOS;EQTY
CELSIA;4040,0;1,51;1915651560;478216;60,00;3980,0;4045,0;3980,0;4005,83;CELSIA;EQTY
ISA;12280,0;2,68;1741037340;143365;320,00;12000,0;12580,0;12000,0;12144,09;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPOARG;12700,0;-2,31;961867660;73957;-300,00;13000,0;13100,0;12600,0;13005,77;GRUPO ARGOS;EQTY
PFCEMARGOS;5890,0;1,55;840939660;148402;90,00;5660,0;5890,0;5430,0;5666,63;CEMENTOS ARGOS;EQTY
CLH;4955,0;-0,90;788476805;157849;-45,00;5000,0;5000,0;4955,0;4995,13;CEMEX LATAM HOLDINGS;EQTY
PFAVH;2040,0;3,29;681641395;343422;65,00;1975,0;2040,0;1970,0;1984,85;AVIANCA HOLDINGS S.A.;EQTY
CNEC;9100,0;4,24;669670060;74555;370,00;8500,0;9100,0;8500,0;8982,23;CANACOL ENERGY LTD;EQTY
GRUPOAVAL;1180,0;7,27;424382930;375631;80,00;1050,0;1180,0;1050,0;1129,79;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;255,0;0,79;209172308;815425;2,00;258,0;260,0;255,0;256,52;ETB;EQTY
CONCONCRET;248,0;-9,82;72287760;289824;-27,00;252,0;252,0;248,0;249,42;CONCONCRETO S.A;EQTY
BVC;12900,0;-0,77;46513340;3602;-100,00;12940,0;12940,0;12900,0;12913,2;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;9800,0;0,00;13554200;1386;0,00;9800,0;9800,0;9800,0;9779,37;ORGANIZACION TERPEL;EQTY
CARTON;0,0;0,00;3416000;560;0,00;0,0;0,0;0,0;6100,0;CARTON COLOMBIA;EQTY
ENKA;0,0;0,00;2608000;400000;0,00;0,0;0,0;0,0;6,52;ENKA DE COLOMBIA;EQTY
COLTEJER;0,0;0,00;41085;83;0,00;0,0;0,0;0,0;495,0;COLTEJER;EQTY
