Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
GRUPOSURA;31800,0;2.03;566427310780,0;17699452,0;-660,0;32440,0;32460,0;31800,0;32002,53;GRUPO SURA
ECOPETROL;3705,0;0.54;40687660100,0;10998574,0;20,0;3700,0;3745,0;3670,0;3699,36;ECOPETROL
PFBCOLOM;29380,0;2.13;22664554320,0;763921,0;-640,0;30040,0;30160,0;29240,0;29668,71;BANCO BANCOLOMBIA
CORFICOLCF;20360,0;4.32;10914087120,0;518023,0;-920,0;21100,0;21300,0;20360,0;21068,73;CORFICOLOMBIANA
GRUPOARGOS;15000,0;0.0;8859682400,0;589974,0;0,0;15000,0;15240,0;14980,0;15017,07;GRUPO ARGOS
BCOLOMBIA;29400,0;2.39;6380380040,0;214701,0;-720,0;30120,0;30120,0;29280,0;29717,51;BANCO BANCOLOMBIA
CEMARGOS;6920,0;1.42;5470656930,0;780546,0;-100,0;7030,0;7200,0;6920,0;7008,76;CEMENTOS ARGOS
PFAVAL;1100,0;0.9;4031952795,0;3654856,0;-10,0;1105,0;1115,0;1095,0;1103,18;GRUPO AVAL ACCIONES Y VALORES
PFGRUPOARG;12840,0;3.17;2612223020,0;198672,0;-420,0;13260,0;13260,0;12840,0;13148,42;GRUPO ARGOS
EEB;1935,0;0.77;2112007670,0;1083370,0;-15,0;1965,0;1970,0;1935,0;1949,48;GRUPO ENERGIA BOGOTA
ISA;12140,0;1.3;2064139200,0;168881,0;-160,0;12180,0;12380,0;12140,0;12222,45;ISA INTERCONEXION ELECTRICA
EXITO;13960,0;1.69;2054922500,0;147086,0;-240,0;14100,0;14100,0;13900,0;13970,89;EXITO
PFGRUPSURA;30000,0;2.02;1000003620,0;33067,0;-620,0;30580,0;30620,0;30000,0;30241,74;GRUPO SURA
BOGOTA;66000,0;2.65;695752900,0;10399,0;-1800,0;67300,0;67300,0;66000,0;66905,75;BANCO DE BOGOTA
BVC;13180,0;4.11;450894600,0;34409,0;520,0;13100,0;13200,0;12860,0;13103,97;BOLSA DE VALORES DE COLOMBIA
PFDAVVNDA;31000,0;0.58;399009020,0;12895,0;-180,0;30520,0;31300,0;30520,0;30942,93;BANCO DAVIVIENDA
CELSIA;4000,0;2.68;345981700,0;84617,0;-110,0;4200,0;4280,0;4000,0;4088,8;CELSIA
NUTRESA;23000,0;0.0;286094000,0;12413,0;0,0;23120,0;23120,0;23000,0;23047,93;GRUPO NUTRESA
CLH;5200,0;1.33;191078830,0;36489,0;-70,0;5190,0;5400,0;5190,0;5236,61;CEMEX LATAM HOLDINGS
ICOLCAP;14270,0;0.82;184367563,5;12907,0;-117,5;14322,0;14338,0;14223,5;14284,31;FONDO BURSATIL ISHARES COLCAP
PFAVH;2065,0;3.05;174265700,0;83042,0;-65,0;2125,0;2125,0;2065,0;2098,52;AVIANCA HOLDINGS S.A.
PROMIGAS;6100,0;0.0;172025500,0;28215,0;0,0;6100,0;6100,0;6100,0;6096,95;PROMIGAS
MINEROS;1875,0;7.18;112676805,0;56485,0;-145,0;2020,0;2020,0;1860,0;1994,81;MINEROS
GRUPOAVAL;1100,0;1.79;59768320,0;54318,0;-20,0;1100,0;1100,0;1100,0;1100,34;GRUPO AVAL ACCIONES Y VALORES
PFCEMARGOS;6130,0;0.16;55765870,0;9097,0;-10,0;6130,0;6130,0;6130,0;6130,14;CEMENTOS ARGOS
CONCONCRET;300,0;7.14;26181000,0;88200,0;20,0;300,0;300,0;300,0;296,84;CONCONCRETO S.A
ELCONDOR;1000,0;0.0;21149325,0;21160,0;0,0;1000,0;1000,0;1000,0;999,5;EL CONDOR
ETB;0,0;0.0;6363046,0;23780,0;0,0;0,0;0,0;0,0;267,58;ETB
