Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFDAVVNDA;30200,0;-0,66;12507523640;423566;-200,00;29500,0;30500,0;29400,0;29529,1;BANCO DAVIVIENDA;EQTY
ECOPETROL;2720,0;6,67;5114182560;1948568;170,00;2610,0;2720,0;2520,0;2624,59;ECOPETROL;EQTY
GRUPOSURA;32000,0;-0,87;1812196780;56284;-280,00;32040,0;32500,0;31800,0;32197,37;GRUPO SURA;EQTY
PFBCOLOM;30900,0;2,93;1532016160;50756;880,00;30020,0;30900,0;29900,0;30183,94;BANCO BANCOLOMBIA;EQTY
ICOLCAP;13461,0;2,21;1363208239;101302;291,00;13142,0;13461,0;13142,0;13456,87;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPSURA;30780,0;0,39;933634360;30481;120,00;29700,0;30780,0;29700,0;30630,04;GRUPO SURA;EQTY
BCOLOMBIA;30800,0;2,67;927504960;30882;800,00;30000,0;30980,0;30000,0;30033,84;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17040,0;1,91;836961440;49106;320,00;16720,0;17300,0;16720,0;17043,98;GRUPO ARGOS;EQTY
PFGRUPOARG;13780,0;3,61;701303000;50933;480,00;13780,0;13780,0;13720,0;13769,13;GRUPO ARGOS;EQTY
EEB;1800,0;-0,83;445371195;248447;-15,00;1750,0;1810,0;1750,0;1792,62;GRUPO ENERGIA BOGOTA;EQTY
ISA;14280,0;-0,14;389896360;27818;-20,00;13740,0;14280,0;13740,0;14015,97;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;7010,0;-1,54;337186420;48164;-110,00;7010,0;7010,0;7000,0;7000,8;CEMENTOS ARGOS;EQTY
PFAVH;1630,0;0,93;176630000;109000;15,00;1615,0;1630,0;1615,0;1620,46;AVIANCA HOLDINGS S.A.;EQTY
BOGOTA;55880,0;0,00;168142920;3009;0,00;55880,0;55880,0;55880,0;55880,0;BANCO DE BOGOTA;EQTY
CORFICOLCF;16400,0;0,12;139909060;8536;20,00;16400,0;16400,0;16400,0;16390,47;CORFICOLOMBIANA;EQTY
PFAVAL;990,0;4,21;137669368;146509;40,00;914,0;990,0;914,0;939,66;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;12200,0;0,00;84025160;6895;0,00;12200,0;12200,0;12200,0;12186,39;EXITO;EQTY
CELSIA;4000,0;2,56;81490760;20792;100,00;3900,0;4000,0;3900,0;3919,33;CELSIA;EQTY
NUTRESA;23880,0;1,70;58467800;2485;400,00;23480,0;23880,0;23480,0;23528,29;GRUPO NUTRESA;EQTY
PFCEMARGOS;5800,0;9,23;35232900;6320;490,00;5800,0;5800,0;5800,0;5574,83;CEMENTOS ARGOS;EQTY
TERPEL;9600,0;1,05;33312000;3470;100,00;9600,0;9600,0;9600,0;9600,0;ORGANIZACION TERPEL;EQTY
CLH;3700,0;5,71;27625000;7500;200,00;3700,0;3700,0;3700,0;3683,33;CEMEX LATAM HOLDINGS;EQTY
GRUPOAVAL;0,0;0,00;10037175;10851;0,00;0,0;0,0;0,0;925,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
BBVACOL;0,0;0,00;5593355;21107;0,00;0,0;0,0;0,0;265,0;BBVA COLOMBIA;EQTY
ETB;0,0;0,00;3429000;13500;0,00;0,0;0,0;0,0;254,0;ETB;EQTY
ELCONDOR;0,0;0,00;2183940;1962;0,00;0,0;0,0;0,0;1113,12;EL CONDOR;EQTY
