Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3190,0;-2,60;32794478825;10232438;-85,00;3255,0;3255,0;3170,0;3204,95;ECOPETROL;EQTY
PFBCOLOM;33400,0;-1,59;9328796320;279274;-540,00;32160,0;33720,0;32160,0;33403,74;BANCO BANCOLOMBIA;EQTY
PFAVAL;1175,0;-0,84;3485749500;2953802;-10,00;1180,0;1195,0;1165,0;1180,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;16100,0;0,63;3124469180;193912;100,00;16120,0;16240,0;16020,0;16112,82;GRUPO ARGOS;EQTY
GRUPOSURA;33000,0;0,61;2544600360;76994;200,00;33180,0;33200,0;32960,0;33049,33;GRUPO SURA;EQTY
ISA;13120,0;-2,24;2187422480;165956;-300,00;13040,0;13420,0;13040,0;13180,74;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;33480,0;-0,89;1437768560;42907;-300,00;33780,0;33780,0;33300,0;33508,95;BANCO BANCOLOMBIA;EQTY
CEMARGOS;7140,0;1,28;1351815810;190426;90,00;7090,0;7140,0;7040,0;7098,9;CEMENTOS ARGOS;EQTY
NUTRESA;23580,0;0,00;1313273460;55746;0,00;23440,0;23700,0;23440,0;23558,16;GRUPO NUTRESA;EQTY
PFGRUPSURA;31460,0;0,58;1263702580;40416;180,00;31280,0;31480,0;30920,0;31267,38;GRUPO SURA;EQTY
PFDAVVNDA;33640,0;-1,06;1249005680;36988;-360,00;33660,0;33820,0;33640,0;33767,86;BANCO DAVIVIENDA;EQTY
BOGOTA;63600,0;-0,59;848975980;13269;-380,00;66500,0;66500,0;63600,0;63981,91;BANCO DE BOGOTA;EQTY
EXITO;14140,0;-2,21;723303000;50665;-320,00;14460,0;14500,0;13980,0;14276,19;EXITO;EQTY
EEB;1830,0;-1,08;554568900;302067;-20,00;1865,0;1865,0;1820,0;1835,91;GRUPO ENERGIA BOGOTA;EQTY
GRUPOAVAL;1165,0;-0,85;550948750;471310;-10,00;1180,0;1185,0;1165,0;1168,97;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;20660,0;-0,67;388459640;18918;-140,00;20300,0;20800,0;20300,0;20533,86;CORFICOLOMBIANA;EQTY
CNEC;10460,0;3,56;371692140;36016;360,00;10140,0;10460,0;10140,0;10320,19;CANACOL ENERGY LTD;EQTY
PFAVH;2100,0;-0,71;326091615;155606;-15,00;2145,0;2145,0;2080,0;2095,62;AVIANCA HOLDINGS S.A.;EQTY
PROMIGAS;5460,0;0,92;226385220;40283;50,00;5600,0;5800,0;5460,0;5619,87;PROMIGAS;EQTY
OCCIDENTE;39560,0;0,15;118680000;3000;60,00;39560,0;39560,0;39560,0;39560,0;BANCO DE OCCIDENTE;EQTY
PFGRUPOARG;13560,0;0,00;98488000;7300;0,00;13460,0;13560,0;13460,0;13491,51;GRUPO ARGOS;EQTY
ETB;270,0;-4,26;78299232;286953;-12,00;278,0;278,0;270,0;272,86;ETB;EQTY
ICOLCAP;14349,5;-0,87;57465172,5;3999;-125,50;14406,0;14406,0;14349,5;14369,89;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;5700,0;1,97;46865300;8350;110,00;5560,0;5700,0;5550,0;5612,61;CEMEX LATAM HOLDINGS;EQTY
CELSIA;4100,0;-1,56;46324005;11271;-65,00;4115,0;4115,0;4100,0;4110,02;CELSIA;EQTY
GRUBOLIVAR;52300,0;-0,38;24842500;475;-200,00;52300,0;52300,0;52300,0;52300,0;GRUPO BOLIVAR;EQTY
PFCORFICOL;17000,0;-5,56;17765000;1045;-1000,00;17000,0;17000,0;17000,0;17000,0;CORFICOLOMBIANA;EQTY
FABRICATO;6,0;-1,96;13868169,6;2314128;-0,12;6,0;6,0;6,0;5,99;FABRICATO;EQTY
ELCONDOR;0,0;0,00;12280800;12214;0,00;0,0;0,0;0,0;1005,47;EL CONDOR;EQTY
PFCEMARGOS;5980,0;2,05;12220710;2056;120,00;5980,0;5980,0;5980,0;5943,93;CEMENTOS ARGOS;EQTY
CONCONCRET;313,0;4,33;12218975;39089;13,00;313,0;313,0;313,0;312,59;CONCONCRETO S.A;EQTY
MINEROS;2000,0;0,00;9418000;4709;0,00;2000,0;2000,0;2000,0;2000,0;MINEROS;EQTY
GASNATURAL;0,0;0,00;4200000;60;0,00;0,0;0,0;0,0;70000,0;VANTI S.A. ESP;EQTY
TERPEL;0,0;0,00;2226400;242;0,00;0,0;0,0;0,0;9200,0;ORGANIZACION TERPEL;EQTY
CORFERIAS;0,0;0,00;500250;435;0,00;0,0;0,0;0,0;1150,0;CORFERIAS;EQTY
