Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2845,0;1.04;46491298790,0;16288179,0;-30,0;2870,0;2890,0;2830,0;2854,3;ECOPETROL
ICOLCAP;15555,0;0.25;30078802158,0;1932590,0;-39,5;15530,0;15584,0;15530,0;15563,99;FONDO BURSATIL ISHARES COLCAP
ISA;13700,0;0.44;19278085140,0;1409674,0;60,0;13640,0;13800,0;13620,0;13675,56;ISA INTERCONEXION ELECTRICA
PFBCOLOM;34500,0;0.88;12748640460,0;369415,0;300,0;34020,0;34680,0;34020,0;34510,35;BANCO BANCOLOMBIA
GRUPOARGOS;19320,0;0.63;11101710860,0;574130,0;120,0;19200,0;19500,0;19200,0;19336,58;GRUPO ARGOS
EEB;2090,0;0.0;9179340155,0;4400685,0;0,0;2090,0;2095,0;2080,0;2085,89;GRUPO ENERGIA BOGOTA
PFGRUPOARG;17400,0;1.75;8355875440,0;485099,0;300,0;17100,0;17400,0;17100,0;17225,09;GRUPO ARGOS
GRUPOSURA;36600,0;0.38;7542367340,0;204614,0;-140,0;36840,0;37240,0;36600,0;36861,44;GRUPO SURA
BCOLOMBIA;34060,0;1.31;7519297900,0;220841,0;440,0;33740,0;34140,0;33740,0;34048,47;BANCO BANCOLOMBIA
PFAVAL;1205,0;0.41;6900975775,0;5724020,0;-5,0;1210,0;1210,0;1200,0;1205,62;GRUPO AVAL ACCIONES Y VALORES
HCOLSEL;14095,0;0.46;6341685000,0;450000,0;-65,0;14073,5;14095,0;14073,5;14092,63;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CEMARGOS;9520,0;0.42;5731517860,0;599357,0;40,0;9480,0;9620,0;9480,0;9562,78;CEMENTOS ARGOS
PFDAVVNDA;35300,0;0.4;2755278200,0;77963,0;-140,0;35440,0;35440,0;35300,0;35340,84;BANCO DAVIVIENDA
CLH;8570,0;0.81;2511208790,0;291609,0;-70,0;8620,0;8620,0;8570,0;8611,56;CEMEX LATAM HOLDINGS
GRUBOLIVAR;53000,0;0.0;2503672000,0;47324,0;0,0;52700,0;53000,0;52700,0;52904,91;GRUPO BOLIVAR
EXITO;16180,0;0.5;2482347980,0;153295,0;80,0;16080,0;16240,0;16080,0;16193,27;EXITO
NUTRESA;26920,0;1.13;2139342140,0;79753,0;300,0;26620,0;26980,0;26620,0;26824,6;GRUPO NUTRESA
PFGRUPSURA;34840,0;1.19;2075837060,0;59050,0;-420,0;35260,0;35740,0;34840,0;35153,89;GRUPO SURA
CELSIA;4630,0;0.43;1795962185,0;387349,0;-20,0;4640,0;4645,0;4610,0;4636,55;CELSIA
PFAVH;2550,0;1.54;1348289935,0;519842,0;-40,0;2590,0;2645,0;2550,0;2593,65;AVIANCA HOLDINGS S.A.
CORFICOLCF;25180,0;0.08;1158040120,0;45976,0;20,0;25160,0;25240,0;25160,0;25187,93;CORFICOLOMBIANA
BOGOTA;68140,0;1.22;817088280,0;11988,0;-840,0;68960,0;68960,0;68000,0;68158,85;BANCO DE BOGOTA
CNEC;9480,0;0.21;594079350,0;63014,0;-20,0;9440,0;9480,0;9400,0;9427,74;CANACOL ENERGY LTD
PFCEMARGOS;8300,0;1.72;487299380,0;58888,0;140,0;8060,0;8300,0;8060,0;8275,02;CEMENTOS ARGOS
PROMIGAS;7730,0;0.26;414324330,0;53540,0;-20,0;7750,0;7750,0;7730,0;7738,59;PROMIGAS
ELCONDOR;1095,0;0.0;196805445,0;179731,0;0,0;1095,0;1095,0;1095,0;1095,0;EL CONDOR
GRUPOAVAL;1205,0;0.42;182006565,0;151075,0;5,0;1200,0;1220,0;1200,0;1204,74;GRUPO AVAL ACCIONES Y VALORES
ETB;385,0;1.53;119828926,0;310325,0;-6,0;385,0;392,0;384,0;386,14;ETB
CONCONCRET;790,0;0.0;106205966,0;135171,0;0,0;790,0;790,0;772,0;785,72;CONCONCRETO S.A
PFCORFICOL;20400,0;4.62;69360000,0;3400,0;900,0;20400,0;20400,0;20400,0;20400,0;CORFICOLOMBIANA
BBVACOL;288,0;0.0;59877872,0;207319,0;0,0;289,0;289,0;288,0;288,82;BBVA COLOMBIA
MINEROS;2400,0;0.0;12000000,0;5000,0;0,0;2400,0;2400,0;2400,0;2400,0;MINEROS
VALOREM;909,0;0.0;11781549,0;12961,0;0,0;909,0;909,0;909,0;909,0;VALOREM S.A.
BVC;11300,0;0.53;9175600,0;812,0;60,0;11300,0;11300,0;11300,0;11300,0;BOLSA DE VALORES DE COLOMBIA
FABRICATO;0,0;0.0;4855028,75;679025,0;0,0;0,0;0,0;0,0;7,15;FABRICATO
COLTEJER;0,0;0.0;115200,0;225,0;0,0;0,0;0,0;0,0;512,0;COLTEJER
