Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2880,0;1.23;39430733730,0;13624433,0;35,0;2890,0;2915,0;2880,0;2894,12;ECOPETROL
GRUPOSURA;36500,0;0.27;20309601260,0;556171,0;-100,0;36600,0;36780,0;36300,0;36516,83;GRUPO SURA
CEMARGOS;9600,0;0.84;11380291150,0;1187039,0;80,0;9520,0;9600,0;9500,0;9587,12;CEMENTOS ARGOS
PFBCOLOM;34100,0;1.16;9151130780,0;267398,0;-400,0;34540,0;34540,0;34100,0;34222,88;BANCO BANCOLOMBIA
NUTRESA;26420,0;1.86;7998639160,0;298191,0;-500,0;26920,0;26920,0;26420,0;26823,88;GRUPO NUTRESA
ICOLCAP;15547,5;0.05;7869146369,5;506674,0;-7,5;15500,5;15547,5;15489,5;15530,99;FONDO BURSATIL ISHARES COLCAP
GRUPOARGOS;19000,0;1.66;7289792660,0;380391,0;-320,0;19320,0;19320,0;19000,0;19163,95;GRUPO ARGOS
PFGRUPOARG;16760,0;3.68;6690240000,0;392380,0;-640,0;17400,0;17400,0;16760,0;17050,41;GRUPO ARGOS
EEB;2035,0;2.63;5548157830,0;2724565,0;-55,0;2040,0;2040,0;2030,0;2036,35;GRUPO ENERGIA BOGOTA
PFDAVVNDA;35380,0;0.23;5510491220,0;155805,0;80,0;35300,0;35580,0;35240,0;35367,87;BANCO DAVIVIENDA
ISA;13660,0;0.29;4500613980,0;327622,0;-40,0;13680,0;13880,0;13660,0;13737,22;ISA INTERCONEXION ELECTRICA
CORFICOLCF;24880,0;1.19;4385614900,0;176122,0;-300,0;25180,0;25180,0;24600,0;24901,01;CORFICOLOMBIANA
PFAVAL;1190,0;1.24;3743161535,0;3124246,0;-15,0;1205,0;1205,0;1190,0;1198,1;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;33500,0;1.64;2997764900,0;89216,0;-560,0;33920,0;33920,0;33500,0;33601,2;BANCO BANCOLOMBIA
PFGRUPSURA;34020,0;2.35;2558919960,0;74323,0;-820,0;34840,0;34860,0;34020,0;34429,72;GRUPO SURA
EXITO;15920,0;1.61;2066330100,0;128758,0;-260,0;16200,0;16200,0;15920,0;16048,17;EXITO
CELSIA;4640,0;0.22;757421820,0;163510,0;10,0;4600,0;4640,0;4600,0;4632,27;CELSIA
PAZRIO;11,0;10.0;621177838,25;61970162,0;1,0;9,95;11,0;9,95;10,02;ACER. PAZ DEL RIO
PFAVH;2540,0;0.39;412690955,0;160725,0;-10,0;2555,0;2590,0;2540,0;2567,68;AVIANCA HOLDINGS S.A.
CLH;8450,0;1.4;324953100,0;38216,0;-120,0;8570,0;8570,0;8450,0;8503,06;CEMEX LATAM HOLDINGS
BVC;11280,0;0.18;296296380,0;26222,0;-20,0;11300,0;11300,0;11280,0;11299,53;BOLSA DE VALORES DE COLOMBIA
GRUBOLIVAR;53000,0;0.0;159000000,0;3000,0;0,0;53000,0;53000,0;53000,0;53000,0;GRUPO BOLIVAR
PROMIGAS;7730,0;0.0;140183550,0;18135,0;0,0;7730,0;7730,0;7730,0;7730,0;PROMIGAS
CNEC;9140,0;3.59;126106150,0;13660,0;-340,0;9340,0;9340,0;9140,0;9231,78;CANACOL ENERGY LTD
PFCEMARGOS;8490,0;2.29;114042800,0;13440,0;190,0;8400,0;8500,0;8400,0;8485,33;CEMENTOS ARGOS
ETB;380,0;1.3;110584648,0;290164,0;-5,0;389,0;389,0;380,0;381,11;ETB
BOGOTA;68500,0;0.53;91577160,0;1338,0;360,0;68020,0;68500,0;68020,0;68443,32;BANCO DE BOGOTA
ENKA;7,5;0.66;52500000,0;7000000,0;-0,05;7,5;7,5;7,5;7,5;ENKA DE COLOMBIA
GRUPOAVAL;1190,0;1.24;40843005,0;34223,0;-15,0;1205,0;1205,0;1190,0;1193,44;GRUPO AVAL ACCIONES Y VALORES
CONCONCRET;790,0;0.0;38722550,0;49038,0;0,0;789,0;790,0;789,0;789,64;CONCONCRETO S.A
ELCONDOR;1095,0;0.0;36371520,0;33216,0;0,0;1095,0;1095,0;1095,0;1095,0;EL CONDOR
VALOREM;0,0;0.0;14965776,0;16464,0;0,0;0,0;0,0;0,0;909,0;VALOREM S.A.
CARTON;5910,0;1.5;11820000,0;2000,0;-90,0;5910,0;5910,0;5910,0;5910,0;CARTON COLOMBIA
MINEROS;0,0;0.0;3040305,0;1291,0;0,0;0,0;0,0;0,0;2355,0;MINEROS
FABRICATO;0,0;0.0;1162108,17;163447,0;0,0;0,0;0,0;0,0;7,11;FABRICATO
