Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2510,0;1.21;29772694235,0;11840054,0;30,0;2500,0;2530,0;2480,0;2514,57;ECOPETROL
CEMARGOS;9600,0;0.0;25854243920,0;2726127,0;0,0;9500,0;9600,0;9220,0;9483,87;CEMENTOS ARGOS
CLH;9750,0;3.72;11557680670,0;1212658,0;350,0;9550,0;9750,0;9450,0;9530,87;CEMEX LATAM HOLDINGS
PFBCOLOM;30620,0;1.26;5377398420,0;177699,0;380,0;30000,0;30620,0;30000,0;30261,28;BANCO BANCOLOMBIA
ISA;13400,0;1.52;4359022360,0;325821,0;200,0;13240,0;13500,0;13240,0;13378,58;ISA INTERCONEXION ELECTRICA
GRUPOARGOS;18940,0;2.38;3163045700,0;168663,0;440,0;18700,0;18940,0;18520,0;18753,64;GRUPO ARGOS
BCOLOMBIA;31000,0;1.51;3013875320,0;98770,0;460,0;30400,0;31000,0;30300,0;30514,08;BANCO BANCOLOMBIA
PFGRUPSURA;35380,0;2.43;2659219680,0;76309,0;840,0;34120,0;35380,0;33920,0;34848,05;GRUPO SURA
EXITO;16780,0;1.45;1753240080,0;104967,0;240,0;16520,0;16780,0;16520,0;16702,77;EXITO
GRUPOSURA;38500,0;1.05;1662823280,0;43481,0;400,0;38100,0;38500,0;38000,0;38242,53;GRUPO SURA
PFAVH;3115,0;1.11;1163604545,0;374403,0;-35,0;3150,0;3150,0;3090,0;3107,89;AVIANCA HOLDINGS S.A.
CORFICOLCF;23280,0;0.51;1084070820,0;46926,0;-120,0;23060,0;23340,0;23000,0;23101,71;CORFICOLOMBIANA
NUTRESA;27080,0;0.97;996382860,0;36912,0;260,0;26800,0;27080,0;26780,0;26993,47;GRUPO NUTRESA
PFAVAL;1220,0;0.41;846001665,0;694253,0;-5,0;1205,0;1220,0;1205,0;1218,58;GRUPO AVAL ACCIONES Y VALORES
CELSIA;4545,0;1.0;722252340,0;159387,0;45,0;4505,0;4545,0;4500,0;4531,44;CELSIA
PFDAVVNDA;29760,0;0.8;589591700,0;19783,0;-240,0;30000,0;30000,0;29620,0;29802,95;BANCO DAVIVIENDA
CNEC;9590,0;2.02;553024850,0;57646,0;190,0;9530,0;9670,0;9530,0;9593,46;CANACOL ENERGY LTD
GRUBOLIVAR;52500,0;0.96;525000000,0;10000,0;500,0;52500,0;52500,0;52500,0;52500,0;GRUPO BOLIVAR
PFCEMARGOS;7810,0;2.38;433500450,0;56362,0;-190,0;7640,0;7810,0;7600,0;7691,36;CEMENTOS ARGOS
EEB;2020,0;0.25;327300210,0;162010,0;5,0;2020,0;2025,0;2020,0;2020,25;GRUPO ENERGIA BOGOTA
PFGRUPOARG;16260,0;0.37;315390000,0;19500,0;-60,0;16120,0;16260,0;16120,0;16173,85;GRUPO ARGOS
ICOLCAP;14801,5;0.11;132382759,0;8963,0;16,0;14740,0;14801,5;14740,0;14769,92;FONDO BURSATIL ISHARES COLCAP
OCCIDENTE;39000,0;0.0;64155000,0;1645,0;0,0;39000,0;39000,0;39000,0;39000,0;BANCO DE OCCIDENTE
GRUPOAVAL;1215,0;0.83;48750620,0;40364,0;10,0;1205,0;1215,0;1205,0;1207,77;GRUPO AVAL ACCIONES Y VALORES
ETB;424,0;0.0;48350416,0;114034,0;0,0;424,0;424,0;424,0;424,0;ETB
MINEROS;2300,0;4.17;46956550,0;20140,0;-100,0;2410,0;2410,0;2300,0;2331,51;MINEROS
BVC;24,1;1.63;42712349,5;1766695,0;-0,4;24,4;24,4;24,1;24,18;BOLSA DE VALORES DE COLOMBIA
BOGOTA;66500,0;0.0;42623540,0;641,0;0,0;66500,0;66500,0;66500,0;66495,38;BANCO DE BOGOTA
TERPEL;12980,0;2.11;22138520,0;1730,0;-280,0;12640,0;12980,0;12640,0;12796,83;ORGANIZACION TERPEL
ENKA;8,0;0.12;16301656,6;2037660,0;-0,01;8,0;8,0;8,0;8,0;ENKA DE COLOMBIA
FABRICATO;0,0;0.0;10509200,0;1222000,0;0,0;0,0;0,0;0,0;8,6;FABRICATO
PAZRIO;0,0;0.0;5933376,0;494448,0;0,0;0,0;0,0;0,0;12,0;ACER. PAZ DEL RIO
CARTON;0,0;0.0;228800,0;44,0;0,0;0,0;0,0;0,0;5200,0;CARTON COLOMBIA
