Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFCEMARGOS;10100,0;0.59;88307787200,0;8725618,0;-60,0;10260,0;10280,0;10100,0;10120,52;CEMENTOS ARGOS
PREC;32740,0;1.39;13074530260,0;403703,0;-460,0;33000,0;33000,0;31780,0;32386,51;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;28840,0;3.0;10892349880,0;381578,0;840,0;28200,0;28840,0;28180,0;28545,54;BANCO BANCOLOMBIA
TERPEL;18540,0;0.22;10739569280,0;580511,0;40,0;18500,0;18540,0;18480,0;18500,2;ORGANIZACION TERPEL
ECOPETROL;3110,0;0.16;9240557575,0;2964553,0;-5,0;3120,0;3150,0;3105,0;3117,02;ECOPETROL
CNEC;8000,0;8.26;9103106350,0;1103373,0;-720,0;8730,0;8860,0;7840,0;8250,25;CANACOL ENERGY LTD
CLH;17800,0;0.45;6870573760,0;381898,0;80,0;18160,0;18160,0;17800,0;17990,6;CEMEX LATAM HOLDINGS
GRUPOSURA;40880,0;3.76;6726722440,0;166737,0;1480,0;39900,0;40880,0;39900,0;40343,31;GRUPO SURA
CEMARGOS;10500,0;0.77;6475496740,0;612026,0;80,0;10440,0;10680,0;10440,0;10580,43;CEMENTOS ARGOS
PFAVAL;1380,0;1.1;6257781240,0;4517809,0;15,0;1365,0;1390,0;1365,0;1385,14;GRUPO AVAL ACCIONES Y VALORES
NUTRESA;27500,0;1.63;5410241300,0;198321,0;440,0;27060,0;27560,0;27060,0;27280,22;GRUPO NUTRESA
EXITO;30160,0;3.93;4117704520,0;139022,0;1140,0;29100,0;30160,0;29100,0;29619,09;EXITO
ICOLCAP;16702,0;1.58;3961862101,0;237405,0;259,0;16680,0;16702,0;16680,0;16688,2;FONDO BURSATIL ISHARES COLCAP
GRUPOARGOS;21940,0;0.64;3764046740,0;170834,0;140,0;21900,0;22100,0;21900,0;22033,36;GRUPO ARGOS
PFGRUPOARG;21920,0;1.11;3537431160,0;161712,0;240,0;21680,0;21920,0;21680,0;21874,88;GRUPO ARGOS
CORFICOLCF;39980,0;0.45;3301266440,0;82494,0;180,0;39900,0;40200,0;39900,0;40018,26;CORFICOLOMBIANA
PFDAVVNDA;29500,0;2.15;3172301960,0;108756,0;620,0;28920,0;29500,0;28900,0;29168,98;BANCO DAVIVIENDA
PFGRUPSURA;40880,0;4.45;3116181640,0;77615,0;1740,0;39860,0;40880,0;39340,0;40149,22;GRUPO SURA
PFAVH;3545,0;3.2;2466345550,0;700439,0;110,0;3475,0;3555,0;3475,0;3521,14;AVIANCA HOLDINGS S.A.
ISAGEN;2760,0;0.36;1787955320,0;649885,0;10,0;2755,0;2760,0;2740,0;2751,19;ISAGEN
ISA;9200,0;3.6;1189248790,0;130371,0;320,0;8990,0;9200,0;8990,0;9122,03;ISA INTERCONEXION ELECTRICA
CELSIA;6170,0;0.33;944073910,0;153309,0;20,0;6150,0;6170,0;6150,0;6157,98;CELSIA
BOGOTA;70020,0;0.0;544583780,0;7752,0;0,0;71000,0;71000,0;70020,0;70250,75;BANCO DE BOGOTA
EEB;1620,0;2.53;303659075,0;187256,0;40,0;1620,0;1630,0;1620,0;1621,63;GRUPO ENERGIA BOGOTA
VALOREM;352,0;0.0;263773400,0;749404,0;0,0;352,0;352,0;352,0;351,98;VALOREM S.A.
GRUPOAVAL;1370,0;0.0;245637975,0;179089,0;0,0;1375,0;1375,0;1370,0;1371,6;GRUPO AVAL ACCIONES Y VALORES
CONCONCRET;1470,0;0.68;193845540,0;134187,0;10,0;1420,0;1470,0;1420,0;1444,59;CONCONCRETO S.A
BCOLOMBIA;27800,0;2.66;185536120,0;6732,0;720,0;27240,0;27800,0;27240,0;27560,33;BANCO BANCOLOMBIA
BVC;24,4;1.67;159095549,4;6528773,0;0,4;24,4;24,4;24,4;24,37;BOLSA DE VALORES DE COLOMBIA
COLTEJER;1900,0;0.0;70468340,0;37102,0;0,0;1900,0;1900,0;1900,0;1899,31;COLTEJER
PFCARPAK;2170,0;1.36;58590000,0;27000,0;-30,0;2170,0;2170,0;2170,0;2170,0;CARVAJAL EMPAQUES S.A.
ENKA;12,5;3.1;49177488,0;3935700,0;-0,4;12,5;12,5;12,5;12,5;ENKA DE COLOMBIA
ELCONDOR;1650,0;0.0;32148600,0;19484,0;0,0;1650,0;1650,0;1650,0;1650,0;EL CONDOR
ETB;0,0;0.0;30734683,0;57372,0;0,0;0,0;0,0;0,0;535,71;ETB
OCCIDENTE;40700,0;0.0;19943000,0;490,0;0,0;40700,0;40700,0;40700,0;40700,0;BANCO DE OCCIDENTE
TABLEMAC;0,0;0.0;9818314,63;1633663,0;0,0;0,0;0,0;0,0;6,01;TABLEMAC
PFCORFICOL;0,0;0.0;6064800,0;168,0;0,0;0,0;0,0;0,0;36100,0;CORFICOLOMBIANA
FABRICATO;0,0;0.0;2275200,0;144000,0;0,0;0,0;0,0;0,0;15,8;FABRICATO
PAZRIO;0,0;0.0;67250,0;5380,0;0,0;0,0;0,0;0,0;12,5;ACER. PAZ DEL RIO
