Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFAVAL;1370,0;4.2;153138147425,0;111048861,0;-60,0;1410,0;1415,0;1365,0;1379,02;GRUPO AVAL ACCIONES Y VALORES
PFDAVVNDA;28000,0;6.6;56513813780,0;2011394,0;-1980,0;29820,0;30040,0;28000,0;28096,84;BANCO DAVIVIENDA
ECOPETROL;3245,0;1.07;25297221395,0;7794646,0;-35,0;3270,0;3290,0;3220,0;3245,46;ECOPETROL
PFBCOLOM;29020,0;1.76;22021123180,0;751965,0;-520,0;29500,0;29600,0;29020,0;29284,77;BANCO BANCOLOMBIA
PFGRUPSURA;41820,0;1.32;11528470520,0;272383,0;-560,0;42360,0;42900,0;41800,0;42324,49;GRUPO SURA
GRUPOAVAL;1375,0;3.51;10471381950,0;7584414,0;-50,0;1415,0;1415,0;1365,0;1380,64;GRUPO AVAL ACCIONES Y VALORES
PREC;34180,0;0.52;10106573720,0;291061,0;-180,0;34240,0;35240,0;33880,0;34723,22;PACIFIC EXPLOR AND PROD CORP
CEMARGOS;10640,0;3.45;8442661100,0;785772,0;-380,0;11000,0;11000,0;10620,0;10744,42;CEMENTOS ARGOS
ICOLCAP;17230,0;1.16;8403284210,0;486256,0;-202,0;17400,0;17400,0;17226,0;17281,61;FONDO BURSATIL ISHARES COLCAP
PFGRUPOARG;22620,0;3.17;7328745440,0;317851,0;-740,0;23200,0;23340,0;22620,0;23057,17;GRUPO ARGOS
PFCEMARGOS;10600,0;1.67;6541214520,0;612129,0;-180,0;10740,0;10800,0;10500,0;10686,01;CEMENTOS ARGOS
GRUPOSURA;42000,0;3.67;5942750720,0;139475,0;-1600,0;42460,0;43300,0;42000,0;42608,0;GRUPO SURA
PFAVH;3710,0;3.39;5644237550,0;1491973,0;-130,0;3835,0;3850,0;3710,0;3783,07;AVIANCA HOLDINGS S.A.
GRUPOARGOS;22980,0;2.87;5554369760,0;239443,0;-680,0;23460,0;23580,0;22980,0;23197,04;GRUPO ARGOS
CNEC;10660,0;2.91;4799091960,0;447289,0;-320,0;11000,0;11020,0;10540,0;10729,29;CANACOL ENERGY LTD
EXITO;30500,0;1.93;3920283540,0;127901,0;-600,0;31100,0;31200,0;30500,0;30650,92;EXITO
NUTRESA;28000,0;0.71;3672720360,0;130574,0;-200,0;28200,0;28240,0;28000,0;28127,5;GRUPO NUTRESA
CLH;18300,0;2.66;3498683220,0;188000,0;-500,0;18960,0;18960,0;18300,0;18610,02;CEMEX LATAM HOLDINGS
CORFICOLCF;40620,0;0.88;2779370500,0;68130,0;-360,0;40920,0;40920,0;40620,0;40795,1;CORFICOLOMBIANA
EEB;1650,0;0.9;2216399505,0;1344433,0;-15,0;1655,0;1655,0;1640,0;1648,58;GRUPO ENERGIA BOGOTA
ISA;9350,0;1.27;1992891240,0;212906,0;-120,0;9330,0;9430,0;9330,0;9360,43;ISA INTERCONEXION ELECTRICA
ISAGEN;2765,0;0.18;1979508520,0;714545,0;-5,0;2770,0;2775,0;2765,0;2770,31;ISAGEN
CELSIA;6300,0;0.0;1574125770,0;249685,0;0,0;6280,0;6340,0;6280,0;6304,45;CELSIA
BCOLOMBIA;28480,0;0.42;1523512880,0;53972,0;-120,0;28500,0;28580,0;28100,0;28227,84;BANCO BANCOLOMBIA
BOGOTA;73000,0;0.65;1355652520,0;18609,0;-480,0;73000,0;73000,0;72500,0;72849,29;BANCO DE BOGOTA
OCCIDENTE;40800,0;0.0;894295200,0;21919,0;0,0;40800,0;40800,0;40800,0;40800,0;BANCO DE OCCIDENTE
ETB;564,0;1.91;642292332,0;1135330,0;-11,0;567,0;567,0;564,0;565,73;ETB
TERPEL;18700,0;0.95;575165300,0;30714,0;-180,0;18800,0;18800,0;18700,0;18726,49;ORGANIZACION TERPEL
CONCONCRET;1500,0;0.33;211834130,0;142838,0;5,0;1480,0;1500,0;1480,0;1483,04;CONCONCRETO S.A
PFCARPAK;2000,0;7.41;176899775,0;87094,0;-160,0;2045,0;2045,0;1970,0;2031,14;CARVAJAL EMPAQUES S.A.
ELCONDOR;1650,0;0.0;150120100,0;90524,0;0,0;1675,0;1675,0;1650,0;1658,35;EL CONDOR
VALOREM;350,0;0.57;131663231,0;376263,0;2,0;350,0;350,0;350,0;349,92;VALOREM S.A.
MINEROS;2950,0;1.67;119269840,0;40429,0;-50,0;2950,0;2950,0;2950,0;2950,11;MINEROS
ODINSA;8600,0;0.92;103200000,0;12000,0;-80,0;8600,0;8600,0;8600,0;8600,0;ODINSA
SOCBOLIVAR;42020,0;0.05;96646000,0;2300,0;20,0;42020,0;42020,0;42020,0;42020,0;GRUPO BOLIVAR
BVC;24,5;0.82;95019217,0;3867190,0;0,2;24,5;24,5;24,5;24,57;BOLSA DE VALORES DE COLOMBIA
FABRICATO;16,5;1.79;67488922,8;4080658,0;-0,3;16,5;16,5;16,5;16,54;FABRICATO
PROMIGAS;5120,0;0.39;22993920,0;4491,0;20,0;5120,0;5120,0;5120,0;5120,0;PROMIGAS
ENKA;0,0;0.0;8534997,6;641818,0;0,0;0,0;0,0;0,0;13,3;ENKA DE COLOMBIA
BBVACOL;0,0;0.0;7907328,0;22464,0;0,0;0,0;0,0;0,0;352,0;BBVA COLOMBIA
PAZRIO;0,0;0.0;2554760,0;196520,0;0,0;0,0;0,0;0,0;13,0;ACER. PAZ DEL RIO
VILLAS;0,0;0.0;490000,0;70,0;0,0;0,0;0,0;0,0;7000,0;BANCO AV VILLAS
TABLEMAC;0,0;0.0;5715,78;878,0;0,0;0,0;0,0;0,0;6,51;TABLEMAC
COLTEJER;0,0;0.0;3500,0;2,0;0,0;0,0;0,0;0,0;1750,0;COLTEJER
