Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;1910,0;2.69;30518249520,0;15748439,0;50,0;1860,0;1990,0;1860,0;1937,86;ECOPETROL
PFAVAL;1220,0;2.52;23611466030,0;19253606,0;30,0;1185,0;1250,0;1185,0;1226,34;GRUPO AVAL ACCIONES Y VALORES
PFBCOLOM;27800,0;4.12;22272068160,0;808477,0;1100,0;26840,0;28040,0;26800,0;27548,18;BANCO BANCOLOMBIA
CORFICOLCF;37840,0;1.97;12225013200,0;313219,0;-760,0;38720,0;39500,0;37840,0;39030,24;CORFICOLOMBIANA
PFDAVVNDA;26680,0;5.96;11724136420,0;439874,0;1500,0;25600,0;27100,0;25160,0;26653,4;BANCO DAVIVIENDA
GRUPOSURA;38000,0;5.5;10635510460,0;286626,0;1980,0;36020,0;38000,0;36020,0;37105,88;GRUPO SURA
PREC;13720,0;17.67;9565007720,0;702271,0;2060,0;11760,0;15400,0;11760,0;13620,11;PACIFIC EXPLOR AND PROD CORP
EXITO;25800,0;3.37;9094910520,0;355911,0;840,0;25380,0;26220,0;24980,0;25553,89;EXITO
BCOLOMBIA;26700,0;3.49;8543798120,0;322981,0;900,0;25800,0;27000,0;25800,0;26452,94;BANCO BANCOLOMBIA
PFGRUPSURA;35900,0;1.7;7208743720,0;198231,0;600,0;35300,0;36800,0;35300,0;36365,37;GRUPO SURA
CLH;15540,0;9.9;7103782020,0;475124,0;1400,0;14400,0;15540,0;14400,0;14951,43;CEMEX LATAM HOLDINGS
NUTRESA;27600,0;2.22;5820805080,0;214069,0;600,0;26980,0;27980,0;26900,0;27191,26;GRUPO NUTRESA
GRUPOARGOS;19000,0;5.56;5590264220,0;293785,0;1000,0;18000,0;19500,0;18000,0;19028,42;GRUPO ARGOS
CNEC;3850,0;10.95;5210004555,0;1291660,0;380,0;3620,0;4470,0;3600,0;4033,57;CANACOL ENERGY LTD
CEMARGOS;9120,0;0.44;4102765880,0;444176,0;40,0;9140,0;9490,0;9120,0;9236,8;CEMENTOS ARGOS
PFAVH;3265,0;1.08;3493106685,0;1065985,0;35,0;3250,0;3315,0;3250,0;3276,88;AVIANCA HOLDINGS S.A.
ISA;7890,0;5.2;2148432370,0;274972,0;390,0;7500,0;7910,0;7500,0;7813,28;ISA INTERCONEXION ELECTRICA
ISAGEN;2870,0;1.77;2073141645,0;717787,0;50,0;2850,0;2940,0;2850,0;2888,24;ISAGEN
PFCEMARGOS;9200,0;4.07;1919550710,0;209246,0;360,0;8890,0;9280,0;8690,0;9173,66;CEMENTOS ARGOS
PFGRUPOARG;18800,0;4.44;1669040840,0;88549,0;800,0;18120,0;19400,0;18000,0;18848,78;GRUPO ARGOS
PROMIGAS;5200,0;0.0;1024873470,0;197284,0;0,0;5190,0;5200,0;5190,0;5194,91;PROMIGAS
BOGOTA;65000,0;3.17;778037460,0;11983,0;2000,0;63220,0;65500,0;63220,0;64928,44;BANCO DE BOGOTA
ETB;496,0;5.31;753919898,0;1536831,0;25,0;494,0;496,0;481,0;490,57;ETB
GRUPOAVAL;1220,0;3.39;679851475,0;556552,0;40,0;1235,0;1235,0;1215,0;1221,54;GRUPO AVAL ACCIONES Y VALORES
EEB;1600,0;1.91;522098295,0;326997,0;30,0;1565,0;1615,0;1565,0;1596,65;GRUPO ENERGIA BOGOTA
TERPEL;17000,0;1.8;472753580,0;29431,0;300,0;15820,0;17000,0;15820,0;16063,12;ORGANIZACION TERPEL
CELSIA;5510,0;4.16;420954240,0;77048,0;220,0;5300,0;5510,0;5300,0;5463,53;CELSIA
ICOLCAP;14449,0;4.7;321693890,0;22270,0;649,0;14095,5;14532,0;14095,5;14445,17;FONDO BURSATIL ISHARES COLCAP
ENKA;11,9;0.85;134468036,5;11299835,0;0,1;11,9;11,9;11,9;11,9;ENKA DE COLOMBIA
MINEROS;2005,0;0.25;123550000,0;61325,0;5,0;2030,0;2030,0;2000,0;2014,68;MINEROS
CONCONCRET;1410,0;0.0;85398060,0;60566,0;0,0;1410,0;1410,0;1410,0;1410,0;CONCONCRETO S.A
BVC;19,2;0.52;78435782,0;4044376,0;-0,1;19,5;19,5;19,2;19,39;BOLSA DE VALORES DE COLOMBIA
PFCORFICOL;35460,0;3.99;75884400,0;2140,0;1360,0;35460,0;35460,0;35460,0;35460,0;CORFICOLOMBIANA
ELCONDOR;1650,0;4.1;69276900,0;41986,0;65,0;1650,0;1650,0;1650,0;1650,0;EL CONDOR
HCOLSEL;13200,0;5.68;56509200,0;4281,0;710,0;13200,0;13200,0;13200,0;13200,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CARTON;0,0;0.0;33443240,0;6662,0;0,0;0,0;0,0;0,0;5020,0;CARTON COLOMBIA
OCCIDENTE;42000,0;0.43;16002000,0;381,0;-180,0;42000,0;42000,0;42000,0;42000,0;BANCO DE OCCIDENTE
VALOREM;0,0;0.0;1286297,0;3583,0;0,0;0,0;0,0;0,0;359,0;VALOREM S.A.
COLTEJER;0,0;0.0;63840,0;48,0;0,0;0,0;0,0;0,0;1330,0;COLTEJER
