Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;3225,0;1.26;30120145310,0;9401039,0;40,0;3190,0;3225,0;3175,0;3203,92;ECOPETROL
PFBCOLOM;28180,0;2.03;26477975460,0;947717,0;560,0;27620,0;28180,0;27620,0;27938,69;BANCO BANCOLOMBIA
PREC;33500,0;5.15;26132705120,0;779353,0;-1820,0;35000,0;35000,0;32700,0;33531,28;PACIFIC EXPLOR AND PROD CORP
BCOLOMBIA;27280,0;2.48;13260820240,0;492195,0;660,0;26600,0;27280,0;26600,0;26942,21;BANCO BANCOLOMBIA
PFAVAL;1355,0;0.37;10357341610,0;7697083,0;5,0;1345,0;1355,0;1340,0;1345,62;GRUPO AVAL ACCIONES Y VALORES
GRUPOSURA;39200,0;0.76;9895142740,0;251700,0;-300,0;39320,0;39760,0;38920,0;39313,24;GRUPO SURA
CELSIA;5980,0;0.0;6327635400,0;1053895,0;0,0;5990,0;6020,0;5980,0;6004,05;CELSIA
PFAVH;3895,0;2.1;5995627845,0;1534714,0;80,0;3870,0;3930,0;3850,0;3906,67;AVIANCA HOLDINGS S.A.
ICOLCAP;16865,0;0.43;5344218741,0;316781,0;-72,0;16715,0;16960,0;16715,0;16870,39;FONDO BURSATIL ISHARES COLCAP
CLH;19000,0;1.55;5067806000,0;266734,0;-300,0;19000,0;19000,0;18900,0;18999,48;CEMEX LATAM HOLDINGS
PFGRUPSURA;39000,0;2.58;4686714340,0;119283,0;980,0;39280,0;39880,0;38740,0;39290,71;GRUPO SURA
ISAGEN;3220,0;1.1;4328422020,0;1342842,0;35,0;3185,0;3300,0;3185,0;3223,33;ISAGEN
PFDAVVNDA;30500,0;0.0;4051061400,0;132382,0;0,0;30200,0;30740,0;30200,0;30601,3;BANCO DAVIVIENDA
CEMARGOS;11500,0;2.04;3221304640,0;279150,0;-240,0;11700,0;11700,0;11440,0;11539,69;CEMENTOS ARGOS
