Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2945,0;0.51;24193418745,0;8231992,0;15,0;2930,0;2960,0;2910,0;2938,95;ECOPETROL
GRUPOARGOS;21960,0;1.57;22989987860,0;1047900,0;340,0;21940,0;21960,0;21860,0;21939,1;GRUPO ARGOS
BCOLOMBIA;27600,0;0.36;20655882460,0;751075,0;100,0;27760,0;27760,0;27500,0;27501,76;BANCO BANCOLOMBIA
PFGRUPOARG;21880,0;1.77;19991406100,0;915303,0;380,0;21520,0;21880,0;21520,0;21841,3;GRUPO ARGOS
CLH;17880,0;1.36;15439403260,0;871919,0;240,0;17640,0;17900,0;17600,0;17707,38;CEMEX LATAM HOLDINGS
ICOLCAP;16425,0;0.21;9869047944,0;601128,0;35,0;16376,0;16442,0;16376,0;16417,55;FONDO BURSATIL ISHARES COLCAP
PREC;33600,0;1.39;9845121340,0;290412,0;460,0;33680,0;34200,0;33500,0;33900,53;PACIFIC EXPLOR AND PROD CORP
PFBCOLOM;28500,0;0.07;9808060200,0;343813,0;20,0;28600,0;28680,0;28460,0;28527,31;BANCO BANCOLOMBIA
PFAVAL;1355,0;2.26;9494202110,0;7074141,0;30,0;1330,0;1355,0;1325,0;1342,1;GRUPO AVAL ACCIONES Y VALORES
GRUPOSURA;40100,0;0.75;6482982040,0;161990,0;300,0;40120,0;40160,0;39900,0;40020,88;GRUPO SURA
CORFICOLCF;40000,0;1.52;3378169720,0;84941,0;600,0;39400,0;40000,0;39380,0;39770,78;CORFICOLOMBIANA
PFDAVVNDA;29800,0;2.76;3364028560,0;113444,0;800,0;29020,0;29880,0;29020,0;29653,65;BANCO DAVIVIENDA
EXITO;29320,0;1.61;2957525240,0;100440,0;-480,0;29760,0;29760,0;29320,0;29445,69;EXITO
CNEC;6960,0;3.73;2859115710,0;408760,0;250,0;6810,0;7090,0;6800,0;6994,61;CANACOL ENERGY LTD
PFGRUPSURA;40200,0;1.31;2780035980,0;69587,0;520,0;39840,0;40200,0;39820,0;39950,51;GRUPO SURA
ISAGEN;2635,0;1.31;2213141250,0;832856,0;-35,0;2670,0;2700,0;2635,0;2657,29;ISAGEN
EEB;1615,0;0.31;1588742830,0;986596,0;5,0;1610,0;1615,0;1600,0;1610,33;GRUPO ENERGIA BOGOTA
PFCEMARGOS;10380,0;1.17;1548687280,0;149756,0;120,0;10260,0;10380,0;10260,0;10341,4;CEMENTOS ARGOS
PFAVH;3665,0;0.55;1200497200,0;328672,0;20,0;3650,0;3680,0;3625,0;3652,57;AVIANCA HOLDINGS S.A.
ISA;8600,0;2.02;1195028890,0;139302,0;170,0;8410,0;8680,0;8410,0;8578,69;ISA INTERCONEXION ELECTRICA
CEMARGOS;10640,0;1.33;1060026740,0;99916,0;140,0;10500,0;10760,0;10500,0;10609,18;CEMENTOS ARGOS
ETB;550,0;0.0;1045273879,0;1909813,0;0,0;534,0;555,0;534,0;547,32;ETB
CONCONCRET;1460,0;3.55;925072725,0;635228,0;50,0;1405,0;1460,0;1405,0;1456,28;CONCONCRETO S.A
NUTRESA;27000,0;0.52;921945120,0;34115,0;140,0;26960,0;27100,0;26960,0;27024,63;GRUPO NUTRESA
CELSIA;5880,0;0.34;838351740,0;142052,0;-20,0;5900,0;5930,0;5880,0;5901,72;CELSIA
BOGOTA;69900,0;1.9;787485620,0;11457,0;1300,0;68220,0;69900,0;68200,0;68734,02;BANCO DE BOGOTA
BVC;22,8;1.79;404663141,0;17676891,0;0,4;22,6;23,0;22,4;22,89;BOLSA DE VALORES DE COLOMBIA
VALOREM;345,0;2.07;164034353,0;477369,0;7,0;345,0;345,0;345,0;343,62;VALOREM S.A.
GRUPOAVAL;1340,0;1.13;158412530,0;118526,0;15,0;1330,0;1340,0;1330,0;1336,52;GRUPO AVAL ACCIONES Y VALORES
OCCIDENTE;40780,0;0.94;89063520,0;2184,0;380,0;40780,0;40780,0;40780,0;40780,0;BANCO DE OCCIDENTE
ENKA;12,8;2.4;78380092,8;6130476,0;0,3;12,8;12,8;12,8;12,79;ENKA DE COLOMBIA
PFCORFICOL;35100,0;3.84;61896900,0;1722,0;-1400,0;36060,0;36060,0;35100,0;35944,77;CORFICOLOMBIANA
TABLEMAC;6,5;0.0;60154978,0;9254612,0;0,0;6,5;6,5;6,5;6,5;TABLEMAC
COLTEJER;1900,0;0.0;43608800,0;22952,0;0,0;1900,0;1900,0;1900,0;1900,0;COLTEJER
FABRICATO;0,0;0.0;27783800,0;1903000,0;0,0;0,0;0,0;0,0;14,6;FABRICATO
ELCONDOR;1600,0;0.0;22616000,0;14135,0;0,0;1600,0;1600,0;1600,0;1600,0;EL CONDOR
PFCARPAK;0,0;0.0;16732760,0;7000,0;0,0;0,0;0,0;0,0;2390,39;CARVAJAL EMPAQUES S.A.
MINEROS;0,0;0.0;12859600,0;4946,0;0,0;0,0;0,0;0,0;2600,0;MINEROS
PFVILLAS;0,0;0.0;6113960,0;866,0;0,0;0,0;0,0;0,0;7060,0;BANCO AV VILLAS
