Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2820,0;1.4;21560048465,0;7641373,0;-40,0;2890,0;2890,0;2800,0;2821,49;ECOPETROL
PFBCOLOM;28780,0;0.98;15119114700,0;525895,0;280,0;28580,0;28840,0;28580,0;28749,3;BANCO BANCOLOMBIA
BCOLOMBIA;27800,0;1.09;14084765340,0;507459,0;300,0;27600,0;28000,0;27500,0;27755,47;BANCO BANCOLOMBIA
PREC;30900,0;3.74;10483441160,0;337748,0;-1200,0;31900,0;31900,0;30600,0;31039,24;PACIFIC EXPLOR AND PROD CORP
PFDAVVNDA;31180,0;0.91;10337906880,0;334661,0;280,0;30900,0;31180,0;30800,0;30890,68;BANCO DAVIVIENDA
GRUPOSURA;41800,0;1.46;9779005340,0;234320,0;600,0;41300,0;41980,0;41300,0;41733,55;GRUPO SURA
PFCEMARGOS;10020,0;0.3;7345057500,0;739270,0;30,0;10040,0;10100,0;9880,0;9935,55;CEMENTOS ARGOS
CLH;18560,0;5.45;7193758240,0;408354,0;960,0;17600,0;18560,0;17600,0;17616,48;CEMEX LATAM HOLDINGS
GRUPOARGOS;21980,0;2.71;4900534440,0;226731,0;580,0;21400,0;21980,0;21400,0;21613,87;GRUPO ARGOS
PFAVAL;1375,0;0.0;4364810415,0;3173890,0;0,0;1385,0;1385,0;1370,0;1375,22;GRUPO AVAL ACCIONES Y VALORES
BOGOTA;67500,0;1.49;4122518920,0;60634,0;-1020,0;68500,0;68500,0;67500,0;67990,22;BANCO DE BOGOTA
CORFICOLCF;40300,0;1.77;4029141540,0;100948,0;700,0;39580,0;40300,0;39580,0;39913,04;CORFICOLOMBIANA
EXITO;28740,0;0.14;3783885340,0;131647,0;40,0;28700,0;28820,0;28700,0;28742,66;EXITO
PFGRUPSURA;41440,0;1.07;3707740220,0;89809,0;440,0;41000,0;41440,0;40740,0;41284,73;GRUPO SURA
CNEC;6700,0;0.15;3698889300,0;554626,0;10,0;6540,0;6800,0;6400,0;6669,16;CANACOL ENERGY LTD
EEB;1670,0;4.05;3524088495,0;2172231,0;65,0;1605,0;1670,0;1605,0;1622,34;GRUPO ENERGIA BOGOTA
CEMARGOS;10360,0;2.57;2714138760,0;264754,0;260,0;10100,0;10360,0;10000,0;10251,55;CEMENTOS ARGOS
TERPEL;17940,0;0.22;2581931740,0;143745,0;-40,0;17960,0;18000,0;17940,0;17961,89;ORGANIZACION TERPEL
NUTRESA;27600,0;0.44;2509293700,0;91038,0;120,0;27260,0;27700,0;27260,0;27563,15;GRUPO NUTRESA
ISAGEN;2700,0;0.92;2385544540,0;883393,0;-25,0;2700,0;2705,0;2700,0;2700,43;ISAGEN
PFGRUPOARG;21800,0;1.87;2354832880,0;109522,0;400,0;21400,0;21800,0;21400,0;21501,0;GRUPO ARGOS
ICOLCAP;16370,0;0.55;2126540000,0;130000,0;90,0;16318,0;16370,0;16318,0;16358,0;FONDO BURSATIL ISHARES COLCAP
CELSIA;5870,0;2.09;1323686080,0;227779,0;120,0;5750,0;5870,0;5750,0;5811,27;CELSIA
PFAVH;3775,0;0.53;1074186285,0;285251,0;20,0;3735,0;3775,0;3735,0;3765,76;AVIANCA HOLDINGS S.A.
ISA;8600,0;0.23;836751870,0;97134,0;-20,0;8740,0;8740,0;8600,0;8614,41;ISA INTERCONEXION ELECTRICA
MINEROS;2730,0;3.36;346410315,0;126282,0;-95,0;2755,0;2800,0;2730,0;2743,15;MINEROS
BVC;22,0;0.9;281173164,0;12779830,0;-0,2;22,0;22,0;22,0;22,0;BOLSA DE VALORES DE COLOMBIA
SDCORFIC;37200,0;3.38;266154760,0;7173,0;-1300,0;36960,0;37200,0;36960,0;37105,08;CORFICOLOMBIANA
VALOREM;349,0;0.29;218226779,0;625391,0;1,0;349,0;349,0;349,0;348,94;VALOREM S.A.
PFCORFICOL;35800,0;0.56;178388900,0;4985,0;200,0;35800,0;35800,0;35800,0;35785,14;CORFICOLOMBIANA
MANCEMENTO;37000,0;4.23;119954000,0;3242,0;1500,0;37000,0;37000,0;37000,0;37000,0;MANUF. DE CEMENTO
PROMIGAS;5240,0;0.77;107755360,0;20564,0;40,0;5240,0;5240,0;5240,0;5240,0;PROMIGAS
GRUPOAVAL;0,0;0.0;65188720,0;47902,0;0,0;0,0;0,0;0,0;1360,88;GRUPO AVAL ACCIONES Y VALORES
ETB;0,0;0.0;57264376,0;107926,0;0,0;0,0;0,0;0,0;530,59;ETB
CONCONCRET;1430,0;2.72;45582260,0;31811,0;-40,0;1430,0;1430,0;1430,0;1432,91;CONCONCRETO S.A
PFCARPAK;2460,0;2.5;32958700,0;13600,0;60,0;2460,0;2460,0;2460,0;2423,43;CARVAJAL EMPAQUES S.A.
ENKA;12,9;0.77;29760300,0;2307000,0;-0,1;12,9;12,9;12,9;12,9;ENKA DE COLOMBIA
COLTEJER;0,0;0.0;10640000,0;5600,0;0,0;0,0;0,0;0,0;1900,0;COLTEJER
SDPFCORF;0,0;0.0;8525000,0;250,0;0,0;0,0;0,0;0,0;34100,0;CORFICOLOMBIANA
TABLEMAC;0,0;0.0;130559,0;18260,0;0,0;0,0;0,0;0,0;7,15;TABLEMAC
