Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;3510,0;0.28;36028372615,0;10291505,0;-10,0;3500,0;3535,0;3475,0;3500,79;ECOPETROL
CLH;18980,0;4.75;15327613740,0;823442,0;860,0;18400,0;19000,0;18380,0;18614,08;CEMEX LATAM HOLDINGS
PREC;38640,0;0.57;15018081520,0;390542,0;-220,0;38400,0;38800,0;37680,0;38454,46;PACIFIC EXPLOR AND PROD CORP
CNEC;12940,0;0.46;8985016600,0;682720,0;-60,0;13380,0;13400,0;12900,0;13160,62;CANACOL ENERGY LTD
PFBCOLOM;28000,0;0.21;8923901600,0;319478,0;60,0;28060,0;28060,0;27700,0;27932,76;BANCO BANCOLOMBIA
GRUPOARGOS;22700,0;0.09;6080440020,0;267421,0;-20,0;22780,0;22900,0;22680,0;22737,33;GRUPO ARGOS
PFAVAL;1350,0;0.37;4735642830,0;3507604,0;5,0;1340,0;1355,0;1340,0;1350,11;GRUPO AVAL ACCIONES Y VALORES
PFDAVVNDA;30500,0;1.67;4281034160,0;140477,0;500,0;30060,0;30760,0;30000,0;30474,98;BANCO DAVIVIENDA
PFCEMARGOS;11280,0;1.05;3767577580,0;335159,0;-120,0;11380,0;11460,0;11000,0;11241,16;CEMENTOS ARGOS
NUTRESA;27660,0;0.88;3628736400,0;131716,0;240,0;27420,0;27660,0;27420,0;27549,7;GRUPO NUTRESA
PFAVH;3850,0;1.32;3399085680,0;883947,0;50,0;3815,0;3865,0;3805,0;3845,35;AVIANCA HOLDINGS S.A.
ISA;9460,0;1.61;3352667710,0;355376,0;150,0;9350,0;9500,0;9350,0;9434,14;ISA INTERCONEXION ELECTRICA
PFGRUPSURA;39460,0;0.15;3233937880,0;81958,0;60,0;39400,0;39580,0;39340,0;39458,48;GRUPO SURA
PFGRUPOARG;22480,0;0.09;3006427580,0;132878,0;-20,0;22600,0;22800,0;22480,0;22625,47;GRUPO ARGOS
BCOLOMBIA;26940,0;0.22;2944984360,0;109574,0;-60,0;27000,0;27000,0;26740,0;26876,67;BANCO BANCOLOMBIA
EXITO;31500,0;0.0;2886542860,0;91650,0;0,0;31500,0;31600,0;31480,0;31495,28;EXITO
GRUPOSURA;39500,0;0.25;2752677320,0;69793,0;100,0;39200,0;39500,0;39000,0;39440,59;GRUPO SURA
CEMARGOS;11780,0;1.51;2660337360,0;224459,0;-180,0;11620,0;12180,0;11620,0;11852,22;CEMENTOS ARGOS
OCCIDENTE;39900,0;0.25;2617519800,0;65602,0;-100,0;39900,0;39900,0;39900,0;39900,0;BANCO DE OCCIDENTE
CELSIA;6130,0;0.33;2307684940,0;377134,0;-20,0;6160,0;6170,0;6090,0;6119,01;CELSIA
ISAGEN;3130,0;0.32;1858580610,0;592158,0;-10,0;3130,0;3150,0;3130,0;3138,66;ISAGEN
CORFICOLCF;37880,0;0.05;1444665200,0;38168,0;-20,0;37680,0;37940,0;37680,0;37850,17;CORFICOLOMBIANA
CONCONCRET;1465,0;1.03;1222879785,0;832939,0;15,0;1455,0;1475,0;1455,0;1468,15;CONCONCRETO S.A
BOGOTA;69280,0;0.0;996146220,0;14402,0;0,0;69300,0;69300,0;68800,0;69167,21;BANCO DE BOGOTA
ETB;463,0;0.22;968399887,0;2117578,0;1,0;459,0;463,0;455,0;457,31;ETB
ICOLCAP;17270,0;0.54;967581440,0;55999,0;92,0;17300,0;17300,0;17260,0;17278,55;FONDO BURSATIL ISHARES COLCAP
EEB;1595,0;0.0;549562665,0;345327,0;0,0;1595,0;1595,0;1590,0;1591,43;GRUPO ENERGIA BOGOTA
BVC;22,1;2.31;379333814,2;17216776,0;0,5;22,0;22,1;22,0;22,03;BOLSA DE VALORES DE COLOMBIA
HCOLSEL;15555,0;0.16;311100000,0;20000,0;25,0;15555,0;15555,0;15555,0;15555,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
MINEROS;2895,0;0.52;283703260,0;99450,0;15,0;2830,0;2895,0;2830,0;2852,72;MINEROS
VALOREM;325,0;3.17;273915795,0;858069,0;10,0;310,0;325,0;310,0;319,22;VALOREM S.A.
GRUPOAVAL;1340,0;0.75;150964300,0;112808,0;10,0;1340,0;1340,0;1340,0;1338,24;GRUPO AVAL ACCIONES Y VALORES
ENKA;10,8;0.92;83621678,5;7647741,0;-0,1;10,8;11,2;10,8;10,93;ENKA DE COLOMBIA
PFCORFICOL;34000,0;0.0;82620000,0;2430,0;0,0;34000,0;34000,0;34000,0;34000,0;CORFICOLOMBIANA
PFCARPAK;0,0;0.0;35152935,0;14088,0;0,0;0,0;0,0;0,0;2495,24;CARVAJAL EMPAQUES S.A.
FABRICATO;0,0;0.0;34150324,5;1895581,0;0,0;0,0;0,0;0,0;18,02;FABRICATO
ODINSA;0,0;0.0;25161800,0;3072,0;0,0;0,0;0,0;0,0;8190,69;ODINSA
TABLEMAC;0,0;0.0;10500000,0;1500000,0;0,0;0,0;0,0;0,0;7,0;TABLEMAC
ELCONDOR;0,0;0.0;10176480,0;7067,0;0,0;0,0;0,0;0,0;1440,0;EL CONDOR
SIE;0,0;0.0;10000000,0;1000,0;0,0;0,0;0,0;0,0;10000,0;SOCIEDAD INVERSIONES ENERGIA
VALSIMESA;0,0;0.0;1305395,0;1057,0;0,0;0,0;0,0;0,0;1235,0;VALORES SIMESA
COLTEJER;0,0;0.0;449880,0;276,0;0,0;0,0;0,0;0,0;1630,0;COLTEJER
