Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
GRUPOSURA;37920,0;0.37;17042428300,0;450830,0;140,0;37700,0;37920,0;37700,0;37802,34;GRUPO SURA
PREC;30620,0;2.86;15918544160,0;517986,0;-900,0;31300,0;31300,0;30440,0;30731,61;PACIFIC EXPLOR AND PROD CORP
ECOPETROL;3555,0;1.39;13427395255,0;3792923,0;-50,0;3550,0;3605,0;3515,0;3540,12;ECOPETROL
PFBCOLOM;27240,0;0.58;12819834000,0;467491,0;-160,0;27400,0;27640,0;27200,0;27422,63;BANCO BANCOLOMBIA
CNEC;14360,0;1.1;12481978080,0;844355,0;-160,0;14980,0;15200,0;14300,0;14782,86;CANACOL ENERGY LTD
CLH;16900,0;5.48;10290313160,0;578947,0;-980,0;17880,0;17900,0;16900,0;17774,19;CEMEX LATAM HOLDINGS
EXITO;29060,0;1.49;8024445800,0;272057,0;-440,0;29500,0;29580,0;29060,0;29495,46;EXITO
PFDAVVNDA;27800,0;0.8;7032940620,0;253665,0;220,0;27580,0;27800,0;27580,0;27725,31;BANCO DAVIVIENDA
PFAVAL;1315,0;0.38;3138962805,0;2394514,0;5,0;1310,0;1315,0;1305,0;1310,9;GRUPO AVAL ACCIONES Y VALORES
NUTRESA;27000,0;0.66;2782621540,0;102415,0;-180,0;27180,0;27200,0;27000,0;27170,06;GRUPO NUTRESA
CORFICOLCF;37460,0;0.05;2407271420,0;64298,0;20,0;37440,0;37460,0;37420,0;37439,29;CORFICOLOMBIANA
PFGRUPSURA;38180,0;0.05;2381480440,0;62373,0;-20,0;38180,0;38280,0;37680,0;38181,27;GRUPO SURA
PFAVH;4040,0;0.62;2066094855,0;512685,0;25,0;4050,0;4050,0;4015,0;4029,95;AVIANCA HOLDINGS S.A.
PFCEMARGOS;10460,0;1.32;2022690320,0;192110,0;-140,0;10600,0;10600,0;10460,0;10528,81;CEMENTOS ARGOS
GRUPOARGOS;21400,0;0.38;1327443480,0;61976,0;80,0;21260,0;21500,0;21260,0;21418,67;GRUPO ARGOS
ICOLCAP;16690,0;0.24;1317851960,0;78844,0;40,0;16668,0;16750,0;16668,0;16714,68;FONDO BURSATIL ISHARES COLCAP
ISAGEN;3140,0;0.79;1120194975,0;359452,0;-25,0;3095,0;3140,0;3095,0;3116,4;ISAGEN
CEMARGOS;10700,0;0.93;1077704960,0;100687,0;-100,0;10700,0;10720,0;10700,0;10703,52;CEMENTOS ARGOS
EEB;1590,0;0.0;663054005,0;419879,0;0,0;1560,0;1590,0;1560,0;1579,15;GRUPO ENERGIA BOGOTA
BCOLOMBIA;26720,0;0.45;556805200,0;20773,0;120,0;26800,0;26900,0;26720,0;26804,27;BANCO BANCOLOMBIA
ISA;9040,0;0.44;353307630,0;39034,0;-40,0;9010,0;9080,0;9010,0;9051,28;ISA INTERCONEXION ELECTRICA
CELSIA;5920,0;0.5;324336080,0;54678,0;-30,0;5920,0;5950,0;5910,0;5931,75;CELSIA
ELCONDOR;1325,0;2.71;140239900,0;105832,0;35,0;1325,0;1325,0;1325,0;1325,12;EL CONDOR
PFGRUPOARG;21300,0;0.19;137938800,0;6476,0;-40,0;21300,0;21300,0;21300,0;21300,0;GRUPO ARGOS
BOGOTA;68700,0;1.72;137400000,0;2000,0;-1200,0;68700,0;68700,0;68700,0;68700,0;BANCO DE BOGOTA
EMPAQUES;12000,0;0.0;135528000,0;11294,0;0,0;12000,0;12000,0;12000,0;12000,0;CIA DE EMPAQUES
BVC;20,8;0.48;124209495,5;5967035,0;0,1;20,9;20,9;20,8;20,82;BOLSA DE VALORES DE COLOMBIA
ODINSA;7890,0;0.75;91316680,0;11522,0;-60,0;7940,0;7940,0;7890,0;7925,42;ODINSA
GRUPOAVAL;1300,0;1.14;87460580,0;67064,0;-15,0;1305,0;1305,0;1300,0;1304,14;GRUPO AVAL ACCIONES Y VALORES
PFCORFICOL;34500,0;1.47;79275780,0;2302,0;500,0;34500,0;34500,0;34500,0;34437,78;CORFICOLOMBIANA
VALOREM;290,0;0.69;64307210,0;221749,0;2,0;290,0;290,0;290,0;290,0;VALOREM S.A.
CONCONCRET;1410,0;1.74;58242930,0;41184,0;-25,0;1410,0;1410,0;1410,0;1414,21;CONCONCRETO S.A
ENKA;0,0;0.0;33020436,8;2999500,0;0,0;0,0;0,0;0,0;11,01;ENKA DE COLOMBIA
MINEROS;0,0;0.0;30478540,0;10657,0;0,0;0,0;0,0;0,0;2859,95;MINEROS
ETB;0,0;0.0;23989149,0;56087,0;0,0;0,0;0,0;0,0;427,71;ETB
SOCBOLIVAR;0,0;0.0;15600000,0;390,0;0,0;0,0;0,0;0,0;40000,0;GRUPO BOLIVAR
PFCARPAK;0,0;0.0;12021300,0;4606,0;0,0;0,0;0,0;0,0;2609,92;CARVAJAL EMPAQUES S.A.
PAZRIO;0,0;0.0;4900346,1;418833,0;0,0;0,0;0,0;0,0;11,7;ACER. PAZ DEL RIO
BBVACOL;0,0;0.0;2275000,0;7000,0;0,0;0,0;0,0;0,0;325,0;BBVA COLOMBIA
OCCIDENTE;0,0;0.0;1955000,0;50,0;0,0;0,0;0,0;0,0;39100,0;BANCO DE OCCIDENTE
FABRICATO;0,0;0.0;1914000,0;110000,0;0,0;0,0;0,0;0,0;17,4;FABRICATO
