Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;30600,0;0.0;24121330940,0;779041,0;0.00;30800,0;31300,0;30500,0;30962,85;BANCO BANCOLOMBIA
TERPEL;17000,0;0.0;22795085700,0;1419802,0;-;14760,0;17000,0;14760,0;16055,12;ORGANIZACION TERPEL
ECOPETROL;3170,0;1.12;17357260080,0;5469322,0;35.00;3145,0;3185,0;3145,0;3173,57;ECOPETROL
PREC;37080,0;4.8;14385705260,0;389292,0;1700.00;35820,0;37240,0;35820,0;36953,51;PACIFIC EXPLOR AND PROD CORP
PFDAVVNDA;31200,0;3.05;9450658580,0;301858,0;-980.00;31520,0;31520,0;31180,0;31308,29;BANCO DAVIVIENDA
EXITO;31900,0;0.31;7623624980,0;238315,0;100.00;31800,0;32000,0;31800,0;31989,7;EXITO
PFCEMARGOS;10980,0;0.18;7285302800,0;663356,0;20.00;11000,0;11000,0;10960,0;10982,49;CEMENTOS ARGOS
PFAVAL;1395,0;1.82;6308917105,0;4536505,0;25.00;1375,0;1400,0;1375,0;1390,7;GRUPO AVAL ACCIONES Y VALORES
CLH;18000,0;0.56;6261799180,0;348324,0;100.00;18020,0;18020,0;17700,0;17976,94;CEMEX LATAM HOLDINGS
GRUPOSURA;42700,0;0.95;5371159520,0;126231,0;400.00;42420,0;42700,0;42420,0;42550,24;GRUPO SURA
ISA;9450,0;0.11;5367616600,0;564383,0;10.00;9440,0;9560,0;9400,0;9510,59;ISA INTERCONEXION ELECTRICA
CEMARGOS;11560,0;0.17;4623443300,0;398345,0;20.00;11580,0;11640,0;11500,0;11606,63;CEMENTOS ARGOS
NUTRESA;28100,0;0.79;4587808640,0;163481,0;220.00;27960,0;28180,0;27960,0;28063,25;GRUPO NUTRESA
PFGRUPSURA;42140,0;0.57;4282227460,0;101832,0;240.00;41900,0;42180,0;41900,0;42051,88;GRUPO SURA
PFAVH;3890,0;2.64;3704850865,0;959284,0;100.00;3805,0;3890,0;3805,0;3862,1;AVIANCA HOLDINGS S.A.
BCOLOMBIA;29700,0;0.13;3678320260,0;122927,0;-40.00;29980,0;30200,0;29600,0;29922,8;BANCO BANCOLOMBIA
GRUPOARGOS;23780,0;0.51;3557924700,0;150185,0;120.00;23660,0;23780,0;23560,0;23690,28;GRUPO ARGOS
CNEC;10680,0;0.38;2634759600,0;247442,0;40.00;10620,0;10800,0;10200,0;10647,99;CANACOL ENERGY LTD
ICOLCAP;17470,5;0.69;1951130355,0;111612,0;120.50;17480,0;17500,0;17430,0;17481,37;FONDO BURSATIL ISHARES COLCAP
BOGOTA;71200,0;0.28;1839428800,0;25902,0;200.00;71000,0;71200,0;70980,0;71014,93;BANCO DE BOGOTA
CELSIA;6320,0;0.32;1741072890,0;274491,0;-20.00;6340,0;6370,0;6320,0;6342,91;CELSIA
ISAGEN;2900,0;0.35;1286902715,0;446066,0;10.00;2870,0;2900,0;2870,0;2885,01;ISAGEN
GRUPOAVAL;1390,0;0.72;1059381055,0;763115,0;10.00;1380,0;1395,0;1380,0;1388,23;GRUPO AVAL ACCIONES Y VALORES
CORFICOLCF;40200,0;0.25;946452720,0;23575,0;100.00;40100,0;40200,0;40100,0;40146,46;CORFICOLOMBIANA
ELCONDOR;1570,0;1.95;734449060,0;471400,0;30.00;1540,0;1570,0;1540,0;1558,02;EL CONDOR
ENKA;12,7;2.42;561009810,9;44829724,0;0.30;12,3;12,7;12,3;12,51;ENKA DE COLOMBIA
PFGRUPOARG;23500,0;0.09;452231500,0;19303,0;-20.00;23600,0;23600,0;23100,0;23428,04;GRUPO ARGOS
ETB;509,0;0.0;435416259,0;855756,0;0.00;510,0;511,0;508,0;508,81;ETB
PFCORFICOL;35600,0;0.56;421987120,0;11847,0;200.00;35600,0;35600,0;35600,0;35619,75;CORFICOLOMBIANA
OCCIDENTE;40000,0;0.0;419280000,0;10482,0;0.00;40000,0;40000,0;40000,0;40000,0;BANCO DE OCCIDENTE
CONCONCRET;1520,0;0.0;350394960,0;230586,0;0.00;1520,0;1520,0;1520,0;1519,58;CONCONCRETO S.A
HCOLSEL;15901,0;0.67;318020000,0;20000,0;106.00;15901,0;15901,0;15901,0;15901,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
COLTEJER;1920,0;12.94;306280940,0;160662,0;220.00;1900,0;1920,0;1900,0;1906,37;COLTEJER
EEB;1670,0;0.3;206781795,0;123776,0;-5.00;1670,0;1675,0;1670,0;1670,61;GRUPO ENERGIA BOGOTA
FABRICATO;17,5;2.34;113194209,4;6519120,0;0.40;17,0;17,5;17,0;17,36;FABRICATO
VALOREM;331,0;1.78;74609909,0;221662,0;-6.00;339,0;339,0;331,0;336,59;VALOREM S.A.
PROMIGAS;4940,0;1.86;61330100,0;12415,0;90.00;4940,0;4940,0;4940,0;4940,0;PROMIGAS
BVC;24,8;0.4;47485256,7;1915534,0;-0.10;24,8;24,8;24,8;24,79;BOLSA DE VALORES DE COLOMBIA
SOCBOLIVAR;50000,0;19.05;25000000,0;500,0;8000.00;50000,0;50000,0;50000,0;50000,0;GRUPO BOLIVAR
PFCARPAK;0,0;0.0;20188800,0;8500,0;0.00;0,0;0,0;0,0;2375,15;CARVAJAL EMPAQUES S.A.
PAZRIO;0,0;0.0;13000000,0;1000000,0;0.00;0,0;0,0;0,0;13,0;ACER. PAZ DEL RIO
SDCORFIC;0,0;0.0;7608600,0;195,0;0.00;0,0;0,0;0,0;39018,46;CORFICOLOMBIANA
