Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
EXITO;29000,0;0.68;25428210040,0;874051,0;-200.00;29200,0;29300,0;28480,0;29092,36;EXITO
ECOPETROL;3425,0;0.29;19453457120,0;5680457,0;10.00;3425,0;3440,0;3420,0;3424,63;ECOPETROL
NUTRESA;25780,0;0.77;13045537940,0;505583,0;-200.00;25900,0;25920,0;25780,0;25802,96;GRUPO NUTRESA
PFAVH;4230,0;5.88;9924274560,0;2401616,0;235.00;4000,0;4235,0;4000,0;4132,33;AVIANCA HOLDINGS S.A.
PREC;31380,0;0.88;5100144040,0;162848,0;-280.00;31940,0;31940,0;31060,0;31318,43;PACIFIC EXPLOR AND PROD CORP
PFDAVVNDA;22700,0;0.8;4403855320,0;195010,0;180.00;22920,0;23160,0;22500,0;22582,72;BANCO DAVIVIENDA
ISAGEN;3190,0;0.16;4138347975,0;1292256,0;5.00;3190,0;3210,0;3190,0;3202,42;ISAGEN
PFBCOLOM;23100,0;0.0;3110650500,0;134595,0;0.00;23140,0;23180,0;23040,0;23111,19;BANCO BANCOLOMBIA
CLH;15380,0;0.13;2853154840,0;185854,0;20.00;15360,0;15400,0;15280,0;15351,59;CEMEX LATAM HOLDINGS
PFCEMARGOS;9220,0;0.55;2345897830,0;256272,0;50.00;9140,0;9220,0;9130,0;9153,94;CEMENTOS ARGOS
CEMARGOS;9240,0;0.0;2224002450,0;240647,0;0.00;9240,0;9260,0;9230,0;9241,76;CEMENTOS ARGOS
GRUPOSURA;33180,0;0.3;2199053000,0;66569,0;-100.00;33000,0;33180,0;33000,0;33034,19;GRUPO SURA
ICOLCAP;15460,0;0.0;2010850000,0;130000,0;0.00;15475,0;15475,0;15460,0;15468,08;FONDO BURSATIL ISHARES COLCAP
CORFICOLCF;37900,0;0.79;1844329840,0;48556,0;-300.00;38200,0;38200,0;37900,0;37983,56;CORFICOLOMBIANA
GRUPOARGOS;19200,0;2.78;1352003780,0;71223,0;520.00;18680,0;19200,0;18680,0;18982,69;GRUPO ARGOS
ETB;436,0;1.58;1093054605,0;2476887,0;-7.00;450,0;450,0;427,0;441,3;ETB
CNEC;11580,0;0.7;862557560,0;75114,0;80.00;11300,0;11600,0;11300,0;11483,31;CANACOL ENERGY LTD
PFAVAL;1230,0;1.2;700869640,0;568109,0;-15.00;1240,0;1240,0;1230,0;1233,69;GRUPO AVAL ACCIONES Y VALORES
BOGOTA;68440,0;0.06;559619740,0;8259,0;-40.00;67000,0;69000,0;67000,0;67758,78;BANCO DE BOGOTA
PFGRUPSURA;33640,0;0.72;452384880,0;13462,0;240.00;33920,0;33920,0;33400,0;33604,58;GRUPO SURA
PFGRUPOARG;19180,0;5.27;348437800,0;18238,0;960.00;18320,0;19180,0;18320,0;19105,04;GRUPO ARGOS
ISA;8790,0;1.12;339894680,0;38656,0;-100.00;8760,0;8790,0;8760,0;8792,81;ISA INTERCONEXION ELECTRICA
CONCONCRET;1430,0;0.35;177831960,0;123936,0;-5.00;1440,0;1440,0;1430,0;1434,87;CONCONCRETO S.A
GRUPOAVAL;1250,0;0.4;115658750,0;92539,0;-5.00;1250,0;1250,0;1250,0;1249,84;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;22560,0;0.27;109445960,0;4852,0;60.00;22560,0;22560,0;22560,0;22556,88;BANCO BANCOLOMBIA
MDPROMIGAS;4810,0;2.34;99658390,0;20719,0;110.00;4810,0;4810,0;4810,0;4810,0;PROMIGAS
EEB;0,0;0.0;74648385,0;50624,0;0.00;0,0;0,0;0,0;1474,57;GRUPO ENERGIA BOGOTA
FABRICATO;12,0;0.0;74034864,0;6169572,0;0.00;12,0;12,0;12,0;12,0;FABRICATO
CELSIA;5280,0;2.22;56309200,0;10664,0;-120.00;5300,0;5300,0;5280,0;5280,31;CELSIA
PFCARPAK;3100,0;3.73;42724200,0;13782,0;-120.00;3100,0;3100,0;3100,0;3100,0;CARVAJAL EMPAQUES S.A.
BVC;0,0;0.0;26055280,0;1191200,0;0.00;0,0;0,0;0,0;21,87;BOLSA DE VALORES DE COLOMBIA
PFHELMBANK;535,0;0.0;22822565,0;42659,0;0.00;535,0;535,0;535,0;535,0;HELM BANK S.A.
ELCONDOR;0,0;0.0;21257260,0;16472,0;0.00;0,0;0,0;0,0;1290,51;EL CONDOR
SDCORFIC;37800,0;1.51;16216200,0;429,0;-580.00;37800,0;37800,0;37800,0;37800,0;CORFICOLOMBIANA
ODINSA;0,0;0.0;10146700,0;1259,0;0.00;0,0;0,0;0,0;8059,33;ODINSA
COLTEJER;0,0;0.0;6118740,0;3777,0;0.00;0,0;0,0;0,0;1620,0;COLTEJER
ENKA;0,0;0.0;5034000,0;600000,0;0.00;0,0;0,0;0,0;8,39;ENKA DE COLOMBIA
BBVACOL;0,0;0.0;2710000,0;10000,0;0.00;0,0;0,0;0,0;271,0;BBVA COLOMBIA
PFVILLAS;0,0;0.0;1450020,0;286,0;0.00;0,0;0,0;0,0;5070,0;BANCO AV VILLAS
VALOREM;0,0;0.0;770280,0;2751,0;0.00;0,0;0,0;0,0;280,0;VALOREM S.A.
PFVILLASCA;0,0;0.0;78590,0;29,0;-;0,0;0,0;0,0;2710,0;BANCO AV VILLAS
