Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;781,0;0,13;15220512252;19722491;1,00;784,0;786,0;768,0;771,73;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;21820,0;-1,80;8783822700;400640;-400,00;22120,0;22120,0;21820,0;21924,48;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1970,0;-1,50;6937962435;3517980;-30,00;1970,0;1995,0;1935,0;1972,14;ECOPETROL;EQTY
GRUPOARGOS;8120,0;-2,17;5296764860;652409;-180,00;8300,0;8360,0;8060,0;8118,78;GRUPO ARGOS;EQTY
CNEC;10920,0;0,55;4357501840;400275;60,00;10640,0;10940,0;10580,0;10886,27;CANACOL ENERGY LTD;EQTY
ISA;18340,0;-0,33;3796462780;207421;-60,00;18300,0;18420,0;18240,0;18303,17;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;21220,0;-2,21;3063098280;143129;-480,00;21520,0;21580,0;21200,0;21400,96;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;19160,0;-1,54;2771271140;144471;-300,00;19700,0;19700,0;19080,0;19182,2;GRUPO SURA;EQTY
PFAVH;30,0;-62,50;1958101771;34436131;-50,00;70,0;81,0;30,0;56,86;AVIANCA HOLDINGS S.A.;EQTY
PFDAVVNDA;24980,0;-1,65;1754128220;70148;-420,00;25140,0;25140,0;24900,0;25006,1;BANCO DAVIVIENDA;EQTY
CORFICOLCF;24800,0;-0,80;1529787880;61619;-200,00;25000,0;25000,0;24640,0;24826,56;CORFICOLOMBIANA;EQTY
NUTRESA;22100,0;-0,09;1050590640;47546;-20,00;22120,0;22200,0;22020,0;22096,3;GRUPO NUTRESA;EQTY
CEMARGOS;3510,0;-1,82;475119215;134444;-65,00;3585,0;3590,0;3500,0;3533,96;CEMENTOS ARGOS;EQTY
PFGRUPSURA;16300,0;0,12;379653700;23249;20,00;16680,0;16680,0;16040,0;16329,89;GRUPO SURA;EQTY
CLH;1630,0;-2,98;372813300;226011;-50,00;1680,0;1700,0;1605,0;1649,54;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;7150,0;-0,97;282576980;39326;-70,00;7420,0;7420,0;7150,0;7185,5;GRUPO ARGOS;EQTY
GEB;2125,0;-0,23;271444690;126950;-5,00;2130,0;2150,0;2125,0;2138,2;GRUPO ENERGIA BOGOTA;EQTY
PFCORFICOL;20000,0;-0,50;237472200;11871;-100,00;20200,0;20200,0;19900,0;20004,4;CORFICOLOMBIANA;EQTY
BOGOTA;59760,0;0,95;221243140;3747;560,00;59780,0;59780,0;59000,0;59045,41;BANCO DE BOGOTA;EQTY
MINEROS;3315,0;0,76;153963695;46868;25,00;3230,0;3320,0;3230,0;3285,05;MINEROS;EQTY
ICOLCAP;10819,5;-0,92;148359350;13702;-100,50;10755,0;10840,0;10755,0;10827,57;FONDO BURSATIL ISHARES COLCAP;EQTY
BVC;9190,0;1,10;145794100;16089;100,00;9050,0;9190,0;9010,0;9061,73;BOLSA DE VALORES DE COLOMBIA;EQTY
ETB;196,0;-2,00;72397363;373649;-4,00;190,0;196,0;190,0;193,76;ETB;EQTY
EXITO;11440,0;0,70;57493880;5141;80,00;11000,0;11440,0;10920,0;11183,4;EXITO;EQTY
PFCEMARGOS;2865,0;0,00;39271705;13717;0,00;2865,0;2865,0;2865,0;2863,0;CEMENTOS ARGOS;EQTY
CONCONCRET;358,0;-0,56;31145419;87080;-2,00;358,0;358,0;358,0;357,66;CONCONCRETO S.A;EQTY
GRUBOLIVAR;55000,0;0,00;27500000;500;0,00;55000,0;55000,0;55000,0;55000,0;GRUPO BOLIVAR;EQTY
TERPEL;6800,0;-2,86;24640000;3550;-200,00;7000,0;7000,0;6800,0;6940,85;ORGANIZACION TERPEL;EQTY
PROMIGAS;6880,0;0,00;18695600;2720;0,00;6880,0;6880,0;6880,0;6873,38;PROMIGAS;EQTY
CELSIA;4130,0;3,25;10325000;2500;130,00;4130,0;4130,0;4130,0;4130,0;CELSIA;EQTY
ELCONDOR;0,0;0,00;1015868;1022;0,00;0,0;0,0;0,0;994,0;EL CONDOR;EQTY
