Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2320,0;-1,69;47317590280;20140007;-40,00;2515,0;2570,0;2290,0;2370,02;ECOPETROL;EQTY
PFBCOLOM;33220,0;4,48;39343662460;1170397;1480,00;33600,0;34800,0;32800,0;33426,25;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;31720,0;0,95;15047419800;472572;300,00;31440,0;32900,0;31440,0;31962,12;BANCO BANCOLOMBIA;EQTY
GEB;2355,0;1,94;10159647955;4305817;45,00;2310,0;2430,0;2310,0;2350,91;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;34960,0;0,57;9532407700;271788;200,00;36000,0;36000,0;34780,0;35033,49;BANCO DAVIVIENDA;EQTY
CEMARGOS;4385,0;6,64;8997664000;2024928;280,00;4525,0;4535,0;4350,0;4422,37;CEMENTOS ARGOS;EQTY
GRUPOSURA;26680,0;2,45;8047227820;300086;640,00;26120,0;27420,0;26120,0;26781,25;GRUPO SURA;EQTY
ISA;17620,0;2,94;6981808320;398896;500,00;17120,0;17760,0;17120,0;17331,25;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1265,0;1,60;6510003620;5132038;20,00;1275,0;1280,0;1250,0;1265,39;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;10200,0;4,40;4793865540;445563;480,00;10780,0;10780,0;10200,0;10538,21;CANACOL ENERGY LTD;EQTY
CELSIA;4450,0;2,27;4189130285;933283;100,00;4435,0;4550,0;4435,0;4462,93;CELSIA;EQTY
CORFICOLCF;30680,0;0,00;3716358900;119598;0,00;31600,0;31600,0;30180,0;31062,1;CORFICOLOMBIANA;EQTY
GRUPOARGOS;14000,0;3,04;3597014720;254521;420,00;14440,0;14440,0;13620,0;13997,89;GRUPO ARGOS;EQTY
NUTRESA;22800,0;0,00;2622571480;115146;0,00;22800,0;22800,0;22800,0;22800,0;GRUPO NUTRESA;EQTY
ICOLCAP;13660,0;-0,96;1997154521;145042;-134,00;13830,0;13830,0;13660,0;13784,43;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPSURA;23300,0;-0,42;1625850280;68640;-100,00;24060,0;24920,0;23240,0;23782,49;GRUPO SURA;EQTY
HCOLSEL;12556,0;-0,51;908215760;72704;-65,00;12556,0;12556,0;12556,0;12556,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CLH;3490,0;-8,16;619271750;177578;-310,00;3500,0;3500,0;3440,0;3492,71;CEMEX LATAM HOLDINGS;EQTY
PFAVH;1205,0;-3,45;554964810;431397;-50,00;1275,0;1275,0;1205,0;1243,15;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPOARG;0,0;-5,42;350987080;30718;-640,00;0,0;0,0;0,0;0,0;GRUPO ARGOS;EQTY
BOGOTA;82000,0;-3,47;330176520;4044;-2880,00;82000,0;82000,0;82000,0;82164,56;BANCO DE BOGOTA;EQTY
MINEROS;3245,0;1,56;273713385;84887;50,00;3200,0;3250,0;3200,0;3221,86;MINEROS;EQTY
PFCEMARGOS;4000,0;2,37;198151905;49479;95,00;4200,0;4200,0;4000,0;4033,02;CEMENTOS ARGOS;EQTY
ETB;230,0;2,62;175290965;756127;6,00;230,0;235,0;230,0;230,52;ETB;EQTY
GRUPOAVAL;1250,0;-0,40;126660530;101342;-5,00;1250,0;1250,0;1250,0;1250,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;10200,0;0,99;111659400;10945;100,00;10200,0;10200,0;10200,0;10200,0;BOLSA DE VALORES DE COLOMBIA;EQTY
PROMIGAS;0,0;0,26;89700800;11620;20,00;0,0;0,0;0,0;0,0;PROMIGAS;EQTY
CONCONCRET;420,0;-6,67;54249370;127986;-30,00;420,0;420,0;420,0;426,04;CONCONCRETO S.A;EQTY
ELCONDOR;1250,0;-5,16;48090300;39740;-65,00;1200,0;1250,0;1200,0;1215,75;EL CONDOR;EQTY
GRUBOLIVAR;0,0;-3,80;11400000;150;-3000,00;0,0;0,0;0,0;0,0;GRUPO BOLIVAR;EQTY
PFCORFICOL;0,0;0,00;10097500;400;0,00;0,0;0,0;0,0;0,0;CORFICOLOMBIANA;EQTY
TERPEL;0,0;-0,50;7960000;800;-50,00;0,0;0,0;0,0;0,0;ORGANIZACION TERPEL;EQTY
VALSIMESA;0,0;0,00;4379120;817;0,00;0,0;0,0;0,0;5360,0;VALORES SIMESA;EQTY
BBVACOL;0,0;0,00;3196278;8662;0,00;0,0;0,0;0,0;0,0;BBVA COLOMBIA;EQTY
FABRICATO;0,0;0,00;734760;156000;0,00;0,0;0,0;0,0;0,0;FABRICATO;EQTY
