Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;25600,0;-2,07;25711059720;996610;-540,00;26220,0;26340,0;25600,0;25798,52;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2010,0;-0,74;13499678385;6719901;-15,00;2030,0;2035,0;1995,0;2008,91;ECOPETROL;EQTY
PFAVAL;907,0;-1,95;7886592877;8587893;-18,00;925,0;926,0;907,0;918,34;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;22760,0;-1,90;6475666280;280553;-440,00;23240,0;23400,0;22600,0;23081,79;GRUPO SURA;EQTY
BCOLOMBIA;25600,0;-2,14;3814635200;148160;-560,00;26180,0;26580,0;25600,0;25746,73;BANCO BANCOLOMBIA;EQTY
CEMARGOS;4860,0;-1,02;1645392030;335525;-50,00;5000,0;5000,0;4860,0;4903,93;CEMENTOS ARGOS;EQTY
HCOLSEL;11415,0;0,40;1495365000;131000;45,00;11415,0;11415,0;11415,0;11415,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;12202,0;-0,73;1475830010;120602;-90,00;12254,0;12254,0;12202,0;12237,19;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;11860,0;-2,79;1348458440;111712;-340,00;12360,0;12360,0;11860,0;12070,85;GRUPO ARGOS;EQTY
PFDAVVNDA;28500,0;-0,70;857497540;29894;-200,00;29420,0;29420,0;28500,0;28684,6;BANCO DAVIVIENDA;EQTY
CNEC;10000,0;0,00;776002840;78068;0,00;9980,0;10000,0;9900,0;9940,09;CANACOL ENERGY LTD;EQTY
CELSIA;4510,0;-0,11;740964085;163795;-5,00;4540,0;4565,0;4500,0;4523,73;CELSIA;EQTY
ISA;20100,0;-1,86;585543900;29111;-380,00;20180,0;20180,0;20100,0;20114,18;ISA INTERCONEXION ELECTRICA;EQTY
GEB;2455,0;1,24;566529095;232063;30,00;2445,0;2455,0;2435,0;2441,27;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;68340,0;-0,93;532134840;7756;-640,00;69000,0;69000,0;68340,0;68609,44;BANCO DE BOGOTA;EQTY
NUTRESA;22760,0;0,98;350387040;15462;220,00;22800,0;22800,0;22540,0;22661,17;GRUPO NUTRESA;EQTY
CORFICOLCF;26900,0;-0,37;338034600;12457;-100,00;26980,0;27460,0;26900,0;27136,12;CORFICOLOMBIANA;EQTY
PFGRUPSURA;19400,0;-1,42;291958040;14996;-280,00;19520,0;19780,0;19340,0;19469,06;GRUPO SURA;EQTY
PFAVH;196,0;-8,41;210371571;1101521;-18,00;190,0;196,0;189,0;190,98;AVIANCA HOLDINGS S.A.;EQTY
TERPEL;8500,0;-0,47;165934670;19465;-40,00;8690,0;8690,0;8500,0;8524,77;ORGANIZACION TERPEL;EQTY
MINEROS;3820,0;-0,52;156962395;40952;-20,00;3840,0;3840,0;3820,0;3832,84;MINEROS;EQTY
PROMIGAS;7320,0;-0,68;101999920;13664;-50,00;7500,0;7500,0;7320,0;7464,87;PROMIGAS;EQTY
GRUBOLIVAR;64000,0;-0,78;101810000;1590;-500,00;64500,0;64500,0;64000,0;64031,45;GRUPO BOLIVAR;EQTY
PFGRUPOARG;9200,0;-1,08;96292540;10338;-100,00;9360,0;9360,0;9200,0;9314,43;GRUPO ARGOS;EQTY
ELCONDOR;1070,0;-0,47;64872295;60762;-5,00;1070,0;1070,0;1070,0;1067,65;EL CONDOR;EQTY
PFCEMARGOS;4000,0;0,13;62334040;15829;5,00;3920,0;4000,0;3900,0;3937,96;CEMENTOS ARGOS;EQTY
BVC;11620,0;-1,02;35845340;3093;-120,00;11620,0;11620,0;11620,0;11589,18;BOLSA DE VALORES DE COLOMBIA;EQTY
ETB;211,0;-0,47;32183340;155406;-1,00;205,0;211,0;205,0;207,09;ETB;EQTY
PFCORFICOL;22000,0;0,00;27325920;1244;0,00;22000,0;22000,0;22000,0;21966,17;CORFICOLOMBIANA;EQTY
GRUPOAVAL;915,0;0,88;22801000;25000;8,00;915,0;915,0;915,0;912,04;GRUPO AVAL ACCIONES Y VALORES;EQTY
TGLSC;0,0;0,00;2655400;142;0,00;0,0;0,0;0,0;18700,0;TECNOGLASS INC;EQTY
EXITO;0,0;0,00;2452100;217;0,00;0,0;0,0;0,0;11300,0;EXITO;EQTY
CONCONCRET;0,0;0,00;1988000;5680;0,00;0,0;0,0;0,0;350,0;CONCONCRETO S.A;EQTY
