Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;24980,0;1,30;15816376280;632084;320,00;25200,0;25380,0;24820,0;25022,59;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2080,0;0,97;9069707565;4356721;20,00;2105,0;2110,0;2060,0;2081,77;ECOPETROL;EQTY
BCOLOMBIA;24680,0;2,83;6992932580;287721;680,00;24600,0;24680,0;24020,0;24304,56;BANCO BANCOLOMBIA;EQTY
ISA;18800,0;1,29;5826166860;309881;240,00;18880,0;18880,0;18640,0;18801,3;ISA INTERCONEXION ELECTRICA;EQTY
BVC;10720,0;0,75;5476463800;511827;80,00;10640,0;10720,0;10640,0;10699,83;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOSURA;19100,0;3,58;3514075800;186580;660,00;19000,0;19100,0;18620,0;18834,15;GRUPO SURA;EQTY
PFAVAL;827,0;0,36;3334038801;4025608;3,00;830,0;840,0;824,0;828,21;GRUPO AVAL ACCIONES Y VALORES;EQTY
CELSIA;4080,0;0,12;3038651690;742122;5,00;4075,0;4130,0;4075,0;4094,54;CELSIA;EQTY
CORFICOLCF;27840,0;0,14;2102119980;75180;40,00;27800,0;28000,0;27800,0;27961,16;CORFICOLOMBIANA;EQTY
GEB;2375,0;0,21;1886800085;798124;5,00;2370,0;2375,0;2350,0;2364,04;GRUPO ENERGIA BOGOTA;EQTY
NUTRESA;20620,0;-0,96;1205491260;58189;-200,00;20800,0;20800,0;20600,0;20716,82;GRUPO NUTRESA;EQTY
PFCORFICOL;23500,0;0,69;1047472560;44780;160,00;23480,0;23600,0;23000,0;23391,53;CORFICOLOMBIANA;EQTY
PFDAVVNDA;27880,0;0,50;924072600;32939;140,00;28140,0;28200,0;27880,0;28054,06;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;9850,0;1,03;599303340;60993;100,00;9880,0;9910,0;9750,0;9825,77;GRUPO ARGOS;EQTY
BOGOTA;61800,0;0,13;514421520;8345;80,00;62000,0;62000,0;61500,0;61644,28;BANCO DE BOGOTA;EQTY
CNEC;10260,0;-2,66;464376680;45266;-280,00;10260,0;10300,0;10240,0;10258,84;CANACOL ENERGY LTD;EQTY
CEMARGOS;3410,0;0,15;415878200;121468;5,00;3415,0;3465,0;3410,0;3423,77;CEMENTOS ARGOS;EQTY
MINEROS;3310,0;0,30;371108270;112344;10,00;3300,0;3310,0;3295,0;3303,32;MINEROS;EQTY
PFAVH;217,0;5,85;342552334;1580332;12,00;216,0;219,0;215,0;216,76;AVIANCA HOLDINGS S.A.;EQTY
CLH;1525,0;0,33;193690135;125998;5,00;1540,0;1550,0;1525,0;1537,25;CEMEX LATAM HOLDINGS;EQTY
PFGRUPSURA;16020,0;0,75;130698060;8006;120,00;16300,0;16980,0;16020,0;16325,01;GRUPO SURA;EQTY
ICOLCAP;11380,0;0,28;120473175,5;10585;32,00;11350,0;11381,0;11350,0;11381,5;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPOARG;7910,0;-0,50;84098650;10485;-40,00;8100,0;8100,0;7910,0;8020,85;GRUPO ARGOS;EQTY
PFCEMARGOS;2950,0;-1,01;68525910;23296;-30,00;2890,0;2950,0;2890,0;2941,53;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;60000,0;-6,16;62749000;1040;-3940,00;63000,0;63000,0;60000,0;60335,58;GRUPO BOLIVAR;EQTY
ETB;219,0;-0,45;55447047;252036;-1,00;219,0;224,0;219,0;220,0;ETB;EQTY
CONCONCRET;370,0;2,78;27299120;74442;10,00;370,0;370,0;370,0;366,72;CONCONCRETO S.A;EQTY
PROMIGAS;6700,0;-0,59;26800000;4000;-40,00;6700,0;6700,0;6700,0;6700,0;PROMIGAS;EQTY
EXITO;10220,0;0,39;26572360;2610;40,00;10220,0;10220,0;10220,0;10180,98;EXITO;EQTY
TERPEL;0,0;0,00;9243740;1450;0,00;0,0;0,0;0,0;6374,99;ORGANIZACION TERPEL;EQTY
HCOLSEL;0,0;0,00;1248480;120;0,00;0,0;0,0;0,0;10404,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
