Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;33620,0;-5,61;52623548690;1538020;-2000,00;35200,0;35200,0;33620,0;34215,13;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2215,0;-4,77;34760139174;15482687;-111,00;2310,0;2310,0;2215,0;2245,1;ECOPETROL;EQTY
GRUPOSURA;23850,0;-3,40;17892419520;739959;-840,00;24440,0;24710,0;23500,0;24180,29;GRUPO SURA;EQTY
BCOLOMBIA;33060,0;-5,27;11541626820;344433;-1840,00;34000,0;34190,0;32700,0;33509,06;BANCO BANCOLOMBIA;EQTY
PFAVAL;1158,0;-1,86;9602266496;8381071;-22,00;1180,0;1180,0;1125,0;1145,71;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;23400,0;-5,15;8383555830;351794;-1270,00;23930,0;24590,0;23400,0;23830,87;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;34900,0;-3,86;8128484290;234141;-1400,00;35850,0;35850,0;33590,0;34716,19;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;21400,0;-3,43;7365694140;347169;-760,00;22130,0;22130,0;20600,0;21216,45;GRUPO SURA;EQTY
HCOLSEL;13019,5;-4,02;6529770744;501600;-545,50;13000,0;13019,5;13000,0;13017,88;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CEMARGOS;5600,0;-4,03;6087075365;1087523;-235,00;5825,0;5825,0;5380,0;5597,19;CEMENTOS ARGOS;EQTY
NUTRESA;23670,0;-0,17;4989031730;213193;-40,00;23100,0;23670,0;23090,0;23401,48;GRUPO NUTRESA;EQTY
ICOLCAP;14149,5;-3,01;4407104912;312011;-438,50;14400,0;14400,0;14000,0;14124,84;FONDO BURSATIL ISHARES COLCAP;EQTY
GEB;2519,0;-0,43;3369042853;1340148;-11,00;2525,0;2530,0;2400,0;2513,93;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;13280,0;-5,35;3347049710;245726;-750,00;14020,0;14020,0;12900,0;13621,06;GRUPO ARGOS;EQTY
CORFICOLCF;31500,0;-0,38;2843753150;91573;-120,00;31000,0;31500,0;30510,0;31054,49;CORFICOLOMBIANA;EQTY
PFGRUPOARG;10230,0;-1,45;1529891720;150483;-150,00;10350,0;10350,0;9900,0;10166,54;GRUPO ARGOS;EQTY
CNEC;10300,0;-3,29;1087251060;104962;-350,00;10640,0;10640,0;10230,0;10358,52;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;4390,0;-3,73;1036649397;237221;-170,00;4540,0;4540,0;4250,0;4369,97;CEMENTOS ARGOS;EQTY
BOGOTA;76000,0;1,04;756415560;10225;780,00;74610,0;76680,0;73000,0;73977,07;BANCO DE BOGOTA;EQTY
PFCORFICOL;25400,0;-4,37;701330050;27599;-1160,00;26000,0;26000,0;25260,0;25411,43;CORFICOLOMBIANA;EQTY
CELSIA;4750,0;-0,61;692902399;147618;-29,00;4615,0;4750,0;4600,0;4693,89;CELSIA;EQTY
MINEROS;4090,0;-0,73;432891275;106020;-30,00;4100,0;4110,0;4025,0;4083,11;MINEROS;EQTY
CLH;3160,0;5,33;430785150;133967;160,00;3000,0;3290,0;3000,0;3215,61;CEMEX LATAM HOLDINGS;EQTY
BVC;11580,0;-0,17;404594700;35613;-20,00;11400,0;11580,0;11250,0;11360,87;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;65550,0;-2,16;341410770;5164;-1450,00;65100,0;66800,0;65100,0;66113,63;GRUPO BOLIVAR;EQTY
TERPEL;8200,0;-3,19;331368795;40193;-270,00;8385,0;8385,0;8060,0;8244,44;ORGANIZACION TERPEL;EQTY
ETB;214,0;-1,65;308601973,8;1451869;-3,60;213,7;214,0;210,0;212,55;ETB;EQTY
ENKA;10,7;4,59;178271876;16402151;0,47;10,99;11,0;10,7;10,87;ENKA DE COLOMBIA;EQTY
CONCONCRET;362,5;-1,09;120803754,3;334790;-4,00;363,2;363,2;360,0;360,83;CONCONCRETO S.A;EQTY
ELCONDOR;1140,0;-3,39;104387586;92059;-40,00;1135,0;1150,0;1123,0;1133,92;EL CONDOR;EQTY
GRUPOAVAL;1143,0;-4,75;81105700;71500;-57,00;1152,0;1160,0;1120,0;1134,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
EXITO;13400,0;-2,26;54056530;4066;-310,00;13500,0;13500,0;13020,0;13294,77;EXITO;EQTY
PROMIGAS;8000,0;1,27;53587350;6773;100,00;7690,0;8000,0;7690,0;7911,91;PROMIGAS;EQTY
VILLAS;5200,0;-3,70;49408600;9420;-200,00;5400,0;5400,0;5200,0;5245,07;BANCO AV VILLAS;EQTY
PFAVH;0,0;0,00;34497113;196343;0,00;0,0;0,0;0,0;175,7;AVIANCA HOLDINGS S.A.;EQTY
FABRICATO;0,0;0,00;4840000;1000000;0,00;0,0;0,0;0,0;4,84;FABRICATO;EQTY
