Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;1920,0;-1,54;18662242595;9715293;-30,00;1945,0;1945,0;1910,0;1920,91;ECOPETROL;EQTY
GRUPOSURA;20800,0;-1,42;9832619140;472304;-300,00;21100,0;21100,0;20780,0;20818,41;GRUPO SURA;EQTY
PFBCOLOM;25100,0;-0,40;9393126180;374809;-100,00;25100,0;25220,0;24920,0;25061,1;BANCO BANCOLOMBIA;EQTY
ISA;20380,0;-0,39;3499792820;171876;-80,00;20460,0;20460,0;20120,0;20362,31;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;11080,0;-0,18;2372026700;214490;-20,00;11020,0;11200,0;11000,0;11058,92;GRUPO ARGOS;EQTY
GEB;2480,0;-1,78;2183236000;865588;-45,00;2525,0;2530,0;2480,0;2522,26;GRUPO ENERGIA BOGOTA;EQTY
BVC;11140,0;-0,18;2064712680;185669;-20,00;11120,0;11140,0;11120,0;11120,4;BOLSA DE VALORES DE COLOMBIA;EQTY
CNEC;10200,0;0,20;1784628620;176033;20,00;10140,0;10200,0;10080,0;10138,03;CANACOL ENERGY LTD;EQTY
BCOLOMBIA;25200,0;0,88;1361368860;54201;220,00;24980,0;25200,0;24960,0;25117,04;BANCO BANCOLOMBIA;EQTY
CEMARGOS;4590,0;2,00;1193731210;265126;90,00;4470,0;4590,0;4470,0;4502,51;CEMENTOS ARGOS;EQTY
PFDAVVNDA;27300,0;-2,43;1039283160;38026;-680,00;27600,0;27900,0;27220,0;27330,86;BANCO DAVIVIENDA;EQTY
PFAVAL;906,0;0,00;1035662903;1142057;0,00;907,0;909,0;906,0;906,84;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;26560,0;0,99;915042820;34605;260,00;26380,0;26960,0;26360,0;26442,5;CORFICOLOMBIANA;EQTY
PFCORFICOL;21500,0;1,32;808163700;37636;280,00;21200,0;21500,0;21200,0;21473,16;CORFICOLOMBIANA;EQTY
ICOLCAP;11993,0;0,28;419425000;35000;33,00;11960,0;11993,0;11960,0;11983,57;FONDO BURSATIL ISHARES COLCAP;EQTY
BOGOTA;68000,0;-2,72;391397360;5688;-1900,00;69140,0;69140,0;68000,0;68811,07;BANCO DE BOGOTA;EQTY
PFGRUPSURA;18060,0;-0,77;336039680;18565;-140,00;18200,0;18200,0;18040,0;18100,71;GRUPO SURA;EQTY
NUTRESA;22220,0;-1,68;315151020;14005;-380,00;22600,0;22700,0;22200,0;22502,75;GRUPO NUTRESA;EQTY
GRUBOLIVAR;64480,0;-0,03;146248000;2280;-20,00;63800,0;64480,0;63800,0;64143,86;GRUPO BOLIVAR;EQTY
PFAVH;204,0;4,08;126139875;625152;8,00;199,0;204,0;199,0;201,77;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;3600,0;-0,55;100661895;27895;-20,00;3615,0;3615,0;3600,0;3608,6;MINEROS;EQTY
PFGRUPOARG;9010,0;-2,07;66434050;7326;-190,00;9250,0;9250,0;9010,0;9068,26;GRUPO ARGOS;EQTY
CELSIA;4430,0;-1,56;64251985;14360;-70,00;4500,0;4500,0;4430,0;4474,37;CELSIA;EQTY
EXITO;11000,0;-0,72;60242000;5465;-80,00;11040,0;11040,0;11000,0;11023,24;EXITO;EQTY
ETB;203,0;-4,25;57663809;281344;-9,00;207,0;207,0;203,0;204,96;ETB;EQTY
PFCEMARGOS;3965,0;3,80;24725300;6286;145,00;3965,0;3965,0;3965,0;3933,39;CEMENTOS ARGOS;EQTY
CONCONCRET;349,0;5,44;24427357;70263;18,00;349,0;349,0;349,0;347,66;CONCONCRETO S.A;EQTY
TERPEL;0,0;0,00;4024200;500;0,00;0,0;0,0;0,0;8048,4;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;0,0;0,00;3874305;4281;0,00;0,0;0,0;0,0;905,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
ENKA;0,0;0,00;1460000;200000;0,00;0,0;0,0;0,0;7,3;ENKA DE COLOMBIA;EQTY
ELCONDOR;0,0;0,00;999440;961;0,00;0,0;0,0;0,0;1040,0;EL CONDOR;EQTY
